feature,is_binary,feature_mean,feature_std,zero_fraction,nonzero_fraction,one_fraction,n_unique,is_sparse,feature_type
D1024,True,0.36790189282857905,0.4822344762475281,0.632098107171421,0.36790189282857905,0.36790189282857905,2,False,binary
D1025,True,0.1327645961077046,0.3393201410586508,0.8672354038922954,0.1327645961077046,0.1327645961077046,2,False,binary
D1026,True,0.332178085843775,0.47099448524259874,0.667821914156225,0.332178085843775,0.332178085843775,2,False,binary
D1027,True,0.3631031724873367,0.480894228096957,0.6368968275126633,0.3631031724873367,0.3631031724873367,2,False,binary
D1028,True,0.24100239936017062,0.4276917615091639,0.7589976006398294,0.24100239936017062,0.24100239936017062,2,False,binary
D1029,True,0.3020527859237537,0.45914801582872244,0.6979472140762464,0.3020527859237537,0.3020527859237537,2,False,binary
D1030,True,0.2476672887230072,0.43165750638625733,0.7523327112769927,0.2476672887230072,0.2476672887230072,2,False,binary
D1031,True,0.8061850173287124,0.3952856374362925,0.19381498267128766,0.8061850173287124,0.8061850173287124,2,False,binary
D1032,True,0.48200479872034124,0.4996760677988335,0.5179952012796588,0.48200479872034124,0.48200479872034124,2,False,binary
D1033,True,0.2903225806451613,0.4539112025635577,0.7096774193548387,0.2903225806451613,0.2903225806451613,2,False,binary
D1034,True,0.697147427352706,0.4594919932797627,0.30285257264729404,0.697147427352706,0.697147427352706,2,False,binary
D1035,True,0.14022927219408157,0.34722474481810733,0.8597707278059185,0.14022927219408157,0.14022927219408157,2,False,binary
D1036,True,0.5281258331111703,0.4992083107399181,0.47187416688882966,0.5281258331111703,0.5281258331111703,2,False,binary
D1037,True,0.32311383631031726,0.4676657835411383,0.6768861636896828,0.32311383631031726,0.32311383631031726,2,False,binary
D1038,True,0.3196480938416422,0.4663402083726503,0.6803519061583577,0.3196480938416422,0.3196480938416422,2,False,binary
D1039,True,0.4217541988802986,0.4938396446288371,0.5782458011197014,0.4217541988802986,0.4217541988802986,2,False,binary
D1040,True,0.2988536390295921,0.4577555477199182,0.701146360970408,0.2988536390295921,0.2988536390295921,2,False,binary
D1041,True,0.3324446814182885,0.47108939195759986,0.6675553185817116,0.3324446814182885,0.3324446814182885,2,False,binary
D1042,True,0.29698747000799786,0.4569309714456293,0.7030125299920021,0.29698747000799786,0.29698747000799786,2,False,binary
D1043,True,0.1543588376432951,0.3612923842052389,0.8456411623567048,0.1543588376432951,0.1543588376432951,2,False,binary
D1044,True,0.5374566782191416,0.49859502329725247,0.46254332178085844,0.5374566782191416,0.5374566782191416,2,False,binary
D1045,True,0.2202079445481205,0.41438678273566154,0.7797920554518795,0.2202079445481205,0.2202079445481205,2,False,binary
D1046,True,0.26766195681151694,0.4427403682603909,0.7323380431884831,0.26766195681151694,0.26766195681151694,2,False,binary
D1047,True,0.3367102106105039,0.4725848544770918,0.6632897893894961,0.3367102106105039,0.3367102106105039,2,False,binary
D1048,True,0.26712876566249,0.4424601543846909,0.73287123433751,0.26712876566249,0.26712876566249,2,False,binary
D1049,True,0.22047454012263396,0.4145666620464639,0.779525459877366,0.22047454012263396,0.22047454012263396,2,False,binary
D1050,True,0.43348440415889095,0.4955559257136396,0.566515595841109,0.43348440415889095,0.43348440415889095,2,False,binary
D1051,True,0.6249000266595575,0.4841487202714078,0.37509997334044254,0.6249000266595575,0.6249000266595575,2,False,binary
D1052,True,0.3495067981871501,0.4768142156103537,0.6504932018128499,0.3495067981871501,0.3495067981871501,2,False,binary
D1053,True,0.1263663023193815,0.3322617341156038,0.8736336976806185,0.1263663023193815,0.1263663023193815,2,False,binary
D1054,True,0.20421221007731272,0.40312477390090057,0.7957877899226873,0.20421221007731272,0.20421221007731272,2,False,binary
D1055,True,0.22287390029325513,0.4161743923661416,0.7771260997067448,0.22287390029325513,0.22287390029325513,2,False,binary
D1056,True,0.4564116235670488,0.4980964298606639,0.5435883764329512,0.4564116235670488,0.4564116235670488,2,False,binary
D1057,True,0.664889362836577,0.4720291283632268,0.3351106371634231,0.664889362836577,0.664889362836577,2,False,binary
D1058,True,0.23806984804052253,0.4259020961376981,0.7619301519594774,0.23806984804052253,0.23806984804052253,2,False,binary
D1059,True,0.37776592908557716,0.484828662423838,0.6222340709144228,0.37776592908557716,0.37776592908557716,2,False,binary
D1060,True,0.241802186083711,0.42817506803742017,0.758197813916289,0.241802186083711,0.241802186083711,2,False,binary
D1061,True,0.25219941348973607,0.4342751078811325,0.7478005865102639,0.25219941348973607,0.25219941348973607,2,False,binary
D1062,True,0.43854972007464676,0.4962094951702312,0.5614502799253532,0.43854972007464676,0.43854972007464676,2,False,binary
D1063,True,0.30391895494534793,0.45994806638388586,0.6960810450546521,0.30391895494534793,0.30391895494534793,2,False,binary
D1064,True,0.28152492668621704,0.44974286246758516,0.718475073313783,0.28152492668621704,0.28152492668621704,2,False,binary
D1065,True,0.15835777126099707,0.36507613937677,0.841642228739003,0.15835777126099707,0.15835777126099707,2,False,binary
D1066,True,0.32871234337509997,0.469745184848073,0.6712876566249,0.32871234337509997,0.32871234337509997,2,False,binary
D1067,True,0.3327112769928019,0.4711841287168117,0.6672887230071981,0.3327112769928019,0.3327112769928019,2,False,binary
D1068,True,0.18368435083977605,0.38722656171335423,0.8163156491602239,0.18368435083977605,0.18368435083977605,2,False,binary
D1069,True,0.33830978405758466,0.47313452005586654,0.6616902159424154,0.33830978405758466,0.33830978405758466,2,False,binary
D1070,True,0.21727539322847242,0.41239155753468704,0.7827246067715276,0.21727539322847242,0.21727539322847242,2,False,binary
D1071,True,0.17355371900826447,0.3787252640459372,0.8264462809917356,0.17355371900826447,0.17355371900826447,2,False,binary
D1072,True,0.3519061583577713,0.4775648794327808,0.6480938416422287,0.3519061583577713,0.3519061583577713,2,False,binary
D1073,True,0.3516395627832578,0.47748212602029094,0.6483604372167422,0.3516395627832578,0.3516395627832578,2,False,binary
D1074,True,0.18581711543588375,0.38895901461075716,0.8141828845641162,0.18581711543588375,0.18581711543588375,2,False,binary
D1075,True,0.6475606504932018,0.4777298969355206,0.35243934950679817,0.6475606504932018,0.6475606504932018,2,False,binary
D1076,True,0.4337509997334044,0.49559163629310443,0.5662490002665955,0.4337509997334044,0.4337509997334044,2,False,binary
D1077,True,0.7008797653958945,0.45787260220992726,0.2991202346041056,0.7008797653958945,0.7008797653958945,2,False,binary
D1078,True,0.4780058651026393,0.49951602379715176,0.5219941348973607,0.4780058651026393,0.4780058651026393,2,False,binary
D1079,True,0.1154358837643295,0.31954724299213993,0.8845641162356704,0.1154358837643295,0.1154358837643295,2,False,binary
D1080,True,0.2583311117035457,0.4377169729740394,0.7416688882964543,0.2583311117035457,0.2583311117035457,2,False,binary
D1081,True,0.07917888563049853,0.2700177581212224,0.9208211143695014,0.07917888563049853,0.07917888563049853,2,False,binary
D1082,True,0.14609437483337775,0.35320080474911475,0.8539056251666223,0.14609437483337775,0.14609437483337775,2,False,binary
D1083,True,0.3657691282324713,0.4816451734052043,0.6342308717675287,0.3657691282324713,0.3657691282324713,2,False,binary
D1084,True,0.23593708344441483,0.42458306148521524,0.7640629165555852,0.23593708344441483,0.23593708344441483,2,False,binary
D1085,True,0.051452945881098375,0.22091975973473976,0.9485470541189016,0.051452945881098375,0.051452945881098375,2,False,binary
D1086,True,0.19701412956544923,0.39774308581924794,0.8029858704345508,0.19701412956544923,0.19701412956544923,2,False,binary
D1087,True,0.22633964276193017,0.41846147836608805,0.7736603572380698,0.22633964276193017,0.22633964276193017,2,False,binary
D1088,True,0.3529725406558251,0.4778942625715411,0.6470274593441749,0.3529725406558251,0.3529725406558251,2,False,binary
D1089,True,0.35937083444414825,0.4798160457874089,0.6406291655558518,0.35937083444414825,0.35937083444414825,2,False,binary
D1090,True,0.364436150359904,0.48127169319497415,0.6355638496400959,0.364436150359904,0.364436150359904,2,False,binary
D1091,True,0.23886963476406292,0.42639293187357846,0.7611303652359371,0.23886963476406292,0.23886963476406292,2,False,binary
D1092,True,0.12823247134097573,0.3343484778412511,0.8717675286590243,0.12823247134097573,0.12823247134097573,2,False,binary
D1093,True,0.2092775259930685,0.40679287494656186,0.7907224740069315,0.2092775259930685,0.2092775259930685,2,False,binary
D1094,True,0.36097040789122903,0.48028197188533817,0.639029592108771,0.36097040789122903,0.36097040789122903,2,False,binary
D1095,True,0.2036790189282858,0.4027330085511948,0.7963209810717142,0.2036790189282858,0.2036790189282858,2,False,binary
D1096,True,0.5131964809384164,0.4998258225530591,0.4868035190615836,0.5131964809384164,0.5131964809384164,2,False,binary
D1097,True,0.17515329245534525,0.38009816705345684,0.8248467075446547,0.17515329245534525,0.17515329245534525,2,False,binary
D1098,True,0.19008264462809918,0.3923661973708833,0.8099173553719008,0.19008264462809918,0.19008264462809918,2,False,binary
D1099,True,0.19461476939482805,0.39590385313637194,0.805385230605172,0.19461476939482805,0.19461476939482805,2,False,binary
D1100,True,0.3220474540122634,0.4672610527066026,0.6779525459877366,0.3220474540122634,0.3220474540122634,2,False,binary
D1101,True,0.2426019728072514,0.4286563374047806,0.7573980271927486,0.2426019728072514,0.2426019728072514,2,False,binary
D1102,True,0.12876566249000265,0.3349403926872861,0.8712343375099973,0.12876566249000265,0.12876566249000265,2,False,binary
D1103,True,0.147960543854972,0.35506086987601565,0.852039456145028,0.147960543854972,0.147960543854972,2,False,binary
D1104,True,0.12529992002132764,0.3310586806956986,0.8747000799786724,0.12529992002132764,0.12529992002132764,2,False,binary
D1105,True,0.13942948547054118,0.3463941455220647,0.8605705145294588,0.13942948547054118,0.13942948547054118,2,False,binary
D1106,True,0.27059450813116503,0.4442669471167283,0.729405491868835,0.27059450813116503,0.27059450813116503,2,False,binary
D1107,True,0.27752599306851505,0.44777819982648737,0.7224740069314849,0.27752599306851505,0.27752599306851505,2,False,binary
D1108,True,0.21407624633431085,0.4101799691473516,0.7859237536656891,0.21407624633431085,0.21407624633431085,2,False,binary
D1109,True,0.5630498533724341,0.4960087862021343,0.436950146627566,0.5630498533724341,0.5630498533724341,2,False,binary
D1110,True,0.14636097040789123,0.3534677308456199,0.8536390295921088,0.14636097040789123,0.14636097040789123,2,False,binary
D1111,True,0.20474540122633964,0.40351545435460684,0.7952545987736603,0.20474540122633964,0.20474540122633964,2,False,binary
D1112,True,0.14529458810983736,0.3523976032492703,0.8547054118901626,0.14529458810983736,0.14529458810983736,2,False,binary
D1113,True,0.1855505198613703,0.3887435201267611,0.8144494801386297,0.1855505198613703,0.1855505198613703,2,False,binary
D1114,True,0.12529992002132764,0.3310586806956986,0.8747000799786724,0.12529992002132764,0.12529992002132764,2,False,binary
D1115,True,0.1516928818981605,0.3587229452928698,0.8483071181018396,0.1516928818981605,0.1516928818981605,2,False,binary
D1116,True,0.3100506531591576,0.46251404912146976,0.6899493468408424,0.3100506531591576,0.3100506531591576,2,False,binary
D1117,True,0.31751532924553455,0.4655097688981772,0.6824846707544655,0.31751532924553455,0.31751532924553455,2,False,binary
D1118,True,0.4636097040789123,0.4986739880550976,0.5363902959210877,0.4636097040789123,0.4636097040789123,2,False,binary
D1119,True,0.1956811516928819,0.3967241340844154,0.8043188483071181,0.1956811516928819,0.1956811516928819,2,False,binary
D1120,True,0.23327112769928018,0.4229133583621902,0.7667288723007198,0.23327112769928018,0.23327112769928018,2,False,binary
D1121,True,0.3585710477206078,0.47958091231527705,0.6414289522793921,0.3585710477206078,0.3585710477206078,2,False,binary
D1122,True,0.0925086643561717,0.28974266405762344,0.9074913356438283,0.0925086643561717,0.0925086643561717,2,False,binary
D1123,True,0.14849373500399893,0.35558873107645167,0.851506264996001,0.14849373500399893,0.14849373500399893,2,False,binary
D1124,True,0.1695547853905625,0.3752412026173602,0.8304452146094374,0.1695547853905625,0.1695547853905625,2,False,binary
D1125,True,0.44868035190615835,0.49735932053146875,0.5513196480938416,0.44868035190615835,0.44868035190615835,2,False,binary
D1126,True,0.16635563849640095,0.37239957040369387,0.833644361503599,0.16635563849640095,0.16635563849640095,2,False,binary
D1127,True,0.14476139696081045,0.35186010701806636,0.8552386030391895,0.14476139696081045,0.14476139696081045,2,False,binary
D1128,True,0.5438549720074647,0.4980730282099448,0.4561450279925353,0.5438549720074647,0.5438549720074647,2,False,binary
D1129,True,0.07784590775793122,0.26792895028957747,0.9221540922420688,0.07784590775793122,0.07784590775793122,2,False,binary
D1130,True,0.26339642761930154,0.4404755947117746,0.7366035723806985,0.26339642761930154,0.26339642761930154,2,False,binary
D1131,True,0.213009864036257,0.40943456358679875,0.786990135963743,0.213009864036257,0.213009864036257,2,False,binary
D1132,True,0.08957611303652359,0.2855735159460547,0.9104238869634764,0.08957611303652359,0.08957611303652359,2,False,binary
D1133,True,0.4409490802452679,0.4965007440841556,0.5590509197547321,0.4409490802452679,0.4409490802452679,2,False,binary
D1134,True,0.14556118368435084,0.3526657418700624,0.8544388163156491,0.14556118368435084,0.14556118368435084,2,False,binary
D1135,True,0.10477206078379099,0.30625949138419956,0.895227939216209,0.10477206078379099,0.10477206078379099,2,False,binary
D1136,True,0.15995734470807785,0.3665664913518678,0.8400426552919221,0.15995734470807785,0.15995734470807785,2,False,binary
D1137,True,0.11650226606238337,0.32082625837782197,0.8834977339376167,0.11650226606238337,0.11650226606238337,2,False,binary
D1138,True,0.18048520394561451,0.38459107517248037,0.8195147960543855,0.18048520394561451,0.18048520394561451,2,False,binary
D1139,True,0.1263663023193815,0.3322617341156038,0.8736336976806185,0.1263663023193815,0.1263663023193815,2,False,binary
D1140,True,0.3047187416688883,0.4602882033515715,0.6952812583311117,0.3047187416688883,0.3047187416688883,2,False,binary
D1141,True,0.21327645961077046,0.4096213024082926,0.7867235403892295,0.21327645961077046,0.21327645961077046,2,False,binary
D1142,True,0.2202079445481205,0.41438678273566154,0.7797920554518795,0.2202079445481205,0.2202079445481205,2,False,binary
D1143,True,0.39696081045054654,0.489267744100295,0.6030391895494535,0.39696081045054654,0.39696081045054654,2,False,binary
D1144,True,0.3380431884830712,0.4730433290971029,0.6619568115169289,0.3380431884830712,0.3380431884830712,2,False,binary
D1145,True,0.20527859237536658,0.4039050530604372,0.7947214076246334,0.20527859237536658,0.20527859237536658,2,False,binary
D1146,True,0.13942948547054118,0.3463941455220647,0.8605705145294588,0.13942948547054118,0.13942948547054118,2,False,binary
D1147,True,0.23353772327379366,0.4230813811572031,0.7664622767262064,0.23353772327379366,0.23353772327379366,2,False,binary
D1148,True,0.12396694214876033,0.3295438353285436,0.8760330578512396,0.12396694214876033,0.12396694214876033,2,False,binary
D1149,True,0.4454812050119968,0.4970188135202289,0.5545187949880032,0.4454812050119968,0.4454812050119968,2,False,binary
D1150,True,0.2951213009864036,0.4560972688917312,0.7048786990135963,0.2951213009864036,0.2951213009864036,2,False,binary
D1151,True,0.25219941348973607,0.43427510788113244,0.7478005865102639,0.25219941348973607,0.25219941348973607,2,False,binary
D1152,True,0.2743268461743535,0.44617443633895715,0.7256731538256465,0.2743268461743535,0.2743268461743535,2,False,binary
D1153,True,0.16209010930418555,0.3685334527148692,0.8379098906958145,0.16209010930418555,0.16209010930418555,2,False,binary
D1154,True,0.1343641695547854,0.3410431636826023,0.8656358304452146,0.1343641695547854,0.1343641695547854,2,False,binary
D1155,True,0.23487070114636097,0.423917981323484,0.765129298853639,0.23487070114636097,0.23487070114636097,2,False,binary
D1156,True,0.18448413756331644,0.387878512618108,0.8155158624366835,0.18448413756331644,0.18448413756331644,2,False,binary
D1157,True,0.35830445214609435,0.4795022124228224,0.6416955478539056,0.35830445214609435,0.35830445214609435,2,False,binary
D1158,True,0.184217541988803,0.38766150081276657,0.815782458011197,0.184217541988803,0.184217541988803,2,False,binary
D1159,True,0.49986670221274326,0.49999998223169956,0.5001332977872567,0.49986670221274326,0.49986670221274326,2,False,binary
D1160,True,0.3985603838976273,0.4896018834573692,0.6014396161023727,0.3985603838976273,0.3985603838976273,2,False,binary
D1161,True,0.2751266328978939,0.44657806570426345,0.7248733671021061,0.2751266328978939,0.2751266328978939,2,False,binary
D1162,True,0.133564382831245,0.3401836834272826,0.866435617168755,0.133564382831245,0.133564382831245,2,False,binary
D1163,True,0.29725406558251133,0.4570493256500653,0.7027459344174887,0.29725406558251133,0.29725406558251133,2,False,binary
D1164,True,0.3239136230338576,0.4679675072555119,0.6760863769661424,0.3239136230338576,0.3239136230338576,2,False,binary
D1165,True,0.25646494268195147,0.43668143521003366,0.7435350573180485,0.25646494268195147,0.25646494268195147,2,False,binary
D1166,True,0.27166089042921887,0.44481597435391507,0.7283391095707811,0.27166089042921887,0.27166089042921887,2,False,binary
D1167,True,0.30711810183950944,0.461298789681922,0.6928818981604905,0.30711810183950944,0.30711810183950944,2,False,binary
D1168,True,0.3156491602239403,0.4647738889759853,0.6843508397760597,0.3156491602239403,0.3156491602239403,2,False,binary
D1169,True,0.21380965075979738,0.40999400483637666,0.7861903492402026,0.21380965075979738,0.21380965075979738,2,False,binary
D1170,True,0.21274326846174355,0.4092475658888615,0.7872567315382565,0.21274326846174355,0.21274326846174355,2,False,binary
D1171,True,0.18208477739269527,0.38591438329576144,0.8179152226073048,0.18208477739269527,0.18208477739269527,2,False,binary
D1172,True,0.28978938949613436,0.4536645227826307,0.7102106105038656,0.28978938949613436,0.28978938949613436,2,False,binary
D1173,True,0.43348440415889095,0.4955559257136396,0.566515595841109,0.43348440415889095,0.43348440415889095,2,False,binary
D1174,True,0.1668888296454279,0.37287658572912197,0.8331111703545722,0.1668888296454279,0.1668888296454279,2,False,binary
D1175,True,0.28765662490002664,0.45267017910522006,0.7123433750999734,0.28765662490002664,0.28765662490002664,2,False,binary
D1176,True,0.5793121834177553,0.4936695023611529,0.42068781658224474,0.5793121834177553,0.5793121834177553,2,False,binary
D1177,True,0.1703545721141029,0.37594400098142783,0.8296454278858971,0.1703545721141029,0.1703545721141029,2,False,binary
D1178,True,0.238336443615036,0.4260659376903682,0.761663556384964,0.238336443615036,0.238336443615036,2,False,binary
D1179,True,0.08984270861103706,0.2859562839324734,0.910157291388963,0.08984270861103706,0.08984270861103706,2,False,binary
D1180,True,0.18608371101039722,0.389174207145073,0.8139162889896028,0.18608371101039722,0.18608371101039722,2,False,binary
D1181,True,0.20901093041855506,0.4066022151736572,0.790989069581445,0.20901093041855506,0.20901093041855506,2,False,binary
D1182,True,0.29005598507064784,0.45378795774606434,0.7099440149293522,0.29005598507064784,0.29005598507064784,2,False,binary
D1183,True,0.3153825646494268,0.4646680563203984,0.6846174353505732,0.3153825646494268,0.3153825646494268,2,False,binary
D1184,True,0.15489202879232206,0.36180172499439595,0.845107971207678,0.15489202879232206,0.15489202879232206,2,False,binary
D1185,True,0.19541455611836844,0.39651949179760315,0.8045854438816316,0.19541455611836844,0.19541455611836844,2,False,binary
D1186,True,0.17728605705145295,0.38191060606718147,0.822713942948547,0.17728605705145295,0.17728605705145295,2,False,binary
D1187,True,0.30098640362569984,0.4586868086812254,0.6990135963743002,0.30098640362569984,0.30098640362569984,2,False,binary
D1188,True,0.14342841908824314,0.3505092119846359,0.8565715809117569,0.14342841908824314,0.14342841908824314,2,False,binary
D1189,True,0.2615302585977073,0.43946806759481816,0.7384697414022927,0.2615302585977073,0.2615302585977073,2,False,binary
D1190,True,0.5449213543055186,0.4979779833761309,0.4550786456944815,0.5449213543055186,0.5449213543055186,2,False,binary
D1191,True,0.29298853639029593,0.45513322657675537,0.7070114636097041,0.29298853639029593,0.29298853639029593,2,False,binary
D1192,True,0.12290055985070648,0.32832303032088594,0.8770994401492935,0.12290055985070648,0.12290055985070648,2,False,binary
D1193,True,0.15195947747267396,0.3589816077167546,0.8480405225273261,0.15195947747267396,0.15195947747267396,2,False,binary
D1194,True,0.21540922420687816,0.4111059356582791,0.7845907757931219,0.21540922420687816,0.21540922420687816,2,False,binary
D1195,True,0.18688349773393761,0.38981797804701995,0.8131165022660624,0.18688349773393761,0.18688349773393761,2,False,binary
D1196,True,0.21620901093041855,0.4116584440077826,0.7837909890695814,0.21620901093041855,0.21620901093041855,2,False,binary
D1197,True,0.2873900293255132,0.45254502579278655,0.7126099706744868,0.2873900293255132,0.2873900293255132,2,False,binary
D1198,True,0.15569181551586245,0.36256292432795323,0.8443081844841376,0.15569181551586245,0.15569181551586245,2,False,binary
D1199,True,0.230871767528659,0.4213905486444278,0.769128232471341,0.230871767528659,0.230871767528659,2,False,binary
D1200,True,0.3473740335910424,0.4761358150546246,0.6526259664089576,0.3473740335910424,0.3473740335910424,2,False,binary
D1201,True,0.3671021061050387,0.48201467799049813,0.6328978938949613,0.3671021061050387,0.3671021061050387,2,False,binary
D1202,True,0.2543321780858438,0.4354851562062184,0.7456678219141563,0.2543321780858438,0.2543321780858438,2,False,binary
D1203,True,0.17355371900826447,0.3787252640459372,0.8264462809917356,0.17355371900826447,0.17355371900826447,2,False,binary
D1204,True,0.07971207677952546,0.27084693388521225,0.9202879232204746,0.07971207677952546,0.07971207677952546,2,False,binary
D1205,True,0.07011463609704079,0.2553401141654408,0.9298853639029592,0.07011463609704079,0.07011463609704079,2,False,binary
D1206,True,0.07544654758731005,0.2641105186176155,0.9245534524126899,0.07544654758731005,0.07544654758731005,2,False,binary
D1207,True,0.06531591575579845,0.24708246984515092,0.9346840842442016,0.06531591575579845,0.06531591575579845,2,False,binary
D1208,True,0.06238336443615036,0.2418505329284532,0.9376166355638497,0.06238336443615036,0.06238336443615036,2,False,binary
D1209,True,0.06318315115969075,0.24329208899843502,0.9368168488403092,0.06318315115969075,0.06318315115969075,2,False,binary
D1210,True,0.05625166622234071,0.23040706644882028,0.9437483337776593,0.05625166622234071,0.05625166622234071,2,False,binary
D1211,True,0.06344974673420421,0.24377013019147678,0.9365502532657958,0.06344974673420421,0.06344974673420421,2,False,binary
D1212,True,0.06318315115969075,0.24329208899843502,0.9368168488403092,0.06318315115969075,0.06318315115969075,2,False,binary
D1213,True,0.12689949346840843,0.3328603491343926,0.8731005065315915,0.12689949346840843,0.12689949346840843,2,False,binary
D1214,True,0.17728605705145295,0.38191060606718147,0.822713942948547,0.17728605705145295,0.17728605705145295,2,False,binary
D1215,True,0.09037589976006398,0.2867195432868552,0.909624100239936,0.09037589976006398,0.09037589976006398,2,False,binary
D1216,True,0.06318315115969075,0.24329208899843502,0.9368168488403092,0.06318315115969075,0.06318315115969075,2,False,binary
D1217,True,0.04425486536923487,0.20566081848613207,0.9557451346307652,0.04425486536923487,0.04425486536923487,2,True,binary
D1218,True,0.06798187150093309,0.2517147922712603,0.932018128499067,0.06798187150093309,0.06798187150093309,2,False,binary
D1219,True,0.08930951746201013,0.28518998501474946,0.9106904825379899,0.08930951746201013,0.08930951746201013,2,False,binary
D1220,True,0.07144761396960811,0.257571062869372,0.9285523860303919,0.07144761396960811,0.07144761396960811,2,False,binary
D1221,True,0.11703545721141029,0.3214625312018905,0.8829645427885897,0.11703545721141029,0.11703545721141029,2,False,binary
D1222,True,0.07358037856571581,0.26108677955009857,0.9264196214342842,0.07358037856571581,0.07358037856571581,2,False,binary
D1223,True,0.05651826179685417,0.23091978667995613,0.9434817382031458,0.05651826179685417,0.05651826179685417,2,False,binary
D1224,True,0.02932551319648094,0.16871730045328476,0.9706744868035191,0.02932551319648094,0.02932551319648094,2,True,binary
D1225,True,0.04772060783790989,0.21317446241398222,0.9522793921620901,0.04772060783790989,0.04772060783790989,2,True,binary
D1226,True,0.0823780325246601,0.2749397975594405,0.9176219674753399,0.0823780325246601,0.0823780325246601,2,False,binary
D1227,True,0.17515329245534525,0.3800981670534568,0.8248467075446547,0.17515329245534525,0.17515329245534525,2,False,binary
D1228,True,0.0866435617168755,0.28131202414736817,0.9133564382831245,0.0866435617168755,0.0866435617168755,2,False,binary
D1229,True,0.09624100239936018,0.29492146726972335,0.9037589976006398,0.09624100239936018,0.09624100239936018,2,False,binary
D1230,True,0.1703545721141029,0.37594400098142783,0.8296454278858971,0.1703545721141029,0.1703545721141029,2,False,binary
D1231,True,0.09570781125033324,0.2941901189979089,0.9042921887496668,0.09570781125033324,0.09570781125033324,2,False,binary
D1232,True,0.23513729672087444,0.42408460053587643,0.7648627032791255,0.23513729672087444,0.23513729672087444,2,False,binary
D1233,True,0.13516395627832578,0.34189861245918596,0.8648360437216742,0.13516395627832578,0.13516395627832578,2,False,binary
D1234,True,0.08637696614236204,0.2809198922511599,0.913623033857638,0.08637696614236204,0.08637696614236204,2,False,binary
D1235,True,0.07118101839509464,0.257126974499627,0.9288189816049054,0.07118101839509464,0.07118101839509464,2,False,binary
D1236,True,0.057318048520394564,0.23244932745484176,0.9426819514796054,0.057318048520394564,0.057318048520394564,2,False,binary
D1237,True,0.0765129298853639,0.26581704506242876,0.923487070114636,0.0765129298853639,0.0765129298853639,2,False,binary
D1238,True,0.05891762196747534,0.23547045629796742,0.9410823780325247,0.05891762196747534,0.05891762196747534,2,False,binary
D1239,True,0.05571847507331378,0.2293772582642366,0.9442815249266863,0.05571847507331378,0.05571847507331378,2,False,binary
D1240,True,0.08104505465209277,0.2729042941555374,0.9189549453479072,0.08104505465209277,0.08104505465209277,2,False,binary
D1241,True,0.21674220207944547,0.41202550881856614,0.7832577979205545,0.21674220207944547,0.21674220207944547,2,False,binary
D1242,True,0.1850173287123434,0.3883116232982114,0.8149826712876567,0.1850173287123434,0.1850173287123434,2,False,binary
D1243,True,0.11650226606238337,0.32082625837782197,0.8834977339376167,0.11650226606238337,0.11650226606238337,2,False,binary
D1244,True,0.20127965875766463,0.40095655341702885,0.7987203412423354,0.20127965875766463,0.20127965875766463,2,False,binary
D1245,True,0.0845107971207678,0.27815233648269105,0.9154892028792322,0.0845107971207678,0.0845107971207678,2,False,binary
D1246,True,0.08691015729138896,0.28170335789794027,0.913089842708611,0.08691015729138896,0.08691015729138896,2,False,binary
D1247,True,0.0858437749933351,0.2801332206080328,0.9141562250066649,0.0858437749933351,0.0858437749933351,2,False,binary
D1248,True,0.11783524393495068,0.32241293277680616,0.8821647560650493,0.11783524393495068,0.11783524393495068,2,False,binary
D1249,True,0.06744868035190615,0.2507974399205314,0.9325513196480938,0.06744868035190615,0.06744868035190615,2,False,binary
D1250,True,0.08611037056784858,0.28052695886227474,0.9138896294321515,0.08611037056784858,0.08611037056784858,2,False,binary
D1251,True,0.0845107971207678,0.2781523364826911,0.9154892028792322,0.0845107971207678,0.0845107971207678,2,False,binary
D1252,True,0.0887763263129832,0.284420621965697,0.9112236736870168,0.0887763263129832,0.0887763263129832,2,False,binary
D1253,True,0.024793388429752067,0.15549493985311388,0.9752066115702479,0.024793388429752067,0.024793388429752067,2,True,binary
D1254,True,0.08291122367368702,0.2757479875948669,0.917088776326313,0.08291122367368702,0.08291122367368702,2,False,binary
D1255,True,0.046654225539856035,0.21089715213613555,0.953345774460144,0.046654225539856035,0.046654225539856035,2,True,binary
D1256,True,0.09810717142095442,0.29745950033026997,0.9018928285790456,0.09810717142095442,0.09810717142095442,2,False,binary
D1257,True,0.08557717941882165,0.2797386740898377,0.9144228205811783,0.08557717941882165,0.08557717941882165,2,False,binary
D1258,True,0.10423886963476406,0.30557016819714383,0.895761130365236,0.10423886963476406,0.10423886963476406,2,False,binary
D1259,True,0.06318315115969075,0.24329208899843502,0.9368168488403092,0.06318315115969075,0.06318315115969075,2,False,binary
D1260,True,0.045587843241802185,0.20858952943607467,0.9544121567581978,0.045587843241802185,0.045587843241802185,2,True,binary
D1261,True,0.07811250333244468,0.2683485423019538,0.9218874966675553,0.07811250333244468,0.07811250333244468,2,False,binary
D1262,True,0.05678485737136763,0.23143106391468082,0.9432151426286324,0.05678485737136763,0.05678485737136763,2,False,binary
D1263,True,0.06664889362836576,0.2494129479527487,0.9333511063716342,0.06664889362836576,0.06664889362836576,2,False,binary
D1264,True,0.09144228205811783,0.2882370397955846,0.9085577179418821,0.09144228205811783,0.09144228205811783,2,False,binary
