feature,minimum,q01,q05,q25,median,mean,q75,q95,q99,maximum,std,variance,iqr,skewness,kurtosis_fisher,zero_fraction,positive_fraction,unique_values,dominant_value_fraction,positive_mean,positive_median
D209,0.0,0.268851091,0.296797516,0.296797516,0.296797516,0.4021495030162623,0.4349075405,0.853339204,0.9134495064999999,1.0,0.19530182297648419,0.03814280205793796,0.13811002450000004,1.495982656922316,0.699288309486525,0.00026659557451346307,0.9997334044254865,932,0.7200746467608637,0.40225674288373325,0.296797516
D210,0.0,0.5899312635,0.8294440635,0.927678014,0.927678014,0.9138542445542519,0.927678014,0.927678014,0.949318268,1.0,0.06188269716832549,0.00382946820882668,0.0,-6.355068020305775,50.747979272466786,0.00026659557451346307,0.9997334044254865,453,0.8784324180218608,0.9140979390194663,0.927678014
D211,0.0,0.0,0.0,0.0,0.0,0.13083959021620903,0.0,0.8609755725,0.9140331675,1.0,0.3043744642085224,0.09264381446222505,0.0,1.9121065830819008,1.697860702234519,0.8432418021860837,0.15675819781391628,564,0.8432418021860837,0.8346586784030613,0.8402191925
D212,0.0,0.0,0.0,0.0,0.0,0.13732300864729408,0.0,0.816397947,0.9255534240000001,0.993830681,0.28835991136008315,0.08315143847959501,0.0,1.712614599857862,1.1429416514327704,0.8091175686483605,0.19088243135163957,698,0.8091175686483605,0.7194114601061453,0.714202395
D213,0.0,0.0,0.0,0.0,0.0,0.02474821092828579,0.0,0.0,0.877542045,0.981662624,0.14233519003186074,0.020259306321405907,0.0,5.626988713530527,29.95664619386352,0.9704078912290056,0.029592108770994403,110,0.9704078912290056,0.836311163891892,0.833177857
D214,0.0,0.0,0.0,0.0,0.0,0.0500083770842442,0.0,0.47482178350000004,0.5421451815,0.642110994,0.14243557711322227,0.02028789362757669,0.0,2.6280758566009714,5.281858003650845,0.8856304985337243,0.11436950146627566,408,0.8856304985337243,0.437252732967366,0.453321853
D215,0.0,0.0,0.0,0.0,0.0,0.11417168022394028,0.0,0.8442193014999999,0.9120879120000001,1.0,0.2828518892834993,0.08000519127124496,0.0,2.1160641480916698,2.5717344933317197,0.8571047720607838,0.14289522793921622,513,0.8571047720607838,0.7989887547014924,0.814104226
D216,0.0,0.0498,0.0498,0.0498,0.0498,0.10372552455211945,0.0498,0.5095575505000001,0.6095302105,1.0,0.14176998142104308,0.020098727632122896,0.0,2.558267563915942,5.301365107366006,0.00026659557451346307,0.9997334044254865,541,0.8525726472940549,0.10375318469200001,0.0498
D217,0.0,0.2296908115,0.2769750995,0.539307845,0.539307845,0.5003814879520126,0.539307845,0.539307845,0.539307845,1.0,0.09505597180470593,0.009035637775737048,0.0,-1.6806324871585454,2.9309592582003132,0.00026659557451346307,0.9997334044254865,554,0.837110103972274,0.5005149230154665,0.539307845
D218,0.0,0.0,0.0,0.0,0.676030624,0.42664689976113035,0.7371084565,0.823779476,0.8736831935,0.994036474,0.36487802018992893,0.13313596961772217,0.7371084565,-0.28212292099515546,-1.8543012923218238,0.418555051986137,0.5814449480138629,2055,0.418555051986137,0.7337700692361303,0.726104252
D219,0.0,0.0,0.0,0.0,0.0,0.19752769928019195,0.5906625,0.69765625,0.7452000000000001,0.82555,0.2978880955271548,0.08873731745679528,0.5906625,0.8708023392832008,-1.1892605022445686,0.6918155158624367,0.30818448413756333,1103,0.6918155158624367,0.6409397923875433,0.6450687500000001
D220,0.0,0.0,0.0,0.0,0.0,0.02187827744041589,0.0,0.0,0.785033009,1.0,0.12761939382771387,0.01628670968095313,0.0,5.7142124557850265,30.983111949095132,0.971207677952546,0.02879232204745401,107,0.971207677952546,0.7598649877685185,0.7579526784999999
D221,0.0,0.0361,0.0361,0.0361,0.0361,0.05177272930978406,0.0361,0.0361,0.7246254485,1.0,0.0999006735127852,0.009980144568308104,0.0,6.908735962833057,49.099662274777614,0.00026659557451346307,0.9997334044254865,109,0.971207677952546,0.05178653537093334,0.0361
D222,0.0,0.14773408799999999,1.0,1.0,1.0,0.9668819117859238,1.0,1.0,1.0,1.0,0.1574730907750117,0.02479777431823508,0.0,-4.641409866424676,20.017454468085717,0.00026659557451346307,0.9997334044254865,163,0.9568115169288189,0.9671397469624,1.0
D223,0.0,0.0,0.0,0.0,0.0,0.1143129013663023,0.0,0.795028446,0.850688083,0.969680272,0.27518210415978384,0.07572519044980612,0.0,2.008797446928004,2.0823301650617294,0.852039456145028,0.147960543854972,535,0.852039456145028,0.772590437882883,0.772925764
D224,0.0,0.0,0.0,0.0,0.0,0.032418091724340174,0.0,0.0,0.883254717,0.991928721,0.1634148375524461,0.02670440913229235,0.0,4.87519551490099,21.930973503764584,0.9618768328445748,0.03812316715542522,142,0.9618768328445748,0.8503514829230769,0.85610587
D225,0.0,0.0,0.0,0.0,0.0,0.012663289789389496,0.0,0.0,0.5,1.0,0.0933073683907175,0.008706264996001066,0.0,8.170559140804023,71.9499857736206,0.9797387363369768,0.020261263663023193,3,0.9797387363369768,0.625,0.5
D226,0.0,0.0,0.0,0.0,0.0,0.024393495075446546,0.0,0.166666667,0.333333333,1.0,0.08249120388919097,0.006804798719088076,0.0,4.044269848851829,19.941973540570807,0.9024260197280725,0.09757398027192749,6,0.9024260197280725,0.25000000007650275,0.166666667
D227,0.0,0.0,0.0,0.0,0.0,0.014929352172753933,0.0,0.1,0.2,1.0,0.051026676103977306,0.0026037216742202086,0.0,6.354388850255189,70.03357575197273,0.8864302852572647,0.11356971474273526,8,0.8864302852572647,0.1314553990610329,0.1
D228,0.0,0.0,0.0,0.0,0.0,0.02114991559850706,0.0,0.166666667,0.333333333,0.666666667,0.0691533905153255,0.0047821914197651106,0.0,3.8791508646098998,17.93600159234077,0.8989602772593975,0.10103972274060251,5,0.8989602772593975,0.20932277944591027,0.166666667
D229,0.0,0.0,0.0,0.0,0.0,0.024326846174353507,0.0,0.25,0.5,1.0,0.08751026650108393,0.007658046743090731,0.0,4.512605025132844,27.423018116199604,0.9162889896027726,0.0837110103972274,5,0.9162889896027726,0.2906050955414013,0.25
D231,0.0,0.0,0.0,0.0,0.0,0.006131698213809651,0.0,0.0,0.5,1.0,0.05623515138198972,0.0031623922509553004,0.0,9.423337348297903,92.96453144054374,0.9880031991468942,0.011996800853105838,3,0.9880031991468942,0.5111111111111111,0.5
D233,0.011,0.011,0.011,0.011,0.011,0.016934987927486007,0.011,0.011,0.261763518,1.0,0.04085789073061657,0.0016693672349550033,0.0,9.038885289233447,122.77867109979114,0.0,1.0,93,0.9754732071447614,0.016934987927486007,0.011
D236,0.0,0.0,0.0,0.0,0.0,0.005340782194881365,0.0,0.0,0.2813321165,1.0,0.052682372390989156,0.002775432360742856,0.0,11.095138654256546,136.8573287178294,0.9882697947214076,0.011730205278592375,45,0.9882697947214076,0.45530168211363636,0.45321143350000004
D237,0.0,0.0,0.0,0.0,0.0,0.018646175280191947,0.0,0.0,0.5001295715,1.0,0.09583514772635988,0.009184375539733223,0.0,5.169928582118565,26.886609870226895,0.9626766195681151,0.03732338043188483,138,0.9626766195681151,0.4995843105428572,0.4854118075
D246,0.0,0.0,0.0,0.0,0.0,0.0049151310327912555,0.0,0.0,0.291391418,1.0,0.041215198692859126,0.0016986926032918567,0.0,10.149765078701051,138.74988049723652,0.9845374566782191,0.015462543321780858,58,0.9845374566782191,0.317873388,0.30160322549999996
D248,0.0,0.0,0.0,0.0,0.0,0.009686665002665957,0.0,0.0,0.407466323,0.853854973,0.06837238800770241,0.004674783441875809,0.0,7.832212253825533,68.00483695125412,0.9784057584644095,0.02159424153559051,82,0.9784057584644095,0.4485763015432098,0.403554027
D249,0.0,0.0,0.0,0.0,0.0,0.01409604604692082,0.0,0.1250181805,0.253801351,1.0,0.0553213473743118,0.0030604514753092746,0.0,7.018444025752283,78.95554234400755,0.9125566515595841,0.08744334844041589,318,0.9125566515595841,0.16120203878658537,0.12681307949999998
D250,0.0,0.0,0.0,0.0,0.0,0.0064819980837110104,0.0,0.0,0.2657754955,1.0,0.05487174692447505,0.0030109086105436374,0.0,9.98286331962559,114.68825505888022,0.9834710743801653,0.01652892561983471,63,0.9834710743801653,0.39216088406451616,0.2734917335
D251,0.0,0.0,0.0,0.0,0.0,0.003732338043188483,0.0,0.0,0.25,0.5,0.03086636688434133,0.000952732604638763,0.0,8.424604406375106,73.29030355603932,0.9853372434017595,0.01466275659824047,3,0.9853372434017595,0.2545454545454545,0.25
D258,0.0,0.0,0.0,0.0,0.0,0.006531591575579846,0.0,0.0,0.25,1.0,0.04461681598201376,0.0019906602683728786,0.0,8.663420373499001,106.05641313628233,0.9762729938683018,0.023727006131698213,4,0.9762729938683018,0.2752808988764045,0.25
D259,0.0,0.0,0.0,0.0,0.0,0.004576557367901893,0.0,0.0,0.166666667,0.666666667,0.03199209251226362,0.001023493983313234,0.0,8.659186393285003,97.56227555919502,0.9768061850173287,0.023193814982671288,4,0.9768061850173287,0.1973180078965517,0.166666667
D260,0.0,0.0,0.0,0.0,0.0,0.00639748511810184,0.0,0.0,0.166666667,1.0,0.046543892087547,0.00216633389065722,0.0,14.04653396641549,255.84492454863,0.960277259397494,0.039722740602505996,9,0.960277259397494,0.16105346763758388,0.0833
D261,0.0,0.0,0.0,0.0,0.0,0.004398826979472141,0.0,0.0,0.125,1.0,0.03318852956404752,0.001101478494623656,0.0,14.268201879997221,299.61218006745764,0.9666755531858171,0.03332444681418288,11,0.9666755531858171,0.132,0.0625
D262,0.0,0.0,0.0,0.0,0.0,0.0033320181300986406,0.0,0.0,0.142857143,1.0,0.029155758346499756,0.0008500582447594902,0.0,18.5612312467883,497.4627734762082,0.9744068248467076,0.025593175153292454,8,0.9744068248467076,0.13019166672916666,0.0714
D263,0.0,0.0,0.0,0.0,0.0,0.001882831245001333,0.0,0.0,0.0625,0.375,0.014562932436677976,0.00021207900115524753,0.0,10.598090632525752,162.39601036240018,0.9794721407624634,0.020527859237536656,5,0.9794721407624634,0.09172077922077922,0.0625
D264,0.0,0.0,0.0,0.0,0.0,0.0021660890429218873,0.0,0.0,0.125,1.0,0.02597062713413629,0.000674473473740336,0.0,21.139128418712374,651.4197648263942,0.9893361770194615,0.010663822980538524,5,0.9893361770194615,0.203125,0.125
D265,0.0,0.0,0.0,0.0,0.0,0.004151273947747267,0.0,0.0,0.142857143,1.0,0.04412922138234958,0.0019473881798124195,0.0,14.932616470111402,262.3918791857013,0.985603838976273,0.014396161023727006,8,0.985603838976273,0.2883597884814815,0.142857143
D266,0.0,0.0,0.0,0.0,0.0,0.006264996001066382,0.0,0.0,0.25,1.0,0.04502672567553612,0.0020274060250599834,0.0,9.078547691491337,111.63029306849268,0.978139162889896,0.021860837110103972,4,0.978139162889896,0.2865853658536585,0.25
D267,0.0,0.0,0.0,0.0,0.0,0.004665422553985604,0.0,0.0,0.25,1.0,0.04055730137408143,0.0016448946947480673,0.0,11.151425590650614,164.53424484066227,0.9845374566782191,0.015462543321780858,4,0.9845374566782191,0.3017241379310345,0.25
D268,0.0,0.0,0.0,0.0,0.0,0.002021407624633431,0.0,0.0,0.0833,1.0,0.02676260964533233,0.0007162372750284349,0.0,22.78599196976152,666.62527449553,0.9880031991468942,0.011996800853105838,8,0.9880031991468942,0.1684955555555556,0.0833
D270,0.0,0.0,0.0,0.0,0.0,0.011197014129565449,0.0,0.0,0.25,1.0,0.07029409725158674,0.004941260108415534,0.0,8.159478604392321,81.54718352927702,0.9682751266328979,0.031724873367102106,5,0.9682751266328979,0.35294117647058826,0.25
D272,0.0,0.0,0.0,0.0,0.0,0.006598240469208211,0.0,0.0,0.25,1.0,0.0503962790911845,0.00253978494623656,0.0,10.059906399431492,131.20578277979934,0.9792055451879499,0.02079445481205012,5,0.9792055451879499,0.3173076923076923,0.25
D273,0.0,0.0,0.0,0.0,0.0,0.003399093575046654,0.0,0.0,0.25,0.75,0.03423121989030152,0.0011717764151781746,0.0,11.86112215976792,164.7105107412834,0.9888029858704346,0.011197014129565449,4,0.9888029858704346,0.30357142857142855,0.25
D274,0.0,0.0,0.0,0.0,0.0,0.006264996001066382,0.0,0.0,0.5,1.0,0.06346184700321905,0.0040274060250599835,0.0,11.316193806161417,141.6971960929121,0.9893361770194615,0.010663822980538524,3,0.9893361770194615,0.5875,0.5
D278,0.0,0.0,0.0,0.0,0.0,0.007531324980005332,0.0,0.0,0.25,0.5,0.04683229674577107,0.0021932640184839595,0.0,6.778159912666098,50.386679730139534,0.9728072513996268,0.027192748600373233,3,0.9728072513996268,0.2769607843137255,0.25
D279,0.0,0.0,0.0,0.0,0.0,0.00719808050786457,0.0,0.0,0.333333333,0.666666667,0.05531080300924698,0.003059284929527724,0.0,8.542243116468226,80.17204713823769,0.981604905358571,0.018395094641428952,3,0.981604905358571,0.3913043476086956,0.333333333
D280,0.0,0.0,0.0,0.0,0.0,0.006131698213809651,0.0,0.0,0.25,1.0,0.049285483842831115,0.0024290589176219667,0.0,10.1411145141995,126.2404532952101,0.9813383097840576,0.018661690215942415,5,0.9813383097840576,0.32857142857142857,0.25
D281,0.0,0.0,0.0,0.0,0.0,0.006998133830978406,0.0,0.0,0.25,1.0,0.05416960768287402,0.0029343463965164846,0.0,9.287935077995417,101.02556716791231,0.9802719274860038,0.01972807251399627,5,0.9802719274860038,0.3547297297297297,0.25
D282,0.0,0.0,0.0,0.0,0.0,0.003945614502799254,0.0,0.0,0.2,1.0,0.03816317563780936,0.001456427974762286,0.0,13.590183954886369,241.52996105559478,0.9858704345507865,0.014129565449213543,6,0.9858704345507865,0.27924528301886786,0.2
D283,0.0,0.0,0.0,0.0,0.0,0.004465475873100507,0.0,0.0,0.25,1.0,0.045056122866562964,0.002030054207766818,0.0,13.147163005664986,211.21732294366126,0.9874700079978672,0.012529992002132765,5,0.9874700079978672,0.35638297872340424,0.25
D287,0.0,0.0,0.0,0.0,0.0,0.0075979738736336976,0.0,0.0,0.5,1.0,0.06739625656192176,0.004542255398560383,0.0,9.79196373759902,106.58338337322448,0.9864036256998134,0.013596374300186616,3,0.9864036256998134,0.5588235294117647,0.5
D288,0.0,0.0,0.0,0.0,0.0,0.005598507064782724,0.0,0.0,0.125,1.0,0.03665580936819179,0.0013436483604372168,0.0,11.091787893410656,196.16680196245252,0.967741935483871,0.03225806451612903,6,0.967741935483871,0.17355371900826447,0.125
D289,0.0,0.0,0.0,0.0,0.0,0.0033857637963209813,0.0,0.0,0.1,0.6,0.026966650019541908,0.0007272002132764596,0.0,11.145144328649708,156.81236059764836,0.978139162889896,0.021860837110103972,6,0.978139162889896,0.15487804878048783,0.1
D290,0.0,0.0,0.0,0.0,0.0,0.0045321247667288725,0.0,0.0,0.25,0.75,0.04057241716228931,0.0016461210343908287,0.0,10.274809560765236,118.61803341317355,0.9858704345507865,0.014129565449213543,4,0.9858704345507865,0.32075471698113206,0.25
D291,0.0,0.0,0.0,0.0,0.0,0.004212210077312717,0.0,0.0,0.2,1.0,0.037428855466617235,0.0014009192215409228,0.0,12.89059998618733,231.72567199871634,0.9837376699546787,0.01626233004532125,5,0.9837376699546787,0.25901639344262295,0.2
D292,0.0,0.0,0.0,0.0,0.0,0.011063716342308717,0.0,0.0,0.5,1.0,0.0920736745174489,0.008477561539145117,0.0,9.080287156082381,86.61276693986484,0.9840042655291922,0.015995734470807786,3,0.9840042655291922,0.6916666666666667,0.5
D309,0.0,0.0,0.0,0.0,0.0,0.030591842175419888,0.0,0.25,0.5,1.0,0.10478814959764686,0.010980556296098818,0.0,4.479158871791232,25.984420466195964,0.9026926153025859,0.09730738469741403,5,0.9026926153025859,0.31438356164383563,0.25
D310,0.0,0.0,0.0,0.0,0.0,0.019757694229272194,0.0,0.111111111,0.444444444,0.888888889,0.07711665173312865,0.005946977974528653,0.0,5.722214251372086,42.117721310688246,0.9074913356438283,0.0925086643561717,8,0.9074913356438283,0.21357668891642648,0.222222222
D311,0.0,0.0,0.0,0.0,0.0,0.018928285790455877,0.0,0.2,0.4,1.0,0.07595804404867665,0.005769624455700703,0.0,5.743452790061161,42.482770630571544,0.913089842708611,0.08691015729138896,10,0.913089842708611,0.21779141104294478,0.2
D312,0.0,0.0,0.0,0.0,0.0,0.015515862436683552,0.0,0.1,0.4,1.0,0.06877398113857695,0.004729860481649338,0.0,6.078103151541295,46.74788011929784,0.9298853639029592,0.07011463609704079,10,0.9298853639029592,0.22129277566539926,0.2
D313,0.0,0.0,0.0,0.0,0.0,0.010663201615569181,0.0,0.0769,0.230769231,0.692307692,0.0501179731519883,0.00251181123286342,0.0,6.417069307248574,50.56925934191911,0.9362836576912823,0.06371634230871767,9,0.9362836576912823,0.16735426468619247,0.153846154
D314,0.0,0.0,0.0,0.0,0.0,0.013892591595041323,0.0,0.111111111,0.333333333,1.0,0.07023439579066461,0.004932870352079726,0.0,6.973883361674241,61.43768181062413,0.9450813116502266,0.05491868834977339,10,0.9450813116502266,0.2529665586067961,0.222222222
D315,0.0,0.0,0.0,0.0,0.0,0.006731538256464943,0.0,0.0,0.1875,1.0,0.046463329365638475,0.0021588409757398027,0.0,11.981133134084624,194.33877758962797,0.9621434284190883,0.037856571580911755,12,0.9621434284190883,0.17781690140845072,0.125
D316,0.0,0.0,0.0,0.0,0.0,0.004132231404958678,0.0,0.0,0.125,1.0,0.04281261625026947,0.0018329201101928375,0.0,13.163484907066374,202.87516664105559,0.9869368168488403,0.013063183151159691,8,0.9869368168488403,0.3163265306122449,0.25
D317,0.0,0.0,0.0,0.0,0.0,0.00786456944814716,0.0,0.0,0.5,1.0,0.06931665543245176,0.004804798720341243,0.0,9.771887690991854,106.00587724851331,0.9861370301253,0.01386296987470008,3,0.9861370301253,0.5673076923076923,0.5
D318,0.0,0.0,0.0,0.0,0.0,0.0076868390711810185,0.0,0.0,0.166666667,1.0,0.05199865106753512,0.0027038597128432713,0.0,10.983085221946087,165.2814689207708,0.9680085310583845,0.03199146894161557,6,0.9680085310583845,0.2402777779666666,0.166666667
D319,0.0,0.0,0.0,0.0,0.0,0.004465475873100507,0.0,0.0,0.125,1.0,0.03612553401358681,0.0013050542077668178,0.0,13.04565266712407,241.53174622083634,0.9773393761663557,0.022660623833644363,7,0.9773393761663557,0.19705882352941176,0.125
D320,0.0,0.0,0.0,0.0,0.0,0.002899226872833911,0.0,0.0,0.125,1.0,0.030617406412074083,0.0009374255754021151,0.0,18.50659975195292,460.9021975244476,0.9848040522527326,0.015195947747267395,6,0.9848040522527326,0.19078947368421054,0.125
D321,0.0,0.0,0.0,0.0,0.0,0.0018994934684084244,0.0,0.0,0.125,0.375,0.019163097237747274,0.00036722429574335725,0.0,11.475672189085245,145.6687696825593,0.9888029858704346,0.011197014129565449,4,0.9888029858704346,0.16964285714285715,0.125
D325,0.0,0.0,0.0,0.0,0.0,0.007064782731538257,0.0,0.0,0.166666667,1.0,0.04490815297747334,0.0020167422038481473,0.0,9.057311455004074,114.72882486598677,0.9682751266328979,0.031724873367102106,5,0.9682751266328979,0.2226890758487395,0.166666667
D326,0.0,0.0,0.0,0.0,0.0,0.012663289789389496,0.0,0.0,0.5,1.0,0.07099012839356186,0.0050395983293343985,0.0,6.6369530075587955,51.71302688321632,0.9634764062916555,0.03652359370834444,5,0.9634764062916555,0.3467153284671533,0.25
D327,0.0,0.0,0.0,0.0,0.0,0.013196480938416423,0.0,0.0,0.5,1.0,0.08732586358927638,0.0076258064516129065,0.0,7.205498035370119,57.08808501862888,0.9760063982937883,0.023993601706211676,3,0.9760063982937883,0.55,0.5
D328,0.0,0.0,0.0,0.0,0.0,0.004398826979472141,0.0,0.0,0.25,1.0,0.038043551726369994,0.0014473118279569894,0.0,11.462801460779275,184.86500002747073,0.9845374566782191,0.015462543321780858,4,0.9845374566782191,0.28448275862068967,0.25
D329,0.0,0.0,0.0,0.0,0.0,0.0035723806984804055,0.0,0.0,0.2,1.0,0.03484108723385982,0.0012139013596374297,0.0,13.670765109820767,257.8430078244634,0.9866702212743268,0.013329778725673154,5,0.9866702212743268,0.268,0.2
D330,0.0,0.0,0.0,0.0,0.0,0.003199146894161557,0.0,0.0,0.125,1.0,0.034972790327224626,0.0012230960632720162,0.0,14.343766719704144,269.2715777570178,0.9898693681684884,0.010130631831511597,4,0.9898693681684884,0.3157894736842105,0.25
D334,0.0,0.0,0.0,0.0,0.0,0.020161290322580645,0.0,0.125,0.25,1.0,0.07039825266648757,0.004955913978494624,0.0,4.770278418682842,31.847340652300673,0.9013596374300187,0.09864036256998134,7,0.9013596374300187,0.20439189189189189,0.125
D335,0.0,0.0,0.0,0.0,0.0,0.01866044133191149,0.0,0.153846154,0.307692308,1.0,0.06234269323636459,0.00388661139996346,0.0,5.151214336865894,41.89845912597885,0.8794988003199147,0.12050119968008531,10,0.8794988003199147,0.1548568925575221,0.153846154
D336,0.0,0.0,0.0,0.0,0.0,0.02635963743001866,0.0,0.25,0.375,1.0,0.08588258007164108,0.007375817559761841,0.0,4.266216748040671,23.63449858083758,0.8866968808317782,0.1133031191682218,9,0.8866968808317782,0.2326470588235294,0.25
D337,0.0,0.0,0.0,0.0,0.0,0.016286061906424953,0.0,0.0909,0.272727273,1.0,0.0619886341660846,0.003842590765776671,0.0,6.120936080028458,53.02078708387875,0.9000266595574513,0.09997334044254866,10,0.9000266595574513,0.1629040485626667,0.0909
D338,0.0,0.0,0.0,0.0,0.0,0.015318075190082645,0.0,0.153846154,0.307692308,1.0,0.06296006297273637,0.003963969529530931,0.0,7.022881892762527,71.16880641291898,0.9077579312183418,0.09224206878165822,13,0.9077579312183418,0.16606387294219652,0.153846154
D339,0.0,0.0,0.0,0.0,0.0,0.009349364605438549,0.0,0.0667,0.2,1.0,0.047031105763329493,0.0022119249093214845,0.0,8.914368924008077,117.94703285846522,0.9370834444148227,0.06291655558517728,12,0.9370834444148227,0.1485994348940678,0.133333333
D340,0.0,0.0,0.0,0.0,0.0,0.008463902964809384,0.0,0.0,0.25,1.0,0.05099491190376248,0.002600481040072496,0.0,9.057465989822093,105.85463586834994,0.9570781125033324,0.04292188749666755,10,0.9570781125033324,0.19719316783229812,0.166666667
D341,0.0,0.0,0.0,0.0,0.0,0.008211143695014663,0.0,0.0,0.2,1.0,0.05029803647378573,0.00252989247311828,0.0,10.366815456101703,147.36106140984705,0.9570781125033324,0.04292188749666755,9,0.9570781125033324,0.191304347826087,0.1
D342,0.0,0.0,0.0,0.0,0.0,0.007831245001332978,0.0,0.0,0.25,1.0,0.05628340709442016,0.0031678219141562255,0.0,9.262679918686105,101.47849018687583,0.9730738469741402,0.02692615302585977,8,0.9730738469741402,0.2908415841584158,0.25
D343,0.0,0.0,0.0,0.0,0.0,0.003342575315382565,0.0,0.0,0.153846154,0.846153846,0.03066405989697036,0.0009402845693649858,0.0,16.001094376127497,355.6488831151311,0.9808051186350306,0.01919488136496934,8,0.9808051186350306,0.17413888900000002,0.153846154
D344,0.0,0.0,0.0,0.0,0.0,0.0025547142999200216,0.0,0.0,0.0833,0.75,0.027130013382726668,0.0007360376261469281,0.0,16.425769303176548,358.92116029122957,0.9864036256998134,0.013596374300186616,7,0.9864036256998134,0.1878967321372549,0.166666667
D346,0.0,0.0,0.0,0.0,0.0,0.011641340078645696,0.0,0.0,0.333333333,1.0,0.06851330299209216,0.004694072686886225,0.0,6.828690827726918,56.07804009746183,0.9688083177819248,0.03119168221807518,4,0.9688083177819248,0.37321937294871793,0.333333333
D347,0.0,0.0,0.0,0.0,0.0,0.003765662490002666,0.0,0.0,0.125,0.5,0.029692580520297038,0.0008816493379543231,0.0,9.391194402804583,99.7628591803041,0.9805385230605171,0.019461476939482806,5,0.9805385230605171,0.1934931506849315,0.125
D348,0.0,0.0,0.0,0.0,0.0,0.009297520661157025,0.0,0.0,0.25,1.0,0.05083666384790187,0.002584366391184573,0.0,8.000493911661513,93.61672859304652,0.9568115169288189,0.04318848307118102,8,0.9568115169288189,0.2152777777777778,0.25
D349,0.0,0.0,0.0,0.0,0.0,0.006771527592641963,0.0,0.0,0.2,1.0,0.04574714038173139,0.0020928008531058387,0.0,10.944964188244226,161.31316105618188,0.9645427885897094,0.03545721141029059,9,0.9645427885897094,0.19097744360902258,0.1
D350,0.0,0.0,0.0,0.0,0.0,0.0041594685849106906,0.0,0.0,0.133333333,0.666666667,0.03250460030786108,0.0010565490411738024,0.0,11.685346247493422,165.73688311055426,0.9709410823780326,0.029058917621967474,10,0.9709410823780326,0.14313914368807343,0.0667
D351,0.0,0.0,0.0,0.0,0.0,0.007049971856304986,0.0,0.0,0.222222222,1.0,0.05439979908496939,0.002959338140485037,0.0,10.680415277086649,133.38144345857964,0.9730738469741402,0.02692615302585977,10,0.9730738469741402,0.2618261825049505,0.222222222
D352,0.0,0.0,0.0,0.0,0.0,0.0034433395542521994,0.0,0.0,0.0833,1.0,0.03688267029832969,0.0013603313683352907,0.0,14.727554162046617,265.63972892325467,0.9858704345507865,0.014129565449213543,9,0.9858704345507865,0.2436974843018868,0.166666667
D359,0.0,0.0,0.0,0.0,0.0,0.022349595674753402,0.0,0.166666667,0.333333333,0.666666667,0.07589217108577852,0.005759621632113077,0.0,3.8521233208455166,16.037317091006013,0.9050919754732072,0.09490802452679285,5,0.9050919754732072,0.23548689150561794,0.166666667
D360,0.0,0.0,0.0,0.0,0.0,0.021460943748333777,0.0,0.125,0.25,1.0,0.07081175802225527,0.005014305074202434,0.0,4.639408413290609,30.502618885191453,0.887763263129832,0.11223673687016796,7,0.887763263129832,0.19121140142517815,0.125
D361,0.0,0.0,0.0,0.0,0.0,0.02252732604638763,0.0,0.25,0.375,1.0,0.07906147978896802,0.006250717586421398,0.0,4.895885180716067,32.47736003758092,0.8973607038123167,0.10263929618768329,8,0.8973607038123167,0.21948051948051947,0.125
D362,0.0,0.0,0.0,0.0,0.0,0.00936416955478539,0.0,0.125,0.25,0.5,0.039578474096872956,0.0015664556118368438,0.0,4.916530555762148,28.380817799453972,0.9389496134364169,0.061050386563583046,5,0.9389496134364169,0.15338427947598254,0.125
D363,0.0,0.0,0.0,0.0,0.0,0.00955300809570781,0.0,0.0,0.166666667,1.0,0.051256552957679447,0.0026272342211033973,0.0,8.28577406101581,104.39287565474538,0.9557451346307652,0.04425486536923487,6,0.9557451346307652,0.21586345401807225,0.166666667
D364,0.0,0.0,0.0,0.0,0.0,0.013396427619301519,0.0,0.0,0.5,1.0,0.06954965518655018,0.004837154536568026,0.0,6.06910207012629,42.97014389482972,0.9584110903758998,0.04158890962410024,5,0.9584110903758998,0.32211538461538464,0.25
D365,0.0,0.0,0.0,0.0,0.0,0.011063716342308717,0.0,0.0,0.5,1.0,0.0669145839047447,0.004477561539145117,0.0,7.318965809816621,63.80263147935054,0.9680085310583845,0.03199146894161557,5,0.9680085310583845,0.3458333333333333,0.25
D366,0.0,0.0,0.0,0.0,0.0,0.005598507064782724,0.0,0.0,0.25,1.0,0.05133531948964459,0.002635315027103884,0.0,12.244146712253626,185.07609527954972,0.9845374566782191,0.015462543321780858,4,0.9845374566782191,0.3620689655172414,0.25
D367,0.0,0.0,0.0,0.0,0.0,0.003065849108237803,0.0,0.0,0.166666667,1.0,0.031941003309068246,0.0010202276923899087,0.0,15.290121478402524,329.84278074726365,0.9877366035723807,0.012263396427619302,5,0.9877366035723807,0.2500000001086956,0.166666667
D373,0.0,0.0,0.0,0.0,0.0,0.06281658224473474,0.125,0.25,0.5,1.0,0.11294773754096406,0.012757191415622501,0.125,2.437975469421799,8.404058852165265,0.6816848840309251,0.3183151159690749,9,0.6816848840309251,0.19734087102177555,0.125
D374,0.0,0.0,0.0,0.0,0.0,0.009086421398027194,0.0,0.0833,0.208333333,0.5,0.039985156864351855,0.0015988127694668245,0.0,6.445367170971459,51.905267024605564,0.9186883497733938,0.08131165022660623,12,0.9186883497733938,0.11174808742295084,0.0833
