feature,feature_index,is_binary,feature_type,mean,std,variance,zero_fraction,nonzero_fraction,one_fraction,n_unique,is_sparse,column_cluster
D56,55,False,numeric,0.0817522954254865,0.1070614938378096,0.0114621634627833,0.4702745934417489,0.5297254065582512,0.0,254,False,1
D806,612,False,numeric,0.0642017636728872,0.0781479883104559,0.0061071080769711,0.4780058651026393,0.5219941348973607,0.0002665955745134,10,False,1
D33,32,False,numeric,0.0583771598461743,0.0863198533993321,0.0074511170908821,0.4788056518261797,0.5211943481738203,0.0,387,False,1
D158,156,False,numeric,0.0517273260391895,0.0912359461318492,0.0083239978665737,0.4878699013596374,0.5121300986403625,0.0005331911490269,36,False,1
D135,133,False,numeric,0.0645505670650493,0.1006350555801876,0.0101274144116274,0.5275926419621434,0.4724073580378565,0.0002665955745134,13,False,1
D740,566,False,numeric,0.0428062916560917,0.0711113161213559,0.0050568192805114,0.5286590242601973,0.4713409757398027,0.0,25,False,1
D441,351,False,numeric,0.0312769928019194,0.0528237140173898,0.0027903447625909,0.5539856038389763,0.4460143961610237,0.0002665955745134,12,False,1
D58,57,False,numeric,0.0516725573556385,0.0953771317200109,0.0090967972551363,0.5611836843508398,0.4388163156491602,0.0002665955745134,268,False,1
D513,405,False,numeric,0.0338737492279392,0.0604996241290514,0.0036602045197565,0.5625166622234071,0.4374833377765929,0.0002665955745134,13,False,1
D458,367,False,numeric,0.0560917088776326,0.0928506804186763,0.0086212488542111,0.5673153825646494,0.4326846174353506,0.0,17,False,1
D35,34,False,numeric,0.0480062418675019,0.078501197036606,0.00616243793618,0.5675819781391629,0.4324180218608371,0.0,121,False,1
D161,159,False,numeric,0.0475039989336177,0.075378233926187,0.0056818781498309,0.5793121834177553,0.4206878165822447,0.0,12,False,1
D672,522,False,numeric,0.0559031115697147,0.0931540142844031,0.0086776703772987,0.5891762196747534,0.4108237803252466,0.0,12,False,1
D741,567,False,numeric,0.0304965910543854,0.0583278156089381,0.0034021340737102,0.5987736603572381,0.4012263396427619,0.0,25,False,1
D607,481,False,numeric,0.0535418593257797,0.0858280337051275,0.0073664513696885,0.6011730205278593,0.3988269794721407,0.0,10,False,1
D661,513,False,numeric,0.0595139574977339,0.1108272467114092,0.0122826786136315,0.643028525726473,0.356971474273527,0.0002665955745134,20,False,1
D36,35,False,numeric,0.0599536029717408,0.1020693498067504,0.0104181521699727,0.6502266062383364,0.3497733937616635,0.0007997867235403,72,False,1
D622,492,False,numeric,0.0427639226390295,0.0745866601131065,0.005563169866828,0.6507597973873633,0.3492402026126366,0.0,12,False,1
D34,33,False,numeric,0.0255288888485737,0.0483095259320594,0.0023338102957803,0.6520927752599307,0.3479072247400693,0.0,161,False,1
D155,153,False,numeric,0.0359070992964542,0.0681565516394908,0.0046453155313865,0.6523593708344442,0.3476406291655558,0.0,14,False,1
D149,147,False,numeric,0.0264815217979205,0.0566023717973329,0.0032038284930835,0.653425753132498,0.346574246867502,0.0002665955745134,20,False,1
D60,59,False,numeric,0.0278741890229272,0.0696279256975009,0.0048480480369367,0.6614236203679019,0.3385763796320981,0.0,90,False,1
D807,613,False,numeric,0.0662490002665955,0.1162882630633888,0.0135229601262999,0.6680885097307385,0.3319114902692615,0.0007997867235403,8,False,1
D373,304,False,numeric,0.0628165822447347,0.1129326808538957,0.0127537904048478,0.6816848840309251,0.3183151159690749,0.0005331911490269,9,False,1
D762,584,False,numeric,0.0380048165137296,0.0692217326428605,0.0047916482700796,0.6856838176486271,0.314316182351373,0.0002665955745134,8,False,1
D160,158,False,numeric,0.0257695281295654,0.0641199840570551,0.004111372355477,0.6888829645427886,0.3111170354572114,0.0005331911490269,21,False,1
D457,366,False,numeric,0.0284685023660357,0.0546075674903447,0.0029819864272125,0.6894161556918155,0.3105838443081845,0.0,11,False,1
D168,166,False,numeric,0.0362895380367901,0.0722447902771168,0.0052193097221845,0.6918155158624367,0.3081844841375633,0.0,11,False,1
D97,95,False,numeric,0.0173012501951479,0.0396568910082604,0.001572669004441,0.6939482804585444,0.3060517195414556,0.0002665955745134,15,False,1
D747,570,False,numeric,0.0569514796054385,0.1064118310358439,0.011323477784401,0.7056784857371368,0.2943215142628632,0.0002665955745134,8,False,1
D416,330,False,numeric,0.037020407891229,0.0795836708202793,0.0063335606612305,0.707544654758731,0.292455345241269,0.0002665955745134,22,False,1
D73,71,False,numeric,0.0323701998909624,0.0680260694706197,0.0046275461276215,0.7091442282058118,0.2908557717941882,0.0,42,False,1
D415,329,False,numeric,0.0505841819640096,0.0973764017220132,0.0094821636123269,0.7094108237803253,0.2905891762196747,0.0002665955745134,12,False,1
D662,514,False,numeric,0.0392402753204478,0.0877041750566314,0.0076920223223642,0.7187416688882965,0.2812583311117035,0.0002665955745134,19,False,1
D442,352,False,numeric,0.0164387896566249,0.0444071440293353,0.0019719944408421,0.7198080511863503,0.2801919488136496,0.0002665955745134,23,False,1
D515,407,False,numeric,0.0246665822447347,0.0591337775442264,0.00349680364665,0.7211410290589176,0.2788589709410823,0.0002665955745134,20,False,1
D748,571,False,numeric,0.0354072247400693,0.0742584359273354,0.0055143153063741,0.7214076246334311,0.2785923753665689,0.0002665955745134,12,False,1
D469,377,False,numeric,0.0540508042772594,0.1045384119275136,0.0109282795683265,0.7246067715275927,0.2753932284724074,0.0005331911490269,10,False,1
D459,368,False,numeric,0.0545039840770461,0.1123251020532086,0.0126169285512637,0.7248733671021061,0.2751266328978939,0.0002665955745134,10,False,1
D470,378,False,numeric,0.0246734026496934,0.0560004463705828,0.0031360499937045,0.7262063449746734,0.2737936550253266,0.0,14,False,1
D514,406,False,numeric,0.0482273704969341,0.1020784979899305,0.0104200197518802,0.7280725139962677,0.2719274860037323,0.0002665955745134,11,False,1
D460,369,False,numeric,0.0350723159661423,0.0774601822606396,0.0060000798358515,0.7374033591042388,0.2625966408957611,0.0002665955745134,12,False,1
D473,381,False,numeric,0.0261276548517728,0.0688198299292123,0.0047361689914857,0.7390029325513197,0.2609970674486803,0.0002665955745134,19,False,1
D443,353,False,numeric,0.019465394333511,0.0499715714797161,0.0024971579561523,0.7411356971474273,0.2588643028525726,0.0002665955745134,19,False,1
D444,354,False,numeric,0.0184673462521994,0.0500221372107286,0.0025022142111289,0.743268461743535,0.2567315382564649,0.0,22,False,1
D29,28,False,numeric,0.0699369057376699,0.1454177785777153,0.0211463303264774,0.7488669688083178,0.2511330311916822,0.0005331911490269,7,False,1
D516,408,False,numeric,0.0231249000266595,0.0618955746876335,0.0038310621659124,0.7515329245534524,0.2484670754465476,0.0002665955745134,20,False,1
D445,355,False,numeric,0.0259664178355105,0.0702712403122278,0.0049380472150188,0.7520661157024794,0.2479338842975206,0.0002665955745134,22,False,1
D472,380,False,numeric,0.0410330025097307,0.0946367456606892,0.0089561136292459,0.7600639829378832,0.2399360170621167,0.0,13,False,1
D471,379,False,numeric,0.0221288189840042,0.0559267425440588,0.0031278005315894,0.761663556384964,0.238336443615036,0.0002665955745134,13,False,1
D417,331,False,numeric,0.0303026926166355,0.0728345210993086,0.0053048674637656,0.7632631298320448,0.2367368701679552,0.0,16,False,1
D810,616,False,numeric,0.0187762901962143,0.049428087783079,0.0024431358618917,0.7723273793655026,0.2276726206344974,0.0002665955745134,16,False,1
D623,493,False,numeric,0.0477872567315382,0.1081864808759732,0.0117043146443273,0.7739269528125833,0.2260730471874167,0.0005331911490269,9,False,1
D621,491,False,numeric,0.0194442624788056,0.0466476122279894,0.0021759997265728,0.779525459877366,0.2204745401226339,0.0,11,False,1
D697,542,False,numeric,0.0373500399893361,0.0862087813678847,0.0074319539849357,0.7805918421754199,0.2194081578245801,0.0002665955745134,10,False,1
D809,615,False,numeric,0.0184635919357504,0.0476005844802849,0.0022658156428647,0.7845907757931219,0.2154092242068781,0.0002665955745134,12,False,1
D624,494,False,numeric,0.0458544388163156,0.108713651844953,0.0118186580974656,0.7867235403892295,0.2132764596107704,0.0002665955745134,8,False,1
D608,482,False,numeric,0.0390118190365235,0.0922316615301327,0.0085066793886089,0.7877899226872834,0.2122100773127166,0.0002665955745134,10,False,1
D808,614,False,numeric,0.0349428330367901,0.0833352992933968,0.00694477210832,0.7888563049853372,0.2111436950146627,0.0,9,False,1
D595,473,False,numeric,0.0472140762463343,0.1181123042761735,0.0139505164214274,0.7917888563049853,0.2082111436950146,0.0,9,False,1
D811,617,False,numeric,0.022716884393495,0.0642601893649872,0.004129371937224,0.7933884297520661,0.2066115702479339,0.0002665955745134,17,False,1
D700,545,False,numeric,0.0180188038789656,0.0564479761672506,0.0031863740133785,0.7989869368168488,0.2010130631831511,0.0002665955745134,19,False,1
D673,523,False,numeric,0.0470096863399093,0.1097184659464763,0.012038141769648,0.7997867235403893,0.2002132764596107,0.0002665955745134,7,False,1
D108,106,False,numeric,0.0459433040439882,0.1071017098672332,0.011470776256485,0.800853105838443,0.1991468941615569,0.0002665955745134,7,False,1
D13,12,False,numeric,0.0170656057328712,0.0581975345192006,0.0033869530241135,0.8029858704345508,0.1970141295654492,0.0005331911490269,20,False,1
D517,409,False,numeric,0.0173776464126899,0.0515172956293859,0.0026540317489655,0.8056518261796854,0.1943481738203145,0.0002665955745134,18,False,1
D583,461,False,numeric,0.026013322553719,0.0692172958058825,0.004791034038679,0.8056518261796854,0.1943481738203145,0.0002665955745134,23,False,1
D474,382,False,numeric,0.0224452461138363,0.0634186798992812,0.0040219289601674,0.8061850173287124,0.1938149826712876,0.0002665955745134,17,False,1
D185,179,False,numeric,0.0462673801820847,0.1099967664426743,0.0120992886278442,0.8091175686483605,0.1908824313516395,0.0002665955745134,698,False,1
D418,332,False,numeric,0.0260063982937883,0.0725448148319955,0.0052627501590085,0.8101839509464143,0.1898160490535857,0.0,16,False,1
D674,524,False,numeric,0.0270061316982138,0.068953171199305,0.0047545398184406,0.8117835243934951,0.1882164756065049,0.0002665955745134,9,False,1
D928,681,False,numeric,0.0110010993886963,0.0392214237010003,0.0015383200771333,0.8136496934150893,0.1863503065849107,0.0002665955745134,25,False,1
D933,684,False,numeric,0.0295667288829645,0.0795312093065166,0.0063252132537569,0.8168488403092509,0.1831511596907491,0.0002665955745134,12,False,1
D842,629,False,numeric,0.0441211232801919,0.1108611594287893,0.0122901966698954,0.8176486270327913,0.1823513729672087,0.0015995734470807,11,False,1
D157,155,False,numeric,0.0207238010551852,0.0601803432049771,0.0036216737082688,0.8184484137563316,0.1815515862436683,0.0002665955745134,15,False,1
D42,41,False,numeric,0.0225670939661423,0.0724443953921206,0.0052481904237299,0.819248200479872,0.1807517995201279,0.0002665955745134,70,False,1
D751,574,False,numeric,0.0245050234294854,0.0711827975895657,0.005066990672677,0.8200479872034124,0.1799520127965875,0.0002665955745134,12,False,1
D763,585,False,numeric,0.0160524926718208,0.0537590966284995,0.0028900404703123,0.8205811783524394,0.1794188216475606,0.0,17,False,1
D40,39,False,numeric,0.0176989997256731,0.0551293957381013,0.0030392502744481,0.8224473473740336,0.1775526526259664,0.0002665955745134,74,False,1
D699,544,False,numeric,0.0324180218608371,0.084523486790206,0.0071442198191741,0.822713942948547,0.1772860570514529,0.0005331911490269,9,False,1
D843,630,False,numeric,0.0281243224177552,0.0820358276082657,0.006729877011373,0.8248467075446547,0.1751532924553452,0.0013329778725673,16,False,1
D446,356,False,numeric,0.018047872357238,0.0578164851035646,0.0033427459497307,0.8264462809917356,0.1735537190082644,0.0002665955745134,19,False,1
D742,568,False,numeric,0.0123970230130631,0.0447199383991549,0.0019998728904242,0.8299120234604106,0.1700879765395894,0.0,23,False,1
D764,586,False,numeric,0.017774486804852,0.0570962613625458,0.0032599830615801,0.8301786190349241,0.1698213809650759,0.0002665955745134,16,False,1
D426,339,False,numeric,0.0311583577712609,0.0811766013822076,0.0065896406119658,0.8312450013329779,0.1687549986670221,0.0002665955745134,7,False,1
D750,573,False,numeric,0.0397227406025059,0.1095908165290737,0.012010147067509,0.8341775526526259,0.165822447347374,0.0007997867235403,9,False,1
D812,618,False,numeric,0.0304339287411357,0.0875424355136788,0.0076636780156666,0.8344441482271394,0.1655558517728605,0.0,12,False,1
D698,543,False,numeric,0.0113434550807784,0.0358001514418178,0.001281650843257,0.8347107438016529,0.1652892561983471,0.0002665955745134,13,False,1
D85,83,False,numeric,0.009512432693415,0.0327479046336582,0.0010724252578951,0.8357771260997068,0.1642228739002932,0.0,184,False,1
D765,587,False,numeric,0.0107098177326046,0.0357592266888702,0.001278722293386,0.8365769128232471,0.1634230871767528,0.0,17,False,1
D596,474,False,numeric,0.0312297673303119,0.0802860630746734,0.0064458519240304,0.8368435083977606,0.1631564916022394,0.0002665955745134,7,False,1
D449,359,False,numeric,0.0299753399093575,0.0877034580426397,0.007691896552637,0.8379098906958145,0.1620901093041855,0.0,15,False,1
D663,515,False,numeric,0.0188572606272993,0.0584850014811129,0.0034204953982457,0.8384430818448414,0.1615569181551586,0.0,15,False,1
D766,588,False,numeric,0.0194729227827246,0.0649111639672527,0.0042134592075835,0.8387096774193549,0.1612903225806451,0.0005331911490269,18,False,1
D935,686,False,numeric,0.0194394637629965,0.0587185960654459,0.0034478735238969,0.8392428685683818,0.1607571314316182,0.0002665955745134,12,False,1
D625,495,False,numeric,0.0159779070770461,0.0464803064518933,0.0021604188878619,0.841109037589976,0.1588909624100239,0.0,10,False,1
D582,460,False,numeric,0.0152351970453212,0.047299887182162,0.0022372793274452,0.8413756331644895,0.1586243668355105,0.0002665955745134,14,False,1
D24,23,False,numeric,0.0518528392428685,0.1378604291973816,0.0190054979384862,0.8427086110370567,0.1572913889629432,0.0031991468941615,5,False,1
D156,154,False,numeric,0.0286780668283124,0.0738290294095938,0.0054507255835626,0.8432418021860837,0.1567581978139162,0.0,6,False,1
D609,483,False,numeric,0.0264929352172753,0.0692278307623577,0.0047924925520616,0.8469741402292722,0.1530258597707278,0.0,6,False,1
D889,649,False,numeric,0.011726727228739,0.0423690430570963,0.001795135809574,0.8469741402292722,0.1530258597707278,0.0,24,False,1
D129,127,False,numeric,0.0230528111986137,0.0682486469471514,0.0046578778101169,0.8496400959744068,0.1503599040255931,0.0002665955745134,14,False,1
D890,650,False,numeric,0.0121728680965075,0.0472086741252313,0.0022286589126622,0.8496400959744068,0.1503599040255931,0.0002665955745134,21,False,1
D749,572,False,numeric,0.0193446471442282,0.060179981416483,0.0036216301632882,0.8512396694214877,0.1487603305785124,0.0002665955745134,11,False,1
D191,184,False,numeric,0.0207884884902692,0.0643617784796703,0.0041424385290661,0.852039456145028,0.147960543854972,0.0,429,False,1
D461,370,False,numeric,0.022258215601173,0.0664097273946911,0.0044102518926371,0.852039456145028,0.147960543854972,0.0002665955745134,10,False,1
D166,164,False,numeric,0.029192215444948,0.0769661316397402,0.0059237854195858,0.8523060517195414,0.1476939482804585,0.0002665955745134,6,False,1
D597,475,False,numeric,0.0421221007731271,0.109948617550011,0.0120886985011586,0.8523060517195414,0.1476939482804585,0.0005331911490269,5,False,1
D701,546,False,numeric,0.0212231049394828,0.0669600996639789,0.0044836549470099,0.8531058384430819,0.1468941615569181,0.0002665955745134,14,False,1
D110,108,False,numeric,0.0333688794302852,0.0913414218790951,0.0083432553508948,0.8552386030391895,0.1447613969608104,0.0002665955745134,7,False,1
D119,117,False,numeric,0.0622379226038389,0.1753798785875458,0.0307581018133823,0.8552386030391895,0.1447613969608104,0.0002665955745134,542,False,1
D844,631,False,numeric,0.0289256198347107,0.0874797767663525,0.0076527113430908,0.8552386030391895,0.1447613969608104,0.0015995734470807,8,False,1
D165,163,False,numeric,0.0358571047933884,0.1008487595929495,0.0101704723114365,0.8571047720607838,0.1428952279392162,0.0002665955745134,7,False,1
D752,575,False,numeric,0.0243322435363902,0.075325422491195,0.005673919273477,0.8573713676352972,0.1426286323647027,0.0002665955745134,12,False,1
D447,357,False,numeric,0.0152491513332444,0.0588989034394683,0.0034690808263718,0.8592375366568915,0.1407624633431085,0.0,21,False,1
D419,333,False,numeric,0.0231065967555318,0.0766448690605371,0.0058744359533068,0.8621700879765396,0.1378299120234604,0.0002665955745134,16,False,1
D686,533,False,numeric,0.0238454930317248,0.0728899966338146,0.0053129516092775,0.8640362569981338,0.1359637430018661,0.0002665955745134,9,False,1
D37,36,False,numeric,0.0337084552231405,0.1005077490826246,0.0101018076256558,0.8643028525726473,0.1356971474273527,0.0002665955745134,73,False,1
D687,534,False,numeric,0.0189700257805918,0.0578135430347639,0.0033424057582325,0.8645694481471607,0.1354305518528392,0.0,7,False,1
D475,383,False,numeric,0.0132079978683017,0.050306660645206,0.0025307601052719,0.8661690215942416,0.1338309784057584,0.0002665955745134,17,False,1
D133,131,False,numeric,0.024817042742202,0.0813876604399472,0.0066239512718881,0.86990135963743,0.13009864036257,0.0,11,False,1
D813,619,False,numeric,0.0109473295977072,0.0413759783426154,0.0017119715838085,0.8704345507864569,0.129565449213543,0.0002665955745134,14,False,1
D4,3,False,numeric,0.0389896027725939,0.1158698635185023,0.0134258252717963,0.8736336976806185,0.1263663023193815,0.0031991468941615,5,False,1
D688,535,False,numeric,0.0194022334601439,0.0601323901179454,0.0036159043412967,0.8741668888296454,0.1258331111703545,0.0002665955745134,8,False,1
D598,476,False,numeric,0.0369234870701146,0.1064578336186997,0.0113332703387867,0.877366035723807,0.122633964276193,0.0002665955745134,5,False,1
D163,161,False,numeric,0.0195414556118368,0.0647321065274142,0.0041902456154765,0.8781658224473474,0.1218341775526526,0.0,9,False,1
D335,278,False,numeric,0.0186604413319114,0.0623343825393688,0.0038855752465643,0.8794988003199147,0.1205011996800853,0.0002665955745134,10,False,1
D610,484,False,numeric,0.0267484226630231,0.0830500248529267,0.0068973066280717,0.881364969341509,0.118635030658491,0.0005331911490269,7,False,1
D518,410,False,numeric,0.0138647245577179,0.0518312241082718,0.0026864757925618,0.8834977339376167,0.1165022660623833,0.0,12,False,1
D626,496,False,numeric,0.0187416688882964,0.0614680022165598,0.003778315296495,0.8842975206611571,0.1157024793388429,0.0,8,False,1
D164,162,False,numeric,0.0208611037056784,0.068106250664974,0.0046384613796402,0.8856304985337243,0.1143695014662756,0.0002665955745134,7,False,1
D214,206,False,numeric,0.0500083770842442,0.1424165895003787,0.0202824849649193,0.8856304985337243,0.1143695014662756,0.0,408,False,1
D227,219,False,numeric,0.0149293521727539,0.0510198739075725,0.0026030275335445,0.8864302852572647,0.1135697147427352,0.0002665955745134,8,False,1
D59,58,False,numeric,0.0248417865294588,0.0827024898072811,0.0068397018203234,0.8864302852572647,0.1135697147427352,0.0005331911490269,24,False,1
D664,516,False,numeric,0.0121448324820047,0.0456036464443167,0.0020796925690182,0.8864302852572647,0.1135697147427352,0.0,16,False,1
D336,279,False,numeric,0.0263596374300186,0.0858711313506581,0.0073738511994419,0.8866968808317782,0.1133031191682218,0.0002665955745134,9,False,1
D109,107,False,numeric,0.0269705856344974,0.0838216885418667,0.0070260754700097,0.8869634764062917,0.1130365235937083,0.0,6,False,1
D118,116,False,numeric,0.0426796204241535,0.1376717017372269,0.0189534974592239,0.8869634764062917,0.1130365235937083,0.0,416,False,1
D767,589,False,numeric,0.0206291348043188,0.0790381022318174,0.0062470216044072,0.8872300719808052,0.1127699280191948,0.0,12,False,1
D675,525,False,numeric,0.0193615035990402,0.0639252883891272,0.004086442495633,0.8874966675553185,0.1125033324446814,0.0002665955745134,8,False,1
D360,296,False,numeric,0.0214609437483337,0.0708023183424129,0.0050129682826603,0.887763263129832,0.1122367368701679,0.0002665955745134,7,False,1
D41,40,False,numeric,0.0080440151463609,0.0332220542742436,0.0011037048902007,0.8880298587043455,0.1119701412956545,0.0002665955745134,55,False,1
D934,685,False,numeric,0.0267928552569981,0.0885178941963162,0.0078354175929502,0.888296454278859,0.111703545721141,0.0005331911490269,7,False,1
D936,687,False,numeric,0.0212276726206344,0.0751792872934986,0.0056519252379584,0.8898960277259398,0.1101039722740602,0.0002665955745134,8,False,1
D462,371,False,numeric,0.0136693414982671,0.0496620715798645,0.0024663213536035,0.891229005598507,0.1087709944014929,0.0,9,False,1
D891,651,False,numeric,0.0151426286323647,0.0611035515599945,0.0037336440132449,0.8925619834710744,0.1074380165289256,0.0,15,False,1
D937,688,False,numeric,0.0164222873900293,0.0611983482542791,0.003745237829052,0.8925619834710744,0.1074380165289256,0.0005331911490269,11,False,1
D132,130,False,numeric,0.0190377588269794,0.0685620906553228,0.0047007602750287,0.8933617701946148,0.1066382298053852,0.0,10,False,1
D420,334,False,numeric,0.01524926686217,0.0612731317709088,0.0037543966770151,0.8936283657691282,0.1063716342308717,0.0002665955745134,18,False,1
D542,431,False,numeric,0.0123377689797387,0.0453781646888387,0.0020591778305273,0.8946947480671821,0.1053052519328179,0.0,9,False,1
D702,547,False,numeric,0.0088425753148493,0.0374544555466085,0.0014028362402928,0.8954945347907225,0.1045054652092775,0.0002665955745134,14,False,1
D476,384,False,numeric,0.0098339859938683,0.0421392647301709,0.0017757176319994,0.8962943215142629,0.1037056784857371,0.0,14,False,1
D841,628,False,numeric,0.0303474628986936,0.1012611935712814,0.0102538293234805,0.8962943215142629,0.1037056784857371,0.0010663822980538,7,False,1
D611,485,False,numeric,0.0121499955654492,0.0406615618281815,0.001653362610307,0.8968275126632897,0.1031724873367102,0.0,6,False,1
D361,297,False,numeric,0.0225273260463876,0.0790509403661672,0.0062490511727753,0.8973607038123167,0.1026392961876832,0.0005331911490269,8,False,1
D685,532,False,numeric,0.0330578512396694,0.109256748879698,0.0119370371757613,0.8986936816848841,0.1013063183151159,0.0013329778725673,5,False,1
D228,220,False,numeric,0.021149915598507,0.0691441719069375,0.0047809165086961,0.8989602772593975,0.1010397227406025,0.0,5,False,1
D337,280,False,numeric,0.0162860619064249,0.0619803706675254,0.0038415663480838,0.9000266595574513,0.0999733404425486,0.0002665955745134,10,False,1
D334,277,False,numeric,0.0201612903225806,0.0703888681096683,0.0049545927537602,0.9013596374300188,0.0986403625699813,0.0002665955745134,7,False,1
D226,218,False,numeric,0.0243934950754465,0.0824802072612824,0.0068029845898641,0.9024260197280723,0.0975739802719274,0.0002665955745134,6,False,1
D309,258,False,numeric,0.0305918421754198,0.104774180638097,0.0109776289283845,0.902692615302586,0.097307384697414,0.0023993601706211,5,False,1
D452,361,False,numeric,0.0133201059418821,0.0582184011680736,0.0033893822345667,0.902692615302586,0.097307384697414,0.0002665955745134,19,False,1
D814,620,False,numeric,0.0152683017800586,0.0601979780776682,0.0036237965646394,0.9029592108770994,0.0970407891229005,0.0005331911490269,11,False,1
D768,590,False,numeric,0.0092239935977072,0.0416453414446132,0.0017343344640384,0.9040255931751532,0.0959744068248467,0.0,17,False,1
D359,295,False,numeric,0.0223495956747534,0.0758820541529753,0.005758086142475,0.9050919754732072,0.0949080245267928,0.0,5,False,1
D753,576,False,numeric,0.0139437996094374,0.0582459870550319,0.0033925950080149,0.9053585710477208,0.0946414289522794,0.0005331911490269,12,False,1
D892,652,False,numeric,0.0093576113009864,0.0420513070288451,0.0017683124228342,0.9053585710477208,0.0946414289522794,0.0002665955745134,15,False,1
D140,138,False,numeric,0.0222340709144228,0.086407117447259,0.0074661899455444,0.9058917621967476,0.0941082378032524,0.0002665955745134,11,False,1
D375,306,False,numeric,0.0176675965318581,0.0688467581751869,0.0047398761112326,0.906158357771261,0.093841642228739,0.0002665955745134,10,False,1
D453,362,False,numeric,0.0119235937083444,0.057545676969445,0.0033115049378717,0.906691548920288,0.093308451079712,0.0,22,False,1
D310,259,False,numeric,0.0197576942292721,0.0771063715688847,0.0059453925365189,0.9074913356438284,0.0925086643561717,0.0,8,False,1
D147,145,False,numeric,0.0231938149826712,0.0922223879220565,0.0085049688340462,0.9077579312183418,0.0922420687816582,0.0005331911490269,11,False,1
D338,281,False,numeric,0.0153180751900826,0.0629516699762353,0.0039629127527968,0.9077579312183418,0.0922420687816582,0.0002665955745134,13,False,1
D912,669,False,numeric,0.0091521857987203,0.0466276134180916,0.002174134333067,0.9088243135163956,0.0911756864836043,0.0002665955745134,39,False,1
D440,350,False,numeric,0.0251266328978938,0.0841621159233643,0.0070832617566978,0.9093575046654224,0.0906424953345774,0.0002665955745134,5,False,1
D649,505,False,numeric,0.0141945703433751,0.0576313699292169,0.0033213747999182,0.9093575046654224,0.0906424953345774,0.0002665955745134,11,False,1
D451,360,False,numeric,0.010557398023727,0.0466921097997113,0.0021801531175483,0.9098906958144496,0.0901093041855505,0.0,20,False,1
D154,152,False,numeric,0.0059167401511596,0.0290026557835933,0.0008411540425016,0.9109570781125034,0.0890429218874966,0.0002665955745134,17,False,1
D676,526,False,numeric,0.0138037264009597,0.053144059286538,0.002824291037451,0.9114902692615302,0.0885097307384697,0.0002665955745134,8,False,1
D376,307,False,numeric,0.025459877371101,0.0954963888067612,0.0091195602751321,0.9120234604105572,0.0879765395894428,0.0007997867235403,7,False,1
D389,318,False,numeric,0.0329245534524126,0.1172405757929847,0.0137453526122706,0.9122900559850706,0.0877099440149293,0.0015995734470807,5,False,1
D249,228,False,numeric,0.0140960460469208,0.05531397266957,0.0030596355724899,0.912556651559584,0.0874433484404158,0.0002665955745134,318,False,1
D627,497,False,numeric,0.0097768150634497,0.0389365545502185,0.0015160552802421,0.9128232471340976,0.0871767528659024,0.0,9,False,1
D311,260,False,numeric,0.0189282857904558,0.0759479183345679,0.0057680862993542,0.913089842708611,0.0869101572913889,0.0002665955745134,10,False,1
D586,464,False,numeric,0.0155187721404958,0.068521077121715,0.00469513800992,0.9149560117302052,0.0850439882697947,0.0002665955745134,13,False,1
D229,221,False,numeric,0.0243268461743535,0.0874986007986391,0.0076560051417196,0.9162889896027726,0.0837110103972274,0.0010663822980538,5,False,1
D454,363,False,numeric,0.00545622657478,0.0296299595974922,0.000877934505749,0.9162889896027726,0.0837110103972274,0.0002665955745134,22,False,1
D428,341,False,numeric,0.0208833200165289,0.0806857035086131,0.0065101827506798,0.9168221807517996,0.0831778192482004,0.0002665955745134,7,False,1
D477,385,False,numeric,0.0069873405203945,0.035268744707611,0.0012438843532506,0.9168221807517996,0.0831778192482004,0.0,12,False,1
D554,443,False,numeric,0.0110242449640095,0.0479661471878181,0.0023007512760434,0.917088776326313,0.082911223673687,0.0,11,False,1
D141,139,False,numeric,0.0084910690482537,0.0387145472560169,0.0014988161692383,0.9181551586243668,0.0818448413756331,0.0002665955745134,11,False,1
D374,305,False,numeric,0.0090864213980271,0.0399798265761372,0.001598386533058,0.9186883497733938,0.0813116502266062,0.0,12,False,1
D112,110,False,numeric,0.0243135163956278,0.0911179526012775,0.0083024812862486,0.9192215409224208,0.0807784590775793,0.0,5,False,1
D121,119,False,numeric,0.042475420782458,0.1572867295202087,0.0247391152831633,0.9192215409224208,0.0807784590775793,0.0002665955745134,304,False,1
D390,319,False,numeric,0.0186172576339642,0.0713890096637642,0.005096390700773,0.9192215409224208,0.0807784590775793,0.0,6,False,1
D585,463,False,numeric,0.0154329215782458,0.0643626424032292,0.0041425497371259,0.9194881364969342,0.0805118635030658,0.0002665955745134,10,False,1
D153,151,False,numeric,0.0184135519362836,0.0790799892640184,0.0062536447019972,0.9200213276459612,0.0799786723540389,0.0005331911490269,13,False,1
D388,317,False,numeric,0.0138962943215142,0.0550926382491691,0.0030351987892538,0.920554518794988,0.0794454812050119,0.0002665955745134,6,False,1
D377,308,False,numeric,0.0149626766195681,0.0612037011553857,0.0037458930351177,0.9218874966675552,0.0781125033324446,0.0002665955745134,9,False,1
D545,434,False,numeric,0.0120154891930151,0.0534622174287506,0.002858208692399,0.9221540922420688,0.0778459077579312,0.0002665955745134,12,False,1
D429,342,False,numeric,0.020572291841109,0.0822645481897084,0.0067674558888568,0.9232204745401228,0.0767795254598773,0.0005331911490269,6,False,1
D534,425,False,numeric,0.0146960810450546,0.0581283055145869,0.0033788999019971,0.9232204745401228,0.0767795254598773,0.0,7,False,1
