plot_position,original_row_id,row_cluster,Activity
2983,2755,2,1
2984,2763,2,1
2985,2765,2,1
2986,2766,2,1
2987,2773,2,0
2988,2774,2,0
2989,2775,2,1
2990,2776,2,0
2991,2777,2,0
2992,2778,2,0
2993,2780,2,1
2994,2782,2,0
2995,2783,2,0
2996,2790,2,0
2997,2796,2,0
2998,2800,2,1
2999,2801,2,1
3000,2802,2,1
3001,2804,2,1
3002,2807,2,1
3003,2808,2,0
3004,2810,2,0
3005,2812,2,1
3006,2815,2,1
3007,2820,2,1
3008,2821,2,1
3009,2822,2,0
3010,2823,2,0
3011,2824,2,0
3012,2825,2,1
3013,2828,2,0
3014,2834,2,1
3015,2838,2,1
3016,2841,2,0
3017,2842,2,0
3018,2844,2,0
3019,2853,2,0
3020,2855,2,0
3021,2856,2,0
3022,2857,2,1
3023,2858,2,0
3024,2860,2,1
3025,2863,2,0
3026,2864,2,0
3027,2865,2,0
3028,2867,2,1
3029,2870,2,0
3030,2872,2,0
3031,2876,2,0
3032,2877,2,0
3033,2878,2,0
3034,2880,2,1
3035,2881,2,1
3036,2883,2,1
3037,2886,2,1
3038,2887,2,1
3039,2889,2,0
3040,2891,2,0
3041,2892,2,1
3042,2895,2,1
3043,2896,2,1
3044,2898,2,0
3045,2899,2,0
3046,2901,2,1
3047,2902,2,1
3048,2904,2,0
3049,2907,2,1
3050,2908,2,0
3051,2910,2,0
3052,2913,2,0
3053,2914,2,0
3054,2915,2,0
3055,2916,2,1
3056,2917,2,0
3057,2918,2,0
3058,2919,2,1
3059,2920,2,0
3060,2923,2,0
3061,2926,2,1
3062,2927,2,0
3063,2928,2,0
3064,2934,2,0
3065,2937,2,1
3066,2938,2,1
3067,2942,2,0
3068,2943,2,0
3069,2946,2,0
3070,2947,2,1
3071,2950,2,0
3072,2951,2,1
3073,2956,2,0
3074,2957,2,0
3075,2959,2,0
3076,2961,2,0
3077,2969,2,1
3078,2972,2,1
3079,2973,2,0
3080,2974,2,1
3081,2976,2,1
3082,2980,2,1
3083,2983,2,0
3084,2984,2,0
3085,2986,2,0
3086,2987,2,0
3087,2988,2,0
3088,2990,2,1
3089,2991,2,0
3090,2992,2,0
3091,2994,2,0
3092,2995,2,0
3093,2996,2,1
3094,2997,2,0
3095,3000,2,0
3096,3001,2,0
3097,3005,2,1
3098,3007,2,1
3099,3008,2,1
3100,3013,2,0
3101,3014,2,1
3102,3016,2,1
3103,3018,2,0
3104,3019,2,1
3105,3020,2,0
3106,3022,2,1
3107,3023,2,0
3108,3028,2,1
3109,3033,2,1
3110,3036,2,0
3111,3040,2,1
3112,3046,2,0
3113,3047,2,1
3114,3048,2,0
3115,3051,2,1
3116,3054,2,0
3117,3056,2,0
3118,3057,2,0
3119,3060,2,0
3120,3064,2,0
3121,3066,2,0
3122,3073,2,0
3123,3075,2,0
3124,3076,2,0
3125,3077,2,0
3126,3078,2,1
3127,3080,2,1
3128,3086,2,0
3129,3089,2,1
3130,3090,2,0
3131,3093,2,1
3132,3098,2,0
3133,3105,2,1
3134,3106,2,0
3135,3110,2,0
3136,3112,2,0
3137,3114,2,1
3138,3118,2,1
3139,3119,2,1
3140,3120,2,0
3141,3126,2,1
3142,3129,2,1
3143,3131,2,1
3144,3132,2,1
3145,3137,2,0
3146,3138,2,0
3147,3139,2,0
3148,3140,2,1
3149,3143,2,0
3150,3146,2,1
3151,3148,2,1
3152,3149,2,0
3153,3152,2,1
3154,3153,2,0
3155,3155,2,1
3156,3156,2,1
3157,3158,2,1
3158,3159,2,0
3159,3163,2,0
3160,3165,2,0
3161,3168,2,1
3162,3170,2,1
3163,3171,2,1
3164,3173,2,0
3165,3174,2,1
3166,3175,2,1
3167,3176,2,0
3168,3177,2,0
3169,3181,2,1
3170,3185,2,1
3171,3187,2,0
3172,3190,2,0
3173,3191,2,0
3174,3192,2,1
3175,3197,2,0
3176,3198,2,0
3177,3204,2,0
3178,3208,2,0
3179,3209,2,0
3180,3213,2,0
3181,3216,2,1
3182,3222,2,1
3183,3225,2,0
3184,3227,2,1
3185,3232,2,1
3186,3243,2,1
3187,3244,2,0
3188,3246,2,0
3189,3248,2,1
3190,3249,2,1
3191,3252,2,1
3192,3257,2,0
3193,3259,2,0
3194,3260,2,0
3195,3261,2,0
3196,3263,2,1
3197,3265,2,0
3198,3266,2,1
3199,3267,2,0
3200,3273,2,1
3201,3275,2,0
3202,3278,2,1
3203,3279,2,0
3204,3282,2,0
3205,3284,2,1
3206,3286,2,0
3207,3287,2,0
3208,3288,2,1
3209,3289,2,1
3210,3290,2,0
3211,3295,2,0
3212,3301,2,0
3213,3302,2,0
3214,3303,2,1
3215,3305,2,1
3216,3306,2,0
3217,3307,2,0
3218,3309,2,1
3219,3314,2,0
3220,3316,2,1
3221,3319,2,0
3222,3324,2,1
3223,3327,2,0
3224,3332,2,0
3225,3333,2,1
3226,3334,2,0
3227,3335,2,1
3228,3336,2,0
3229,3338,2,1
3230,3342,2,1
3231,3343,2,0
3232,3344,2,0
3233,3346,2,1
3234,3348,2,0
3235,3351,2,1
3236,3353,2,0
3237,3354,2,1
3238,3355,2,0
3239,3357,2,1
3240,3362,2,1
3241,3363,2,1
3242,3364,2,1
3243,3375,2,1
3244,3377,2,0
3245,3380,2,0
3246,3386,2,0
3247,3389,2,1
3248,3390,2,0
3249,3392,2,1
3250,3393,2,0
3251,3394,2,0
3252,3395,2,0
3253,3397,2,0
3254,3402,2,0
3255,3405,2,1
3256,3415,2,0
3257,3416,2,1
3258,3418,2,0
3259,3419,2,1
3260,3420,2,0
3261,3421,2,1
3262,3430,2,0
3263,3434,2,0
3264,3436,2,1
3265,3439,2,1
3266,3443,2,1
3267,3453,2,0
3268,3454,2,1
3269,3458,2,1
3270,3459,2,1
3271,3461,2,1
3272,3462,2,0
3273,3463,2,0
3274,3465,2,0
3275,3469,2,1
3276,3470,2,1
3277,3474,2,1
3278,3475,2,0
3279,3477,2,1
3280,3484,2,0
3281,3488,2,0
3282,3489,2,1
3283,3490,2,1
3284,3495,2,0
3285,3500,2,1
3286,3504,2,1
3287,3506,2,1
3288,3508,2,1
3289,3510,2,1
3290,3512,2,0
3291,3516,2,0
3292,3520,2,0
3293,3533,2,1
3294,3535,2,1
3295,3540,2,1
3296,3542,2,1
3297,3544,2,0
3298,3546,2,0
3299,3549,2,1
3300,3550,2,0
3301,3555,2,1
3302,3557,2,0
3303,3560,2,1
3304,3562,2,1
3305,3565,2,1
3306,3566,2,0
3307,3572,2,0
3308,3582,2,0
3309,3583,2,1
3310,3587,2,1
3311,3588,2,1
3312,3593,2,1
3313,3595,2,0
3314,3596,2,0
3315,3603,2,1
3316,3604,2,0
3317,3605,2,0
3318,3609,2,1
3319,3611,2,1
3320,3613,2,0
3321,3615,2,0
3322,3616,2,0
3323,3621,2,0
3324,3625,2,1
3325,3627,2,1
3326,3632,2,1
3327,3633,2,1
3328,3637,2,0
3329,3641,2,1
3330,3653,2,0
3331,3655,2,1
3332,3658,2,0
3333,3659,2,0
3334,3661,2,0
3335,3662,2,0
3336,3665,2,1
3337,3670,2,1
3338,3678,2,1
3339,3679,2,0
3340,3680,2,0
3341,3682,2,0
3342,3684,2,0
3343,3685,2,0
3344,3688,2,1
3345,3692,2,1
3346,3693,2,1
3347,3694,2,0
3348,3702,2,1
3349,3705,2,0
3350,3706,2,1
3351,3707,2,1
3352,3708,2,1
3353,3710,2,0
3354,3711,2,1
3355,3717,2,0
3356,3719,2,1
3357,3720,2,1
3358,3722,2,1
3359,3725,2,1
3360,3727,2,0
3361,3729,2,0
3362,3730,2,1
3363,3731,2,0
3364,3732,2,1
3365,3739,2,1
3366,3743,2,0
3367,3744,2,0
3368,3749,2,1
3369,3750,2,0
3370,27,3,0
3371,28,3,1
3372,47,3,1
3373,51,3,1
3374,55,3,1
3375,59,3,1
3376,63,3,0
3377,80,3,1
3378,88,3,1
3379,89,3,0
3380,105,3,1
3381,118,3,1
3382,133,3,1
3383,140,3,1
3384,146,3,1
3385,147,3,1
3386,157,3,0
3387,172,3,1
3388,173,3,1
3389,177,3,1
3390,196,3,1
3391,211,3,1
3392,215,3,0
3393,224,3,1
3394,229,3,1
3395,231,3,1
3396,236,3,1
3397,240,3,1
3398,242,3,0
3399,243,3,0
3400,249,3,0
3401,264,3,0
3402,271,3,1
3403,274,3,1
3404,280,3,0
3405,284,3,1
3406,286,3,1
3407,316,3,0
3408,339,3,1
3409,345,3,0
3410,377,3,1
3411,398,3,1
3412,408,3,1
3413,420,3,1
3414,428,3,1
3415,431,3,1
3416,435,3,1
3417,461,3,1
3418,471,3,1
3419,476,3,1
3420,481,3,0
3421,489,3,1
3422,500,3,0
3423,503,3,0
3424,529,3,1
3425,534,3,1
3426,538,3,1
3427,548,3,1
3428,567,3,1
3429,571,3,1
3430,586,3,1
3431,592,3,1
3432,607,3,1
3433,611,3,0
3434,615,3,1
3435,616,3,1
3436,620,3,1
3437,623,3,1
3438,633,3,1
3439,636,3,1
3440,645,3,1
3441,662,3,0
3442,666,3,1
3443,668,3,0
3444,688,3,1
3445,716,3,1
3446,720,3,0
3447,734,3,1
3448,745,3,1
3449,746,3,0
3450,761,3,1
3451,765,3,1
3452,767,3,1
3453,783,3,1
3454,808,3,0
3455,813,3,1
3456,827,3,1
3457,829,3,0
3458,839,3,1
3459,843,3,1
3460,851,3,0
3461,872,3,1
3462,885,3,1
3463,897,3,1
3464,939,3,0
3465,955,3,1
3466,956,3,0
3467,976,3,1
3468,978,3,0
3469,994,3,0
3470,1016,3,1
3471,1019,3,1
3472,1029,3,0
3473,1036,3,0
3474,1042,3,0
3475,1048,3,1
3476,1051,3,0
3477,1061,3,0
3478,1063,3,1
3479,1082,3,0
3480,1087,3,1
3481,1091,3,0
3482,1092,3,0
3483,1103,3,1
3484,1133,3,0
3485,1146,3,0
3486,1151,3,0
3487,1154,3,1
3488,1161,3,1
3489,1202,3,1
3490,1234,3,0
3491,1250,3,1
3492,1252,3,1
3493,1265,3,1
3494,1268,3,0
3495,1284,3,0
3496,1286,3,1
3497,1288,3,0
3498,1295,3,0
3499,1302,3,0
3500,1304,3,0
3501,1306,3,1
3502,1327,3,0
3503,1344,3,1
3504,1346,3,0
3505,1348,3,1
3506,1361,3,0
3507,1364,3,0
3508,1372,3,0
3509,1382,3,0
3510,1395,3,1
3511,1402,3,0
3512,1415,3,0
3513,1418,3,1
3514,1442,3,0
3515,1444,3,1
3516,1481,3,0
3517,1482,3,1
3518,1494,3,1
3519,1495,3,1
3520,1500,3,0
3521,1508,3,1
3522,1537,3,0
3523,1551,3,0
3524,1560,3,0
3525,1579,3,1
3526,1580,3,0
3527,1628,3,0
3528,1644,3,0
3529,1646,3,0
3530,1655,3,0
3531,1656,3,1
3532,1659,3,0
3533,1669,3,0
3534,1679,3,0
3535,1685,3,1
3536,1687,3,0
3537,1702,3,1
3538,1712,3,1
3539,1719,3,1
3540,1730,3,1
3541,1734,3,1
3542,1736,3,1
3543,1747,3,1
3544,1761,3,1
3545,1779,3,0
3546,1785,3,0
3547,1790,3,0
3548,1791,3,0
3549,1796,3,1
3550,1799,3,1
3551,1808,3,1
3552,1809,3,1
3553,1813,3,0
3554,1814,3,1
3555,1817,3,1
3556,1822,3,0
3557,1839,3,0
3558,1846,3,1
3559,1904,3,0
3560,1906,3,1
3561,1908,3,1
3562,1922,3,1
3563,1928,3,0
3564,1937,3,0
3565,1952,3,0
3566,1961,3,1
3567,1965,3,1
3568,1966,3,0
3569,1969,3,0
3570,1975,3,1
3571,1981,3,0
3572,2002,3,1
3573,2004,3,0
3574,2007,3,1
3575,2021,3,1
3576,2024,3,0
3577,2028,3,0
3578,2058,3,1
3579,2077,3,1
3580,2102,3,0
3581,2119,3,0
3582,2121,3,0
3583,2123,3,1
3584,2131,3,0
3585,2137,3,0
3586,2142,3,1
3587,2145,3,0
3588,2147,3,1
3589,2148,3,1
3590,2150,3,1
3591,2172,3,1
3592,2199,3,0
3593,2200,3,1
3594,2206,3,1
3595,2219,3,0
3596,2225,3,1
3597,2231,3,1
3598,2247,3,1
3599,2263,3,1
3600,2265,3,0
3601,2270,3,1
3602,2274,3,0
3603,2276,3,1
3604,2297,3,0
3605,2312,3,1
3606,2316,3,1
3607,2320,3,1
3608,2322,3,1
3609,2334,3,1
3610,2336,3,1
3611,2338,3,1
3612,2345,3,1
3613,2350,3,0
3614,2359,3,1
3615,2371,3,1
3616,2373,3,0
3617,2410,3,1
3618,2418,3,0
3619,2443,3,0
3620,2453,3,1
3621,2455,3,0
3622,2463,3,1
3623,2464,3,0
3624,2467,3,1
3625,2474,3,1
3626,2476,3,0
3627,2480,3,0
3628,2484,3,0
3629,2500,3,0
3630,2509,3,1
3631,2542,3,1
3632,2550,3,1
3633,2574,3,1
3634,2575,3,0
3635,2594,3,1
3636,2613,3,1
3637,2624,3,1
3638,2625,3,0
3639,2636,3,0
3640,2651,3,1
3641,2660,3,0
3642,2669,3,0
3643,2705,3,1
3644,2706,3,1
3645,2720,3,1
3646,2727,3,1
3647,2728,3,1
3648,2756,3,0
3649,2757,3,1
3650,2760,3,1
3651,2767,3,1
3652,2785,3,1
3653,2827,3,1
3654,2829,3,1
3655,2830,3,1
3656,2833,3,1
3657,2836,3,0
3658,2848,3,1
3659,2850,3,1
3660,2851,3,0
3661,2873,3,0
3662,2875,3,1
3663,2879,3,1
3664,2903,3,0
3665,2909,3,0
3666,2941,3,1
3667,2944,3,0
3668,2952,3,1
3669,2965,3,0
3670,2967,3,1
3671,3003,3,0
3672,3006,3,1
3673,3009,3,1
3674,3030,3,1
3675,3035,3,0
3676,3038,3,1
3677,3041,3,0
3678,3043,3,1
3679,3055,3,1
3680,3067,3,0
3681,3103,3,0
3682,3104,3,1
3683,3107,3,1
3684,3133,3,0
3685,3135,3,0
3686,3147,3,0
3687,3150,3,0
3688,3154,3,0
3689,3179,3,1
3690,3183,3,0
3691,3194,3,0
3692,3201,3,1
3693,3242,3,1
3694,3247,3,0
3695,3255,3,0
3696,3269,3,0
3697,3271,3,0
3698,3293,3,0
3699,3298,3,1
3700,3300,3,0
3701,3322,3,0
3702,3331,3,1
3703,3341,3,0
3704,3349,3,0
3705,3365,3,0
3706,3372,3,1
3707,3373,3,0
3708,3374,3,1
3709,3412,3,0
3710,3423,3,0
3711,3427,3,0
3712,3429,3,1
3713,3431,3,1
3714,3441,3,1
3715,3445,3,0
3716,3451,3,0
3717,3479,3,0
3718,3482,3,1
3719,3483,3,0
3720,3494,3,1
3721,3497,3,0
3722,3502,3,0
3723,3505,3,0
3724,3509,3,0
3725,3515,3,1
3726,3517,3,1
3727,3531,3,1
3728,3532,3,0
3729,3541,3,0
3730,3556,3,1
3731,3558,3,0
3732,3564,3,1
3733,3571,3,0
3734,3574,3,0
3735,3585,3,1
3736,3606,3,1
3737,3612,3,0
3738,3619,3,1
3739,3624,3,0
3740,3646,3,0
3741,3647,3,0
3742,3656,3,1
3743,3691,3,0
3744,3695,3,1
3745,3696,3,1
3746,3699,3,1
3747,3713,3,1
3748,3718,3,1
3749,3736,3,0
3750,3738,3,0
