feature,correlation_with_target,abs_correlation_with_target
D962,-0.01154601908519306,0.01154601908519306
D939,0.011512008688085065,0.011512008688085065
D1522,-0.011489296877115283,0.011489296877115283
D1047,0.011471769085050106,0.011471769085050106
D1064,-0.011447929594213025,0.011447929594213025
D546,0.011421004074482316,0.011421004074482316
D846,-0.011277821653190714,0.011277821653190714
D1085,-0.01127591349968551,0.01127591349968551
D90,-0.011212819319798336,0.011212819319798336
D167,0.011078790518344754,0.011078790518344754
D934,-0.011062660997138332,0.011062660997138332
D1073,0.010943601173107286,0.010943601173107286
D1295,0.010939392333233128,0.010939392333233128
D1302,-0.01093147566676011,0.01093147566676011
D636,0.010816732557084251,0.010816732557084251
D445,0.010801213638434158,0.010801213638434158
D1767,0.010685090052777667,0.010685090052777667
D347,0.010645695104082246,0.010645695104082246
D1632,0.010639403801345869,0.010639403801345869
D585,-0.010637248572458128,0.010637248572458128
D677,0.010522961935014792,0.010522961935014792
D1134,0.010512805002940386,0.010512805002940386
D1479,0.010512321773902569,0.010512321773902569
D1248,0.010494407516059418,0.010494407516059418
D551,-0.010490275328130003,0.010490275328130003
D432,0.010358864340797056,0.010358864340797056
D1652,0.010291435489194194,0.010291435489194194
D698,0.010176113702439246,0.010176113702439246
D422,0.010096799555152997,0.010096799555152997
D523,-0.01006306825844731,0.01006306825844731
D707,0.009941356241449349,0.009941356241449349
D283,-0.009891739345987098,0.009891739345987098
D1111,-0.009882357619484836,0.009882357619484836
D114,-0.009809911124241746,0.009809911124241746
D463,0.009804887120695074,0.009804887120695074
D352,-0.009732305547764285,0.009732305547764285
D1398,0.009713490273229625,0.009713490273229625
D1351,-0.009711877456933322,0.009711877456933322
D864,-0.009710660625668862,0.009710660625668862
D1136,0.009702790840776996,0.009702790840776996
D1231,0.009695359558943246,0.009695359558943246
D1121,0.009669870890423388,0.009669870890423388
D335,0.009607178431446544,0.009607178431446544
D866,-0.009599301158155639,0.009599301158155639
D937,0.009592526478195093,0.009592526478195093
D810,0.009515999612644689,0.009515999612644689
D769,0.009480409384781131,0.009480409384781131
D1573,0.009387259117354357,0.009387259117354357
D1506,0.009356216943716453,0.009356216943716453
D770,-0.009161857859989178,0.009161857859989178
D697,-0.009124302885090174,0.009124302885090174
D537,0.009114016209183624,0.009114016209183624
D1253,0.008845006087394192,0.008845006087394192
D543,-0.008769488721826882,0.008769488721826882
D1301,-0.008691765287518046,0.008691765287518046
D492,-0.008648850132353357,0.008648850132353357
D447,-0.008637924141425874,0.008637924141425874
D80,0.008634851282508389,0.008634851282508389
D1732,0.008631020269863522,0.008631020269863522
D1675,0.00863102026986352,0.00863102026986352
D1387,-0.008603424560725069,0.008603424560725069
D594,-0.008572849724794192,0.008572849724794192
D728,-0.008447351903727422,0.008447351903727422
D815,-0.008444487047624469,0.008444487047624469
D1224,-0.008398720555784044,0.008398720555784044
D1162,0.008384106776939368,0.008384106776939368
D791,0.008280386302310736,0.008280386302310736
D1628,0.00825031835667577,0.00825031835667577
D1269,-0.00823113696193801,0.00823113696193801
D423,-0.008174231855478315,0.008174231855478315
D226,0.007895279175529792,0.007895279175529792
D732,0.0078884400866964,0.0078884400866964
D602,0.007871883731109417,0.007871883731109417
D1680,0.00785673378538735,0.00785673378538735
D1745,0.007856733785387348,0.007856733785387348
D1345,-0.007801730849866072,0.007801730849866072
D1393,0.007740183460587967,0.007740183460587967
D1092,-0.007721888875811484,0.007721888875811484
D1368,0.007710864484155912,0.007710864484155912
D1353,0.007698625746894864,0.007698625746894864
D880,0.007516820458214857,0.007516820458214857
D1055,0.007296097254757525,0.007296097254757525
D1737,0.007190065988216313,0.007190065988216313
D1282,0.007101353879445649,0.007101353879445649
D1733,0.007032549674476481,0.007032549674476481
D1314,0.006911140647883135,0.006911140647883135
D1223,-0.006854844610570189,0.006854844610570189
D1557,0.006823554575352516,0.006823554575352516
D768,-0.006792933069667033,0.006792933069667033
D1237,0.006789446083206707,0.006789446083206707
D1038,0.0066963047942111085,0.0066963047942111085
D1402,0.006691613118832715,0.006691613118832715
D321,-0.006662648230244885,0.006662648230244885
D1009,-0.006621804718385647,0.006621804718385647
D1528,-0.006548454418161704,0.006548454418161704
D478,-0.006538432486711763,0.006538432486711763
D350,-0.0064622497687803915,0.0064622497687803915
D1327,-0.006459144416626452,0.006459144416626452
D1057,0.006365362234470295,0.006365362234470295
D865,0.006200935335060099,0.006200935335060099
D631,-0.0061641345335791305,0.0061641345335791305
D1336,-0.0061341677413387025,0.0061341677413387025
D1370,0.00608524893501752,0.00608524893501752
D1276,-0.005987860761185729,0.005987860761185729
D578,0.005937095796847221,0.005937095796847221
D1030,-0.005894878099644886,0.005894878099644886
D1332,-0.005841987867014402,0.005841987867014402
D1108,-0.0057806279096544715,0.0057806279096544715
D1631,-0.005758140160084458,0.005758140160084458
D137,-0.0057367373104972854,0.0057367373104972854
D1510,0.0057147265970463774,0.0057147265970463774
D1592,0.005714726597046371,0.005714726597046371
D734,-0.005700606140622294,0.005700606140622294
D1774,0.0056694905187993725,0.0056694905187993725
D758,-0.005585429589508522,0.005585429589508522
D1075,0.005445521495184246,0.005445521495184246
D630,0.005258504326507811,0.005258504326507811
D387,-0.005023090332717975,0.005023090332717975
D816,-0.005009821768923134,0.005009821768923134
D767,0.004940656476796572,0.004940656476796572
D1373,0.004933927522403821,0.004933927522403821
D984,-0.004894982480157751,0.004894982480157751
D1131,0.004885250087685579,0.004885250087685579
D897,0.0047677405353578175,0.0047677405353578175
D1556,0.004724159977840571,0.004724159977840571
D1356,0.0047001948545268455,0.0047001948545268455
D710,0.00464979977027212,0.00464979977027212
D1102,-0.004648030230580568,0.004648030230580568
D1530,0.0046263601247642965,0.0046263601247642965
D553,-0.0046061090055239135,0.0046061090055239135
D515,-0.004540172363305306,0.004540172363305306
D1401,-0.004511179375931796,0.004511179375931796
D94,-0.0044977519253684125,0.0044977519253684125
D629,0.004475216062156223,0.004475216062156223
D1103,-0.0044485203166466794,0.0044485203166466794
D233,0.004363471443123334,0.004363471443123334
D1759,0.004329739045759338,0.004329739045759338
D1062,-0.004324469395208278,0.004324469395208278
D1651,-0.004270795763182996,0.004270795763182996
D1687,-0.00427033604629362,0.00427033604629362
D328,0.004259434086055655,0.004259434086055655
D760,-0.004185593714531941,0.004185593714531941
D1444,-0.004176763256229154,0.004176763256229154
D1629,0.004139788473867084,0.004139788473867084
D1058,-0.004063302348469974,0.004063302348469974
D130,-0.004056390129369219,0.004056390129369219
D1056,0.0039306067393562235,0.0039306067393562235
D364,-0.003834622536342785,0.003834622536342785
D467,-0.003694200999854022,0.003694200999854022
D884,0.0036740843481339247,0.0036740843481339247
D792,-0.0036611374576704316,0.0036611374576704316
D976,0.003548021206686055,0.003548021206686055
D902,-0.0035400037861331377,0.0035400037861331377
D1182,-0.0035067832366543635,0.0035067832366543635
D1695,0.0034891370481276228,0.0034891370481276228
D980,-0.0034828178298067836,0.0034828178298067836
D1244,0.003466116238969895,0.003466116238969895
D651,-0.003445262690719539,0.003445262690719539
D215,0.003441037523518038,0.003441037523518038
D1560,0.0034333210246105775,0.0034333210246105775
D1738,-0.0033529296912450544,0.0033529296912450544
D107,0.003299380709076231,0.003299380709076231
D203,-0.0031227516487078773,0.0031227516487078773
D92,0.00310925351045841,0.00310925351045841
D926,0.0030985605637140917,0.0030985605637140917
D600,-0.003042165596882842,0.003042165596882842
D1422,0.0029839553960440573,0.0029839553960440573
D1480,0.0029416890173773447,0.0029416890173773447
D93,0.0027263845727172166,0.0027263845727172166
D809,0.002709451590805078,0.002709451590805078
D513,-0.0026918116510552953,0.0026918116510552953
D1742,-0.002688666303266346,0.002688666303266346
D349,0.0026522197934526603,0.0026522197934526603
D190,-0.0026409171505913636,0.0026409171505913636
D712,0.0026110468124711152,0.0026110468124711152
D1672,-0.0026014301121134397,0.0026014301121134397
D388,-0.002574508579725065,0.002574508579725065
D1217,0.0025644261963508742,0.0025644261963508742
D733,0.002564026478896827,0.002564026478896827
D898,0.002457438496454931,0.002457438496454931
D517,-0.0024525109950550247,0.0024525109950550247
D579,-0.0024257732308829226,0.0024257732308829226
D1303,0.0024077566381994105,0.0024077566381994105
D1630,0.0023817871501320273,0.0023817871501320273
D1546,0.0023817871501320255,0.0023817871501320255
D1664,0.0023817871501320225,0.0023817871501320225
D1141,-0.002357057243399989,0.002357057243399989
D1660,-0.002337984506405582,0.002337984506405582
D1271,0.0023217851239945918,0.0023217851239945918
D977,0.002316318304474383,0.002316318304474383
D34,-0.002294591370199982,0.002294591370199982
D680,0.0022731089692510646,0.0022731089692510646
D1326,0.0022699517845685834,0.0022699517845685834
D938,-0.0021579664542362748,0.0021579664542362748
D534,0.002146478475337085,0.002146478475337085
D1375,-0.0020760882319444843,0.0020760882319444843
D1572,0.0020240380441878944,0.0020240380441878944
D139,-0.0020218341672219777,0.0020218341672219777
D956,-0.0020153869669886967,0.0020153869669886967
D616,0.0019510131266209862,0.0019510131266209862
D749,0.0019426114725841289,0.0019426114725841289
D615,-0.0018856111580754951,0.0018856111580754951
D876,0.0018163278700453335,0.0018163278700453335
D1082,-0.0017512974006761457,0.0017512974006761457
D339,-0.0016895200424054348,0.0016895200424054348
D1715,-0.0016550802483653645,0.0016550802483653645
D797,0.0016086790048217207,0.0016086790048217207
D1318,-0.0015872291479914673,0.0015872291479914673
D935,0.0015301003990669188,0.0015301003990669188
D1381,0.0014802621967725308,0.0014802621967725308
D57,-0.0014432727436911724,0.0014432727436911724
D1287,-0.0014203980750716128,0.0014203980750716128
D708,0.0014184028302876564,0.0014184028302876564
D1104,-0.0013901180965519009,0.0013901180965519009
D465,-0.001321187161242254,0.001321187161242254
D896,-0.001287783412372674,0.001287783412372674
D1576,-0.0012658806466741466,0.0012658806466741466
D1308,0.0012567336191224722,0.0012567336191224722
D1348,-0.0012362157113410576,0.0012362157113410576
D1262,0.0011551549638539002,0.0011551549638539002
D849,0.0011266537740603317,0.0011266537740603317
D771,-0.0011120831875179313,0.0011120831875179313
D1154,0.0011034629524904768,0.0011034629524904768
D24,0.0010919633156758186,0.0010919633156758186
D1175,0.0010714930191408332,0.0010714930191408332
D1051,0.001053685578100037,0.001053685578100037
D1334,0.0008605435646128449,0.0008605435646128449
D1068,-0.0008484399544093397,0.0008484399544093397
D833,-0.000847863969273271,0.000847863969273271
D1310,0.000568908503445144,0.000568908503445144
D908,-0.0005306737528376847,0.0005306737528376847
D1529,-0.0005261810470089487,0.0005261810470089487
D1542,-0.0005261810470089406,0.0005261810470089406
D415,-0.00046155975726761537,0.00046155975726761537
D1188,0.0004069985645591292,0.0004069985645591292
D400,0.0003848674981301881,0.0003848674981301881
D544,0.0003390280781964973,0.0003390280781964973
D1240,0.00030266381946128393,0.00030266381946128393
D1683,0.00027349463499884484,0.00027349463499884484
D1296,0.00019871120063761353,0.00019871120063761353
D428,0.00015470478661026198,0.00015470478661026198
D1639,-0.0001345388678257905,0.0001345388678257905
D1502,2.9809581165846396e-05,2.9809581165846396e-05
D1676,-2.6184810340059704e-05,2.6184810340059704e-05
