row_index,kmeans_cluster,Activity,zero_count,zero_fraction,nonzero_count,nonzero_fraction,positive_count,positive_fraction,raw_sum,raw_mean,raw_max,positive_mean,l1_norm_raw,l2_norm_raw,l1_norm_standardized,l2_norm_standardized,distance_to_global_centroid_pca,distance_to_own_centroid_pca,PC1,PC2
2114,0,0,487,0.7007194244604317,208,0.2992805755395683,208,0.2992805755395683,50.961264721999974,0.0733255607510791,1.0,0.24500608039423064,50.961264721999974,5.009964100496404,280.6962894123186,19.494799965818174,17.560176616606938,17.539069871247065,-0.508936981528218,4.803518415586262
2115,0,1,525,0.7553956834532374,170,0.2446043165467626,170,0.2446043165467626,49.830917397,0.07169916172230216,1.0,0.2931230435117647,49.830917397,4.843359258815804,371.3808299130247,29.07504420496871,28.050775112300627,28.184887679048796,4.650276019359284,1.9730495461992243
2116,0,1,588,0.8460431654676259,107,0.1539568345323741,107,0.1539568345323741,30.860191385999986,0.044403153073381274,1.0,0.2884130036074765,30.860191385999986,4.1135075534591925,239.32694218420258,14.234283202558064,13.409832945579643,12.924708471511714,-7.1285707463002606,1.0801126520793367
2117,0,1,481,0.6920863309352518,214,0.3079136690647482,214,0.3079136690647482,53.455230626999985,0.07691400090215825,1.0,0.24979079732242984,53.455230626999985,5.101117512661181,446.1514409364604,38.435932402650025,37.049145026393454,37.123272395917276,1.6275224035291476,-8.464578632486994
2118,0,0,577,0.8302158273381295,118,0.1697841726618705,118,0.1697841726618705,40.389156509,0.058113894257553964,1.0,0.3422809873644068,40.389156509,4.735092647818424,297.62288054929,19.296534766570744,16.985458897228394,16.835885019106303,-3.3413346086192024,6.093399050048745
2119,0,0,412,0.5928057553956835,283,0.4071942446043165,283,0.4071942446043165,84.19400478300004,0.12114245292517992,1.0,0.2975053172544171,84.19400478300004,6.469524586057636,806.3443393138704,64.32902879817951,61.54806966174448,62.00343701809718,25.1444893957591,-8.535224762480128
2120,0,0,578,0.8316546762589928,117,0.1683453237410072,117,0.1683453237410072,37.276988970000005,0.05363595535251799,1.0,0.3186067433333334,37.276988970000005,4.5833093535424165,239.13296690462664,15.22759065409584,14.106868415679195,13.751988359944503,-5.682773451611606,3.23679773342871
2121,0,0,466,0.6705035971223021,229,0.3294964028776978,229,0.3294964028776978,57.019357290999984,0.0820422407064748,1.0,0.2489928265982532,57.019357290999984,5.271000663100683,372.1108030734573,27.319013363775838,26.533261212488014,26.70813768152695,6.03203398603759,2.527975630852966
2122,0,1,570,0.8201438848920863,125,0.17985611510791366,125,0.17985611510791366,35.595350384,0.05121633148776979,1.0,0.28476280307199997,35.595350384,4.405802203875164,214.9291318950781,13.791694018465886,13.244006595181553,12.884680844620963,-5.408849487002594,2.3525354711813
2123,0,1,436,0.6273381294964029,259,0.3726618705035971,259,0.3726618705035971,71.33160171200001,0.1026353981467626,1.0,0.27541158962162166,71.33160171200001,5.865386073304957,657.5084414399662,59.24097444803107,55.935267330293996,56.132481056356845,9.179260459084404,-5.531302232306207
2124,0,1,423,0.6086330935251798,272,0.39136690647482014,272,0.39136690647482014,73.47647401400003,0.10572154534388493,1.0,0.27013409563970603,73.47647401400003,5.677768972465065,601.1234084660291,43.156688548647494,40.53696516833919,40.944529453161834,17.45510922242924,-12.628452773049323
2125,0,0,560,0.8057553956834532,135,0.19424460431654678,135,0.19424460431654678,35.68500404000001,0.05134532955395685,1.0,0.2643333632592593,35.68500404000001,4.408350050352658,226.62875833241785,13.78231060841561,12.992483394913307,12.593857224166607,-5.543217432536497,2.3897850189814887
2126,0,0,532,0.7654676258992805,163,0.23453237410071942,163,0.23453237410071942,46.45381319499997,0.06684001898561147,1.0,0.2849927189877299,46.45381319499997,4.790060704184252,309.22490896594763,28.649871159812882,26.807288975057418,26.75112748206772,-2.093806731076435,0.619370656858809
2127,0,1,467,0.6719424460431654,228,0.32805755395683456,228,0.32805755395683456,51.244932485,0.0737337158057554,1.0,0.2247584758114035,51.244932485,4.854765966812294,311.3183228737758,21.267134875027626,20.431025536588017,20.481638165858026,1.6496265596594402,-1.1726993347430836
2128,0,0,588,0.8460431654676259,107,0.1539568345323741,107,0.1539568345323741,32.218734746,0.04635789172086331,1.0,0.3011096705233645,32.218734746,4.374973492790895,217.8497644360818,11.406543593728083,10.829539641772898,10.248032718344446,-6.951378722921748,0.7032595590446687
2129,0,1,569,0.818705035971223,126,0.18129496402877698,126,0.18129496402877698,35.415921122999976,0.0509581598892086,1.0,0.2810787390714284,35.415921122999976,4.474159079338278,216.37957046698585,11.481561437807848,10.881721606949242,10.360817554162132,-6.215769315076916,2.1142067870062307
2130,0,1,534,0.7683453237410072,161,0.2316546762589928,161,0.2316546762589928,39.804220528,0.05727225975251799,1.0,0.2472311834037267,39.804220528,4.55517569092555,255.34936715143922,16.06981465550078,15.199963997173711,15.032175934123568,-3.039665956562114,-1.843360114598737
2131,0,0,483,0.6949640287769784,212,0.30503597122302156,212,0.30503597122302156,69.50640505700002,0.10000921590935255,1.0,0.3278604012122643,69.50640505700002,5.825822513089541,631.2759934499442,47.12914997952675,45.34057906847453,45.700032195634535,16.286941584108067,-5.122896601126751
2132,0,1,498,0.7165467625899281,197,0.28345323741007195,197,0.28345323741007195,46.721320735999974,0.06722492192230212,1.0,0.23716406464974607,46.721320735999974,4.588384088710055,299.0446279824578,20.97586239102745,19.444124820469163,19.547380240647126,1.7687703756964082,-2.290423769076366
2133,0,0,539,0.7755395683453238,156,0.22446043165467625,156,0.22446043165467625,39.19652996799998,0.056397884846043134,1.0,0.25125980748717935,39.19652996799998,4.531060530558649,232.37764978345834,14.246855467351978,13.197946177790513,12.965711037436884,-4.048474524214794,-0.6884066307718296
2134,0,0,565,0.8129496402877698,130,0.18705035971223022,130,0.18705035971223022,33.82139882,0.048663883194244605,1.0,0.2601646063076923,33.82139882,4.169596833378966,285.97788567881,19.812474616341362,18.509910380829545,18.29835990711068,-4.453928296706885,-1.9457289704680416
2135,0,0,528,0.7597122302158273,167,0.24028776978417266,167,0.24028776978417266,37.218301351000015,0.05355151273525182,1.0,0.22286407994610788,37.218301351000015,4.260559967266906,252.65441165973579,16.03128118116043,13.61320758456577,13.426430126405634,-2.803569670367868,-2.148291850786743
2136,0,0,556,0.8,139,0.2,139,0.2,38.907538900999995,0.05598207036115107,1.0,0.27991035180575535,38.907538900999995,4.610775583155219,246.94503619600385,14.877092765104372,12.892853394986394,12.624403046805302,-4.056838074093378,-3.0841844959118183
2137,0,0,534,0.7683453237410072,161,0.2316546762589928,161,0.2316546762589928,43.76214965499999,0.06296712180575538,1.0,0.2718145941304347,43.76214965499999,4.833756718769571,238.41284844006606,16.45821498341205,15.049707853089993,14.895249296666277,-2.872405769622618,0.7012220630403729
2138,0,0,491,0.7064748201438849,204,0.2935251798561151,204,0.2935251798561151,46.39161546499997,0.06675052584892083,1.0,0.22740987973039203,46.39161546499997,4.870063116596244,253.13309134206185,19.030663288010327,18.545944193839873,18.49942040083542,-1.1806399952755475,-0.5424855954553112
2139,0,1,583,0.8388489208633093,112,0.16115107913669063,112,0.16115107913669063,40.963529843,0.05894033070935252,1.0,0.36574580216964286,40.963529843,4.877678094046956,293.7180786346056,19.49995991143257,18.628033874415348,18.393206851146477,-5.124188695589514,5.676399355227341
2140,0,0,471,0.6776978417266187,224,0.32230215827338127,224,0.32230215827338127,51.30907449699998,0.07382600647050357,1.0,0.2290583682901785,51.30907449699998,4.851200353768186,284.91854298079664,17.473396676728036,15.768329032119558,15.986069886711563,3.3985554556547557,-1.36647039653786
2141,0,1,531,0.7640287769784173,164,0.23597122302158274,164,0.23597122302158274,38.82676270899997,0.05586584562446039,1.0,0.23674855310365836,38.82676270899997,4.480191954759367,213.27044578724605,11.394158272228882,10.28859036051619,10.032293442955261,-3.1478710247260993,-1.7348421184415106
2142,0,1,382,0.5496402877697841,313,0.4503597122302158,313,0.4503597122302158,64.53541444399998,0.0928567114302158,1.0,0.20618343272843445,64.53541444399998,5.204213402634456,479.41425229338523,32.255264185858934,29.559460873528938,30.119870426804546,13.981722253939308,-6.731183680372951
2143,0,0,549,0.7899280575539568,146,0.21007194244604316,146,0.21007194244604316,40.60632352400001,0.05842636478273383,1.0,0.27812550358904115,40.60632352400001,4.697025932800328,222.11103387204076,12.36184813573842,11.351398749003522,11.051783899039746,-3.857518174124726,4.114531813923915
2144,0,1,478,0.6877697841726619,217,0.3122302158273381,217,0.3122302158273381,50.86095456599998,0.07318122959136689,1.0,0.23438227910599072,50.86095456599998,5.062290959813847,263.08501262332675,16.815934029309673,15.47812448099439,15.527019370896797,0.4306060643232057,0.8394919503936442
2145,0,0,359,0.516546762589928,336,0.48345323741007196,336,0.48345323741007196,79.55287662199996,0.11446457067913662,1.0,0.23676451375595226,79.55287662199996,5.842763932182733,677.378244311126,42.945963524707466,40.53854650020657,41.11607136425445,24.2463799965609,-7.5403909890394045
2146,0,0,491,0.7064748201438849,204,0.2935251798561151,204,0.2935251798561151,48.86525189600001,0.0703097149582734,1.0,0.23953554850980396,48.86525189600001,4.86774983714384,316.46979467667524,24.63468201286837,23.257242793448814,23.20222974345861,-1.0169667340159505,-3.086199671204128
2147,0,1,446,0.641726618705036,249,0.35827338129496406,249,0.35827338129496406,56.43121010700002,0.08119598576546766,1.0,0.22663136589156635,56.43121010700002,5.094632357888435,405.40453103387523,28.369682715904393,26.483438414505706,26.72323892432446,6.975114688605438,-4.79420491810526
2148,0,1,444,0.6388489208633094,251,0.36115107913669064,251,0.36115107913669064,59.27173877299999,0.08528307737122301,1.0,0.23614238554980074,59.27173877299999,5.158252071264937,367.4149152982898,26.251082977663273,23.698794148984003,23.9098640945331,6.232779085178599,3.5926598779386913
2149,0,1,532,0.7654676258992805,163,0.23453237410071942,163,0.23453237410071942,44.95588214599999,0.0646847225122302,1.0,0.2758029579509202,44.95588214599999,4.7211052960826,256.6987745723226,16.37145724536825,15.27639689145632,15.237136605789676,-0.9466045230327856,-0.9371859212925664
2150,0,1,470,0.6762589928057554,225,0.3237410071942446,225,0.3237410071942446,50.54459257799998,0.0727260324863309,1.0,0.2246426336799999,50.54459257799998,4.9434603050173855,328.3505086606679,27.23224714598598,26.260982459693746,26.23738731602745,-0.9031150024358546,-1.458203191952305
2151,1,1,331,0.4762589928057554,364,0.5237410071942447,364,0.5237410071942447,113.10019404500001,0.16273409215107915,1.0,0.31071481880494506,113.10019404500001,7.206481330350529,1269.309678690588,80.09606085730493,78.6080978800758,56.191713388624535,50.98748375874476,38.56215866098503
2152,0,0,549,0.7899280575539568,146,0.21007194244604316,146,0.21007194244604316,36.020206300000005,0.051827634964028785,1.0,0.24671374178082195,36.020206300000005,4.421148574255537,219.0160972579933,12.716587828033923,11.085533163306211,10.674183996379565,-5.255207735505221,1.24450976575731
2153,0,1,547,0.7870503597122303,148,0.21294964028776978,148,0.21294964028776978,39.759401309,0.0572077716676259,1.0,0.26864460343918917,39.759401309,4.576469827410116,257.0825183573809,18.041000603708678,16.923992180220296,16.687853847987824,-4.4488764466563255,4.8143519549345
2154,0,1,535,0.7697841726618705,160,0.2302158273381295,160,0.2302158273381295,40.982211856,0.05896721130359712,1.0,0.2561388241,40.982211856,4.696510807813725,235.16592534412933,15.958580437414446,15.163412862386282,14.923538643829268,-4.064937345714252,1.8344099094530744
2155,0,0,565,0.8129496402877698,130,0.18705035971223022,130,0.18705035971223022,35.915570889999984,0.051677080417266166,1.0,0.2762736222307691,35.915570889999984,4.498630824445351,220.31939393053332,12.569687659943924,11.427478166465388,10.988903676855948,-5.667000631860646,0.7847237430407786
2156,0,0,555,0.7985611510791367,140,0.2014388489208633,140,0.2014388489208633,36.95658570200001,0.05317494345611513,1.0,0.26397561215714294,36.95658570200001,4.532000013237424,208.8336180440572,10.687624307859164,10.129077620502573,9.670580288124619,-5.098137061277755,2.0808665585131916
2157,0,1,459,0.660431654676259,236,0.339568345323741,236,0.339568345323741,56.000596592999955,0.0805763979755395,1.0,0.23729066352966083,56.000596592999955,5.189885185329538,365.3089731492037,27.66355614876379,25.578345968808527,25.824875994626694,5.956538633132438,-7.749817301981262
2158,0,0,558,0.8028776978417266,137,0.1971223021582734,137,0.1971223021582734,33.74965084100001,0.048560648692086344,1.0,0.2463478163576643,33.74965084100001,4.325390231162999,216.34275001798127,11.437985426076146,11.04820416216945,10.623709559009427,-5.302473929786515,-3.3066874804974664
2159,0,1,531,0.7640287769784173,164,0.23597122302158274,164,0.23597122302158274,39.002416111000024,0.056118584332374134,1.0,0.237819610432927,39.002416111000024,4.397902291790816,275.635750040715,19.30930494173179,17.356276710458253,17.17463916303827,-3.4010393271386237,-4.187720248563421
2160,0,1,591,0.8503597122302158,104,0.14964028776978416,104,0.14964028776978416,42.70135204,0.06144079430215828,1.0,0.4105899234615385,42.70135204,5.035530996506618,317.6759675152318,21.78831484049625,20.95519755150914,20.774934983648805,-4.708574533614609,7.559648071327205
2161,0,1,561,0.8071942446043165,134,0.19280575539568345,134,0.19280575539568345,34.03040720500001,0.04896461468345325,1.0,0.25395826272388067,34.03040720500001,4.326703880424969,242.82275973855846,13.745309559029,12.7943694237495,12.465130411422175,-4.635263934401684,-3.2456711666002636
2162,0,1,513,0.7381294964028777,182,0.26187050359712233,182,0.26187050359712233,43.06856711099998,0.06196916131079134,1.0,0.23664047863186802,43.06856711099998,4.7030567115825646,238.28333476887576,13.834479200699404,12.099809572853529,11.980652205004525,-1.34938401188136,-1.863475098023672
2163,0,0,563,0.8100719424460432,132,0.18992805755395684,132,0.18992805755395684,35.515530308,0.051101482457553964,1.0,0.2690570477878788,35.515530308,4.236378229516944,303.46401160273547,21.566452592845497,18.5819585448594,18.43537207419173,-3.3624546944096987,-0.2711423444293326
2164,0,1,553,0.7956834532374101,142,0.20431654676258992,142,0.20431654676258992,37.19439530499999,0.053517115546762584,1.0,0.26193236130281683,37.19439530499999,4.501196727235365,206.31292930853243,10.605189300970133,10.074773359922284,9.61433570649101,-5.093348334372797,2.107616453583354
2165,0,1,490,0.7050359712230215,205,0.2949640287769784,205,0.2949640287769784,46.80616656799996,0.06734700225611505,1.0,0.22832276374634125,46.80616656799996,4.895023842470467,238.44448788663075,15.448942289591411,13.855538425645152,13.74673656002817,-1.8657071738131183,-2.189003610857014
2166,0,0,603,0.8676258992805755,92,0.13237410071942446,92,0.13237410071942446,29.209942574000003,0.04202869435107914,1.0,0.31749937580434784,29.209942574000003,4.177813052568542,259.33381110748985,15.513621694746524,14.771749904406873,14.309749997372036,-7.836585455261569,-1.271675915654211
2167,0,1,486,0.6992805755395683,209,0.30071942446043165,209,0.30071942446043165,61.646463599000015,0.08869994762446046,1.0,0.29495915597607664,61.646463599000015,5.501049302776036,403.76558499491813,30.28509501236987,27.457967320051598,27.71584305680991,6.9847584300040415,5.701571272353517
2168,0,0,572,0.823021582733813,123,0.17697841726618704,123,0.17697841726618704,33.647553948,0.048413746687769786,1.0,0.2735573491707317,33.647553948,4.369197529523432,265.2796546028803,16.126069368260126,15.227892510594584,14.915434655351358,-5.688422374165441,-2.134881831507242
2169,0,0,567,0.8158273381294964,128,0.1841726618705036,128,0.1841726618705036,38.056051717,0.05475690894532374,1.0,0.2973129040390625,38.056051717,4.548461829887856,337.8071899858042,35.682250237958606,32.52041004563301,32.40891201577724,-4.780833333485303,-4.582161320580575
2170,0,1,606,0.8719424460431655,89,0.12805755395683452,89,0.12805755395683452,30.102258090999992,0.043312601569784163,1.0,0.3382276189999999,30.102258090999992,4.174669475567965,276.5693845726676,17.784117466145723,16.50249146622848,16.108967129903224,-7.549531751364894,-1.4342594074746835
2171,0,0,560,0.8057553956834532,135,0.19424460431654678,135,0.19424460431654678,42.011042639,0.06044754336546763,1.0,0.31119290843703706,42.011042639,4.702186895114307,296.23477666392773,26.522809992041868,25.800236565969687,25.640491805565823,-4.941927857211882,1.0481883083388643
2172,0,1,488,0.702158273381295,207,0.29784172661870506,207,0.29784172661870506,52.64699960799999,0.07575107857266185,1.0,0.25433333143961345,52.64699960799999,5.090758440560144,329.82641704221066,22.224340364231153,19.799164222823894,19.98746694015927,4.092459481977823,-6.941984397160409
2173,0,1,556,0.8,139,0.2,139,0.2,37.61426968599999,0.05412125134676258,1.0,0.2706062567338129,37.61426968599999,4.5999572452061255,198.63970200548601,10.215489968573541,9.521620261810304,9.033996857783878,-5.09108151063434,0.1484774594948114
2174,0,1,485,0.697841726618705,210,0.302158273381295,210,0.302158273381295,52.58350743400001,0.07565972292661872,1.0,0.2503976544476191,52.58350743400001,5.038563242104739,387.2105959807271,28.53043405501769,24.258310088037444,24.481485190702497,3.843485104365851,-1.158042173811327
2175,0,0,554,0.7971223021582734,141,0.20287769784172663,141,0.20287769784172663,36.93347668899998,0.05314169307769782,1.0,0.26193955098581545,36.93347668899998,4.559715108679911,226.02175179491704,13.123495252570299,11.956535883391263,11.506056613440384,-6.034829876806368,-0.0651241570839602
2176,0,1,580,0.8345323741007195,115,0.16546762589928057,115,0.16546762589928057,37.580493467999986,0.05407265247194243,1.0,0.326786899721739,37.580493467999986,4.598007486473959,245.89395870354466,13.788282573994804,13.470677168581828,13.119816504030878,-5.488314469036515,4.429636885675464
2177,0,1,514,0.739568345323741,181,0.260431654676259,181,0.260431654676259,45.58536579299996,0.0655904543784172,1.0,0.25185284968508265,45.58536579299996,4.881589269494615,246.06075626483056,16.30643379536647,14.827462196885724,14.71337016484694,-2.1030475969575355,4.537150534835511
2178,0,1,485,0.697841726618705,210,0.302158273381295,210,0.302158273381295,53.635516161000005,0.07717340454820144,1.0,0.2554072198142857,53.635516161000005,5.192370440107646,328.65777288963136,23.2666167216442,21.81669789901992,21.92809993237027,2.4262444781750507,8.143276780170899
2179,0,0,506,0.7280575539568346,189,0.2719424460431655,189,0.2719424460431655,55.664920183,0.0800934103352518,0.976739687,0.29452338721164023,55.664920183,5.223281566570524,415.18991618496153,33.43296403467805,31.927280592426197,32.12442851649146,3.885010281478493,7.726650156253817
2180,0,1,462,0.6647482014388489,233,0.33525179856115106,233,0.33525179856115106,57.34984753199995,0.08251776623309345,1.0,0.24613668468669506,57.34984753199995,5.128837117112811,372.46915725601315,28.704910987661023,26.889626575369725,27.177116018386354,6.166524484568012,-1.3835586739558146
2181,0,1,512,0.7366906474820144,183,0.2633093525179856,183,0.2633093525179856,41.62028660500001,0.05988530446762592,1.0,0.22743326013661208,41.62028660500001,4.542866474285765,278.17116522162974,17.6730690836509,16.411225193290775,16.305256992364647,-2.2873554710830013,-1.782484855262753
2182,0,0,590,0.8489208633093526,105,0.1510791366906475,105,0.1510791366906475,31.41225932900001,0.045197495437410085,1.0,0.29916437456190487,31.41225932900001,4.106371271897956,278.15224960053047,17.185218010133063,15.48305700503045,15.228228372084367,-4.942536022333188,-2.2923660182476064
2183,0,1,562,0.8086330935251799,133,0.19136690647482013,133,0.19136690647482013,35.176246548000016,0.050613304385611534,1.0,0.26448305675187983,35.176246548000016,4.222314359281533,270.33526923007094,17.62742259695784,16.407619195697972,16.251675884005284,-3.5627452539708515,-3.2652843753700185
2184,0,1,518,0.7453237410071942,177,0.25467625899280577,177,0.25467625899280577,43.82899884699997,0.06306330769352514,1.0,0.24762146241242922,43.82899884699997,4.797907028890992,236.62387347203347,15.557887578781727,14.190423861265833,13.981582052730083,-3.2434300968499663,1.828110762588
2185,0,1,458,0.6589928057553956,237,0.3410071942446043,237,0.3410071942446043,56.50987373599998,0.08130917084316544,1.0,0.2384382858059071,56.50987373599998,5.041398173478452,404.762290649911,28.477596965467658,26.86785143660867,27.0445413064212,5.8897068154326355,-3.105690611725867
2186,0,1,557,0.8014388489208633,138,0.1985611510791367,138,0.1985611510791367,41.60180997700001,0.05985871939136692,1.0,0.30146239113768125,41.60180997700001,4.807346551245519,238.96551984531547,13.32926311449477,12.508382531525138,12.228752348310067,-4.148071699606719,3.415888769722958
2187,0,0,554,0.7971223021582734,141,0.20287769784172663,141,0.20287769784172663,38.127530064999995,0.05485975548920863,1.0,0.27040801464539005,38.127530064999995,4.639005834752579,225.8017512855278,13.161595207370313,11.78839135395384,11.377942510481557,-5.2275604536143705,2.1994492106855343
2188,0,1,563,0.8100719424460432,132,0.18992805755395684,132,0.18992805755395684,39.56006364999999,0.05692095489208632,1.0,0.2996974518939393,39.56006364999999,4.753894435967951,222.41991438452453,12.19642300634331,11.399557223685731,11.002209617716618,-5.116926242590363,3.06147716774763
2189,0,1,491,0.7064748201438849,204,0.2935251798561151,204,0.2935251798561151,53.49641398199999,0.07697325752805755,1.0,0.26223732344117645,53.49641398199999,5.0235189721891675,360.4745604364084,25.463595894495064,23.58028970191233,23.793565525327217,5.119362163896981,7.014211292148852
2190,0,0,512,0.7366906474820144,183,0.2633093525179856,183,0.2633093525179856,49.17095799699999,0.07074957985179854,1.0,0.26869375954644803,49.17095799699999,5.092580238864625,322.15301076652963,21.428208033612606,19.255853140059212,19.370248754691666,0.5208560185417975,-4.568254530135325
2191,0,0,515,0.7410071942446043,180,0.2589928057553957,180,0.2589928057553957,47.479090721,0.06831523844748201,1.0,0.26377272622777775,47.479090721,4.826007944417318,309.67782534063053,23.789737254153444,21.984319425894693,22.122962382945964,1.5417188206980337,3.9208111627623112
2192,0,0,562,0.8086330935251799,133,0.19136690647482013,133,0.19136690647482013,32.280045435000005,0.046446108539568355,1.0,0.24270710853383462,32.280045435000005,4.12727986576099,247.42854113061452,14.311605492700767,13.38991819372035,13.051403162815072,-5.1370786101268795,-2.8055353701416452
2193,0,0,591,0.8503597122302158,104,0.14964028776978416,104,0.14964028776978416,37.26396772,0.05361721974100719,1.0,0.3583073819230769,37.26396772,4.588570056222825,273.117815508179,19.085202009772505,17.094472271765117,16.852392040312417,-5.113382518141618,5.882624919019367
2194,0,1,503,0.7237410071942446,192,0.2762589928057554,192,0.2762589928057554,51.95981426,0.074762322676259,1.0,0.2706240326041667,51.95981426,5.178112975281124,375.42757612511565,27.736334466324475,25.660454119666227,25.87297451358177,3.365111840688268,-7.72475130159073
2195,0,1,581,0.8359712230215828,114,0.16402877697841728,114,0.16402877697841728,36.946352166,0.05316021894388489,1.0,0.3240908084736842,36.946352166,4.513546489767443,288.84480585346785,18.224739752107126,15.427912500165018,15.235164560876779,-3.651855407032192,-1.6927307866078332
2196,0,0,537,0.7726618705035971,158,0.2273381294964029,158,0.2273381294964029,42.683374433999994,0.06141492724316546,1.0,0.27014793945569615,42.683374433999994,4.724815907234633,215.110898531945,12.525862040690042,11.392505644005688,11.11079723049508,-3.429492633987046,2.04183463287295
2197,0,1,559,0.8043165467625899,136,0.19568345323741007,136,0.19568345323741007,36.926906463,0.05313223951510792,1.0,0.2715213710514706,36.926906463,4.49117333371726,232.95307209004096,14.11985796177301,13.01922522880907,12.592545029032669,-6.147665335984998,2.800721785025266
2198,0,1,546,0.7856115107913669,149,0.2143884892086331,149,0.2143884892086331,46.956867191,0.06756383768489209,1.0,0.3151467596711409,46.956867191,5.0472067579279445,292.9295752894159,25.02120078977236,22.76487198848142,22.69965272132433,-2.1473523122817557,3.0495991731518406
2199,0,0,475,0.6834532374100719,220,0.31654676258992803,220,0.31654676258992803,53.51687385899999,0.07700269619999998,1.0,0.24325851754090905,53.51687385899999,5.185465274156169,402.1919388784232,37.05186170694328,34.872670248137496,34.8913381898465,0.0419582569370591,-2.812612981632728
2200,0,1,459,0.660431654676259,236,0.339568345323741,236,0.339568345323741,55.422084786,0.07974400688633093,1.0,0.23483934231355932,55.422084786,5.035949928115738,359.8289205812442,27.494287170920014,25.859746525410117,25.920716838797155,2.255461971607778,1.624343641267512
2201,0,0,513,0.7381294964028777,182,0.26187050359712233,182,0.26187050359712233,42.666700081,0.06139093536834533,1.0,0.23443241802747253,42.666700081,4.621386310044974,236.03282778870215,18.243781511975204,17.265709567388637,17.07240790127058,-3.5713658601355744,-2.2597460332178967
2202,1,1,268,0.3856115107913669,427,0.6143884892086331,427,0.6143884892086331,181.7480028429999,0.2615079177597121,1.0,0.42563935092037447,181.7480028429999,10.535770700431643,2700.086644481224,174.4718286316174,173.5512146296295,140.6723279864365,121.17091060565424,72.57148492981223
2203,0,0,534,0.7683453237410072,161,0.2316546762589928,161,0.2316546762589928,42.17380001099998,0.06068172663453235,1.0,0.2619490683913042,42.17380001099998,4.7046866830303165,283.1620290616822,19.4978071864949,18.70324996233898,18.73060724479558,-0.9248345067339004,-2.9315572673202515
2204,0,1,537,0.7726618705035971,158,0.2273381294964029,158,0.2273381294964029,38.58049335199999,0.05551150122589927,1.0,0.244180337670886,38.58049335199999,4.5067872542318,232.7477173479816,13.274668342212529,12.338971563133397,12.028717563596564,-4.0031098272921195,0.0411796726656122
2205,0,1,560,0.8057553956834532,135,0.19424460431654678,135,0.19424460431654678,34.835512382000005,0.05012303939856116,1.0,0.2580408324592593,34.835512382000005,4.41180155962405,204.67424701169614,10.229188304384698,9.797679534580654,9.316755961282286,-5.3197458648927505,-0.3899450680873515
2206,0,1,412,0.5928057553956835,283,0.4071942446043165,283,0.4071942446043165,65.44521567899996,0.09416577795539562,1.0,0.23125517907773838,65.44521567899996,5.476134593882267,497.985782623131,37.247169522703636,35.7901943962185,36.130986997793826,11.88881953603768,-1.3839420438678212
2207,0,0,544,0.7827338129496403,151,0.21726618705035972,151,0.21726618705035972,37.902876307999996,0.05453651267338129,1.0,0.2510124258807947,37.902876307999996,4.48117189320866,208.30310416846538,11.232055931201291,10.348492458421557,10.049130789245954,-4.108186936691544,-0.8075065325767101
2208,0,1,509,0.7323741007194244,186,0.26762589928057556,186,0.26762589928057556,49.68289424100001,0.07148617876402878,1.0,0.2671123346290323,49.68289424100001,4.772477896546468,335.19118723769316,23.8332319144319,22.851953625788642,23.003361812517788,4.089915871214557,-2.695418595220432
2209,0,0,521,0.7496402877697842,174,0.2503597122302158,174,0.2503597122302158,46.389858514000004,0.06674799786187051,1.0,0.26660838226436784,46.389858514000004,4.69776123721378,306.87452902380056,24.045795027263395,22.35093833425719,22.43806673708141,2.325957607448055,-1.651471816686511
2210,0,1,591,0.8503597122302158,104,0.14964028776978416,104,0.14964028776978416,35.41507267100001,0.05095693909496404,1.0,0.34052954491346166,35.41507267100001,4.517189543905993,240.8032756861836,13.17685481045058,12.508607311990692,12.06770947563403,-6.118509689741741,3.480411217160669
2211,0,0,527,0.758273381294964,168,0.24172661870503598,168,0.24172661870503598,41.08970493099997,0.059121877598561114,1.0,0.2445815769702379,41.08970493099997,4.671721709239521,196.20115669961817,10.133788173739001,8.87340730309026,8.50346261878981,-3.5209144795638436,-1.0306409476867333
2212,0,0,565,0.8129496402877698,130,0.18705035971223022,130,0.18705035971223022,31.209184710000002,0.044905301741007195,1.0,0.24007065161538463,31.209184710000002,4.118553167619304,222.3255931791999,11.803091824824481,11.267483189949706,10.775040432243205,-6.037396714606105,-2.2686200305143753
2213,0,0,474,0.6820143884892086,221,0.31798561151079136,221,0.31798561151079136,52.70686710900001,0.07583721886187052,1.0,0.23849261135294123,52.70686710900001,4.896521971218525,332.4130545405706,25.02725226304936,22.172908463798393,22.25807625859496,2.03197480539686,1.7766602006753032
2214,0,0,578,0.8316546762589928,117,0.1683453237410072,117,0.1683453237410072,32.53551921100001,0.04681369670647483,1.0,0.27808136077777784,32.53551921100001,4.321882051359727,249.03727288367878,14.76352471530384,14.304251548400929,13.946612973349234,-5.929197814713183,-0.9079541622414216
2215,0,1,581,0.8359712230215828,114,0.16402877697841728,114,0.16402877697841728,37.44894168,0.05388336932374101,1.0,0.3284994884210526,37.44894168,4.591459269096818,247.21484297041675,13.854909369316283,13.464181389445878,13.112909241363129,-5.498353220884398,4.487562049606966
2216,0,1,422,0.6071942446043166,273,0.39280575539568346,273,0.39280575539568346,66.991264005,0.09639030792086331,1.0,0.24538924543956045,66.991264005,5.402070801543009,560.2106967830363,44.51293684632751,41.969116140029946,42.20402788948708,10.223926986968875,11.17611499724388
