feature,dominant_value_ratio,dominant_value_pct,n_unique,drop
D1378,0.8946947480671821,89.46947480671821,2,False
D1375,0.8946947480671821,89.46947480671821,2,False
D542,0.8946947480671821,89.46947480671821,9,False
D1447,0.8938949613436417,89.38949613436417,2,False
D420,0.8936283657691282,89.36283657691281,18,False
D132,0.8933617701946148,89.33617701946149,10,False
D980,0.8928285790455879,89.28285790455878,2,False
D937,0.8925619834710744,89.25619834710744,11,False
D891,0.8925619834710744,89.25619834710744,15,False
D1293,0.891762196747534,89.1762196747534,2,False
D1433,0.8914956011730205,89.14956011730204,2,False
D462,0.891229005598507,89.1229005598507,9,False
D28,0.8906958144494801,89.06958144494801,2,False
D1300,0.8904292188749666,89.04292188749666,2,False
D936,0.8898960277259398,88.98960277259398,8,False
D1345,0.8890962410023994,88.90962410023994,2,False
D1446,0.8885630498533724,88.85630498533725,2,False
D934,0.888296454278859,88.8296454278859,7,False
D1382,0.888296454278859,88.8296454278859,2,False
D41,0.8880298587043455,88.80298587043455,55,False
D1277,0.8880298587043455,88.80298587043455,2,False
D360,0.887763263129832,88.7763263129832,7,False
D675,0.8874966675553185,88.74966675553185,8,False
D767,0.8872300719808052,88.72300719808052,12,False
D109,0.8869634764062917,88.69634764062917,6,False
D118,0.8869634764062917,88.69634764062917,416,False
D336,0.8866968808317782,88.66968808317782,9,False
D664,0.8864302852572647,88.64302852572648,16,False
D59,0.8864302852572647,88.64302852572648,24,False
D227,0.8864302852572647,88.64302852572648,8,False
D971,0.8861636896827513,88.61636896827513,2,False
D164,0.8856304985337243,88.56304985337243,7,False
D214,0.8856304985337243,88.56304985337243,408,False
D1280,0.8848307118101839,88.48307118101839,2,False
D1445,0.8848307118101839,88.48307118101839,2,False
D1079,0.8845641162356704,88.45641162356705,2,False
D626,0.8842975206611571,88.42975206611571,8,False
D1400,0.8840309250866436,88.40309250866436,2,False
D1296,0.8840309250866436,88.40309250866436,2,False
D1407,0.8837643295121301,88.37643295121302,2,False
D1137,0.8834977339376167,88.34977339376167,2,False
D1243,0.8834977339376167,88.34977339376167,2,False
D518,0.8834977339376167,88.34977339376167,12,False
D1221,0.8829645427885897,88.29645427885897,2,False
D1354,0.8821647560650493,88.21647560650493,2,False
D1248,0.8821647560650493,88.21647560650493,2,False
D610,0.881364969341509,88.1364969341509,7,False
D1396,0.8805651826179686,88.05651826179685,2,False
D1341,0.8805651826179686,88.05651826179685,2,False
D1430,0.8802985870434551,88.02985870434551,2,False
D1289,0.8802985870434551,88.02985870434551,2,False
D1273,0.8794988003199147,87.94988003199147,2,False
D1381,0.8794988003199147,87.94988003199147,2,False
D335,0.8794988003199147,87.94988003199147,10,False
D210,0.8784324180218608,87.84324180218607,453,False
D183,0.8784324180218608,87.84324180218607,454,False
D1279,0.8784324180218608,87.84324180218607,2,False
D163,0.8781658224473474,87.81658224473475,9,False
D1365,0.8776326312983205,87.76326312983204,2,False
D598,0.877366035723807,87.7366035723807,5,False
D1192,0.8770994401492935,87.70994401492935,2,False
D1148,0.8760330578512396,87.60330578512396,2,False
D1278,0.8760330578512396,87.60330578512396,2,False
D1276,0.8757664622767262,87.57664622767261,2,False
D1414,0.8752332711276993,87.52332711276993,2,False
D1321,0.8749666755531859,87.49666755531858,2,False
D1104,0.8747000799786724,87.47000799786724,2,False
D1114,0.8747000799786724,87.47000799786724,2,False
D1402,0.8747000799786724,87.47000799786724,2,False
D688,0.8741668888296454,87.41668888296455,8,False
D1290,0.8736336976806185,87.36336976806184,2,False
D4,0.8736336976806185,87.36336976806184,5,False
D1139,0.8736336976806185,87.36336976806184,2,False
D1053,0.8736336976806185,87.36336976806184,2,False
D1213,0.8731005065315915,87.31005065315915,2,False
D1434,0.8731005065315915,87.31005065315915,2,False
D1092,0.8717675286590243,87.17675286590243,2,False
D1102,0.8712343375099973,87.12343375099974,2,False
D1420,0.8704345507864569,87.04345507864569,2,False
D813,0.8704345507864569,87.04345507864569,14,False
D133,0.86990135963743,86.990135963743,11,False
D1025,0.8672354038922954,86.72354038922954,2,False
D1162,0.866435617168755,86.6435617168755,2,False
D475,0.8661690215942416,86.61690215942416,17,False
D1154,0.8656358304452146,86.56358304452147,2,False
D1233,0.8648360437216742,86.48360437216742,2,False
D687,0.8645694481471607,86.45694481471608,7,False
D37,0.8643028525726473,86.43028525726473,73,False
D686,0.8640362569981338,86.40362569981338,9,False
D1404,0.8640362569981338,86.40362569981338,2,False
D1330,0.8632364702745935,86.32364702745934,2,False
D1441,0.8621700879765396,86.21700879765396,2,False
D1425,0.8621700879765396,86.21700879765396,2,False
D419,0.8621700879765396,86.21700879765396,16,False
D1427,0.8605705145294588,86.05705145294587,2,False
D1105,0.8605705145294588,86.05705145294587,2,False
D1146,0.8605705145294588,86.05705145294587,2,False
D1035,0.8597707278059185,85.97707278059184,2,False
D447,0.8592375366568915,85.92375366568915,21,False
D1325,0.8587043455078646,85.87043455078646,2,False
D1429,0.8584377499333511,85.8437749933351,2,False
D752,0.8573713676352972,85.73713676352972,12,False
D165,0.8571047720607838,85.71047720607838,7,False
D215,0.8571047720607838,85.71047720607838,513,False
D1188,0.8565715809117569,85.65715809117569,2,False
D119,0.8552386030391895,85.52386030391895,542,False
D110,0.8552386030391895,85.52386030391895,7,False
D1127,0.8552386030391895,85.52386030391895,2,False
D844,0.8552386030391895,85.52386030391895,8,False
D1112,0.8547054118901626,85.47054118901626,2,False
D1134,0.8544388163156491,85.4438816315649,2,False
D1082,0.8539056251666223,85.39056251666223,2,False
D1110,0.8536390295921088,85.36390295921088,2,False
D701,0.8531058384430819,85.31058384430818,14,False
D1307,0.8531058384430819,85.31058384430818,2,False
D1390,0.8528392428685684,85.28392428685684,2,False
D216,0.8525726472940549,85.25726472940549,541,False
D166,0.8523060517195414,85.23060517195414,6,False
D597,0.8523060517195414,85.23060517195414,5,False
D191,0.852039456145028,85.2039456145028,429,False
D461,0.852039456145028,85.2039456145028,10,False
D1103,0.852039456145028,85.2039456145028,2,False
D223,0.852039456145028,85.2039456145028,535,False
D1339,0.852039456145028,85.2039456145028,2,False
D1123,0.851506264996001,85.15062649960011,2,False
D1421,0.8512396694214877,85.12396694214877,2,False
D965,0.8512396694214877,85.12396694214877,2,False
D749,0.8512396694214877,85.12396694214877,11,False
D129,0.8496400959744068,84.96400959744068,14,False
D890,0.8496400959744068,84.96400959744068,21,False
D1422,0.8485737136763529,84.8573713676353,2,False
D1115,0.8483071181018396,84.83071181018396,2,False
D1193,0.8480405225273261,84.8040522527326,2,False
D889,0.8469741402292722,84.69741402292722,24,False
D609,0.8469741402292722,84.69741402292722,6,False
D1362,0.8456411623567048,84.56411623567048,2,False
D1043,0.8456411623567048,84.56411623567048,2,False
D1184,0.845107971207678,84.5107971207678,2,False
D1411,0.8448413756331645,84.48413756331645,2,False
D1198,0.8443081844841376,84.43081844841376,2,False
D1436,0.8443081844841376,84.43081844841376,2,False
D211,0.8432418021860837,84.32418021860838,564,False
D156,0.8432418021860837,84.32418021860838,6,False
D24,0.8427086110370567,84.27086110370567,5,False
D1065,0.841642228739003,84.1642228739003,2,False
D1388,0.8413756331644895,84.13756331644895,2,False
D582,0.8413756331644895,84.13756331644895,14,False
D625,0.841109037589976,84.11090375899761,10,False
D984,0.8400426552919221,84.00426552919221,2,False
D1136,0.8400426552919221,84.00426552919221,2,False
D935,0.8392428685683818,83.92428685683818,12,False
D1338,0.8392428685683818,83.92428685683818,2,False
D766,0.8387096774193549,83.87096774193549,18,False
D663,0.8384430818448414,83.84430818448413,15,False
D449,0.8379098906958145,83.79098906958144,15,False
D1153,0.8379098906958145,83.79098906958144,2,False
D1340,0.8379098906958145,83.79098906958144,2,False
D187,0.837110103972274,83.7110103972274,571,False
D217,0.837110103972274,83.7110103972274,554,False
D596,0.8368435083977606,83.68435083977606,7,False
D765,0.8365769128232471,83.6576912823247,17,False
D85,0.8357771260997068,83.57771260997067,184,False
D698,0.8347107438016529,83.47107438016529,13,False
D812,0.8344441482271394,83.44441482271394,12,False
D750,0.8341775526526259,83.4177552652626,9,False
D1126,0.833644361503599,83.3644361503599,2,False
D1342,0.833644361503599,83.3644361503599,2,False
D1317,0.8333777659290855,83.33777659290855,2,False
D994,0.8331111703545722,83.31111703545722,2,False
D1174,0.8331111703545722,83.31111703545722,2,False
D1332,0.8323113836310317,83.23113836310317,2,False
D426,0.8312450013329779,83.12450013329779,7,False
D957,0.8312450013329779,83.12450013329779,2,False
D1124,0.8304452146094374,83.04452146094374,2,False
D764,0.8301786190349241,83.0178619034924,16,False
D742,0.8299120234604106,82.99120234604106,23,False
D1230,0.8296454278858971,82.96454278858971,2,False
D1177,0.8296454278858971,82.96454278858971,2,False
D1013,0.8291122367368702,82.91122367368702,2,False
D1431,0.8288456411623567,82.88456411623567,2,False
D1369,0.8285790455878432,82.85790455878433,2,False
D446,0.8264462809917356,82.64462809917356,19,False
D1203,0.8264462809917356,82.64462809917356,2,False
D1071,0.8264462809917356,82.64462809917356,2,False
D843,0.8248467075446547,82.48467075446547,16,False
D1227,0.8248467075446547,82.48467075446547,2,False
D1097,0.8248467075446547,82.48467075446547,2,False
D1395,0.8248467075446547,82.48467075446547,2,False
D1186,0.822713942948547,82.2713942948547,2,False
D982,0.822713942948547,82.2713942948547,2,False
D1214,0.822713942948547,82.2713942948547,2,False
D699,0.822713942948547,82.2713942948547,9,False
D40,0.8224473473740336,82.24473473740336,74,False
D1363,0.8208477739269529,82.08477739269529,2,False
D763,0.8205811783524394,82.05811783524393,17,False
D751,0.8200479872034124,82.00479872034124,12,False
D1138,0.8195147960543855,81.95147960543855,2,False
D42,0.819248200479872,81.9248200479872,70,False
D157,0.8184484137563316,81.84484137563317,15,False
D203,0.8184484137563316,81.84484137563317,650,False
D195,0.8184484137563316,81.84484137563317,633,False
D1171,0.8179152226073048,81.79152226073047,2,False
D842,0.8176486270327913,81.76486270327914,11,False
D933,0.8168488403092509,81.68488403092509,12,False
D1068,0.8163156491602239,81.6315649160224,2,False
D1158,0.815782458011197,81.57824580111969,2,False
D1001,0.8155158624366835,81.55158624366835,2,False
D1156,0.8155158624366835,81.55158624366835,2,False
D1242,0.8149826712876567,81.49826712876566,2,False
D1113,0.8144494801386297,81.44494801386297,2,False
D1074,0.8141828845641162,81.41828845641163,2,False
D1180,0.8139162889896028,81.39162889896028,2,False
D928,0.8136496934150893,81.36496934150892,25,False
D1195,0.8131165022660624,81.31165022660623,2,False
D674,0.8117835243934951,81.17835243934951,9,False
D953,0.8101839509464143,81.01839509464142,2,False
D418,0.8101839509464143,81.01839509464142,16,False
D1098,0.8099173553719008,80.99173553719008,2,False
D185,0.8091175686483605,80.91175686483605,698,False
D1023,0.8091175686483605,80.91175686483605,2,False
D212,0.8091175686483605,80.91175686483605,698,False
D987,0.8067182084777392,80.67182084777393,2,False
D1031,0.8061850173287124,80.61850173287124,2,False
D474,0.8061850173287124,80.61850173287124,17,False
D583,0.8056518261796854,80.56518261796855,23,False
D517,0.8056518261796854,80.56518261796855,18,False
D985,0.8056518261796854,80.56518261796855,2,False
D1099,0.805385230605172,80.53852306051719,2,False
D1412,0.8051186350306585,80.51186350306585,2,False
D1291,0.8045854438816316,80.45854438816316,2,False
D1185,0.8045854438816316,80.45854438816316,2,False
D1119,0.8043188483071181,80.43188483071181,2,False
D1376,0.8037856571580911,80.37856571580912,2,False
D1086,0.8029858704345508,80.29858704345509,2,False
D13,0.8029858704345508,80.29858704345509,20,False
D108,0.800853105838443,80.0853105838443,7,False
D117,0.800853105838443,80.0853105838443,746,False
D673,0.7997867235403893,79.97867235403892,7,False
D700,0.7989869368168488,79.89869368168489,19,False
D1244,0.7987203412423354,79.87203412423354,2,False
D1315,0.7971207677952546,79.71207677952546,2,False
D1095,0.7963209810717142,79.63209810717143,2,False
D1054,0.7957877899226873,79.57877899226872,2,False
D1111,0.7952545987736603,79.52545987736603,2,False
D1145,0.7947214076246334,79.47214076246334,2,False
D811,0.7933884297520661,79.33884297520662,17,False
D991,0.7931218341775527,79.31218341775526,2,False
D595,0.7917888563049853,79.17888563049853,9,False
D1181,0.790989069581445,79.0989069581445,2,False
D1093,0.7907224740069315,79.07224740069316,2,False
D959,0.7896560917088776,78.96560917088776,2,False
D808,0.7888563049853372,78.88563049853371,9,False
D608,0.7877899226872834,78.77899226872835,10,False
D1397,0.7877899226872834,78.77899226872835,2,False
D1170,0.7872567315382565,78.72567315382565,2,False
D1131,0.786990135963743,78.6990135963743,2,False
D624,0.7867235403892295,78.67235403892295,8,False
D1141,0.7867235403892295,78.67235403892295,2,False
D1169,0.7861903492402026,78.61903492402026,2,False
D1403,0.7859237536656891,78.59237536656892,2,False
D1108,0.7859237536656891,78.59237536656892,2,False
D1285,0.7851239669421488,78.51239669421489,2,False
D1194,0.7845907757931219,78.45907757931218,2,False
D809,0.7845907757931219,78.45907757931218,12,False
D1196,0.7837909890695814,78.37909890695815,2,False
D1241,0.7832577979205545,78.32577979205546,2,False
D1070,0.7827246067715276,78.27246067715275,2,False
D697,0.7805918421754199,78.05918421754198,10,False
D1045,0.7797920554518795,77.97920554518795,2,False
D1142,0.7797920554518795,77.97920554518795,2,False
D1049,0.779525459877366,77.9525459877366,2,False
D621,0.779525459877366,77.9525459877366,11,False
D1014,0.7784590775793122,77.84590775793122,2,False
D1055,0.7771260997067448,77.71260997067448,2,False
D969,0.7755265262596641,77.55265262596642,2,False
D623,0.7739269528125833,77.39269528125833,9,False
D1266,0.7739269528125833,77.39269528125833,2,False
D1087,0.7736603572380698,77.36603572380699,2,False
D810,0.7723273793655026,77.23273793655025,16,False
D1299,0.7709944014929352,77.09944014929351,2,False
D1385,0.7704612103439082,77.04612103439082,2,False
D1199,0.769128232471341,76.9128232471341,2,False
D51,0.7677952545987736,76.77952545987736,2,False
D1007,0.7672620634497468,76.72620634497468,2,False
D1120,0.7667288723007198,76.67288723007198,2,False
D1147,0.7664622767262064,76.64622767262064,2,False
D1406,0.765662490002666,76.5662490002666,2,False
D1006,0.765129298853639,76.5129298853639,2,False
D1155,0.765129298853639,76.5129298853639,2,False
D1232,0.7648627032791255,76.48627032791255,2,False
D1084,0.7640629165555852,76.40629165555852,2,False
D417,0.7632631298320448,76.32631298320447,16,False
D1058,0.7619301519594774,76.19301519594774,2,False
D471,0.761663556384964,76.1663556384964,13,False
D1178,0.761663556384964,76.1663556384964,2,False
D1091,0.7611303652359371,76.1130365235937,2,False
D472,0.7600639829378832,76.00639829378832,13,False
D1366,0.7595307917888563,75.95307917888563,2,False
D1028,0.7589976006398294,75.89976006398294,2,False
D1019,0.758197813916289,75.81978139162891,2,False
D1060,0.758197813916289,75.81978139162891,2,False
D1101,0.7573980271927486,75.73980271927486,2,False
D1337,0.754732071447614,75.4732071447614,2,False
D1030,0.7523327112769927,75.23327112769927,2,False
D445,0.7520661157024794,75.20661157024794,22,False
D516,0.7515329245534524,75.15329245534524,20,False
D29,0.7488669688083178,74.88669688083178,7,False
D1151,0.7478005865102639,74.7800586510264,2,False
D1061,0.7478005865102639,74.7800586510264,2,False
D1202,0.7456678219141563,74.56678219141563,2,False
D1165,0.7435350573180485,74.35350573180484,2,False
D444,0.743268461743535,74.3268461743535,22,False
D1080,0.7416688882964543,74.16688882964543,2,False
D983,0.7414022927219408,74.14022927219408,2,False
D443,0.7411356971474273,74.11356971474274,19,False
D952,0.7400693148493735,74.00693148493735,2,False
D473,0.7390029325513197,73.90029325513197,19,False
D1189,0.7384697414022927,73.84697414022926,2,False
D460,0.7374033591042388,73.74033591042388,12,False
D1011,0.7374033591042388,73.74033591042388,2,False
D1130,0.7366035723806985,73.66035723806985,2,False
D1009,0.7352705945081311,73.52705945081311,2,False
D1048,0.73287123433751,73.287123433751,2,False
D1046,0.7323380431884831,73.2338043188483,2,False
D82,0.7307384697414023,73.07384697414024,5,False
D1106,0.729405491868835,72.9405491868835,2,False
D1166,0.7283391095707811,72.8339109570781,2,False
D514,0.7280725139962677,72.80725139962676,11,False
D1008,0.7267395361237003,72.67395361237004,2,False
D470,0.7262063449746734,72.62063449746734,14,False
D1152,0.7256731538256465,72.56731538256464,2,False
D1161,0.7248733671021061,72.48733671021061,2,False
D459,0.7248733671021061,72.48733671021061,10,False
D469,0.7246067715275927,72.46067715275927,10,False
D1017,0.7232737936550253,72.32737936550254,2,False
D1107,0.7224740069314849,72.24740069314849,2,False
D976,0.7222074113569715,72.22074113569715,2,False
D748,0.7214076246334311,72.14076246334311,12,False
D515,0.7211410290589176,72.11410290589177,20,False
D999,0.7206078379098907,72.06078379098906,2,False
D209,0.7200746467608637,72.00746467608637,932,False
D182,0.7200746467608637,72.00746467608637,991,False
D442,0.7198080511863503,71.98080511863503,23,False
D662,0.7187416688882965,71.87416688882965,19,False
D1064,0.718475073313783,71.8475073313783,2,False
D1010,0.718475073313783,71.8475073313783,2,False
D988,0.7136763529725406,71.36763529725407,2,False
D1197,0.7126099706744868,71.26099706744868,2,False
D1175,0.7123433750999734,71.23433750999733,2,False
D955,0.7120767795254599,71.20767795254599,2,False
D1172,0.7102106105038656,71.02106105038656,2,False
D1182,0.7099440149293522,70.99440149293522,2,False
D1033,0.7096774193548387,70.96774193548387,2,False
D415,0.7094108237803253,70.94108237803253,12,False
D73,0.7091442282058118,70.91442282058118,42,False
D1020,0.7088776326312983,70.88776326312983,2,False
D1003,0.7086110370567849,70.86110370567849,2,False
D416,0.707544654758731,70.75446547587309,22,False
D1191,0.7070114636097041,70.70114636097041,2,False
D747,0.7056784857371368,70.56784857371368,8,False
D958,0.7056784857371368,70.56784857371368,2,False
D1150,0.7048786990135963,70.48786990135963,2,False
D1042,0.7030125299920021,70.30125299920022,2,False
D1163,0.7027459344174887,70.27459344174886,2,False
D966,0.7016795521194348,70.16795521194348,2,False
D1040,0.701146360970408,70.1146360970408,2,False
D1077,0.7008797653958945,70.08797653958945,2,False
D1187,0.6990135963743002,69.90135963743002,2,False
D997,0.6987470007997867,69.87470007997867,2,False
D1029,0.6979472140762464,69.79472140762464,2,False
D1034,0.697147427352706,69.71474273527059,2,False
D1063,0.6960810450546521,69.6081045054652,2,False
D1140,0.6952812583311117,69.52812583311116,2,False
D97,0.6939482804585444,69.39482804585444,15,False
D1167,0.6928818981604905,69.28818981604906,2,False
D168,0.6918155158624367,69.18155158624367,11,False
D219,0.6918155158624367,69.18155158624367,1103,False
D1116,0.6899493468408424,68.99493468408424,2,False
D457,0.6894161556918155,68.94161556918155,11,False
D178,0.6888829645427886,68.88829645427886,1133,False
D160,0.6888829645427886,68.88829645427886,21,False
D205,0.6888829645427886,68.88829645427886,1115,False
D963,0.6883497733937617,68.83497733937617,2,False
D762,0.6856838176486271,68.5683817648627,8,False
D1183,0.6846174353505732,68.46174353505732,2,False
D1168,0.6843508397760597,68.43508397760597,2,False
D1117,0.6824846707544655,68.24846707544656,2,False
D373,0.6816848840309251,68.16848840309251,9,False
D1038,0.6803519061583577,68.03519061583577,2,False
D1100,0.6779525459877366,67.79525459877365,2,False
D1012,0.6774193548387096,67.74193548387096,2,False
D1037,0.6768861636896828,67.68861636896828,2,False
D1164,0.6760863769661424,67.60863769661424,2,False
D1066,0.6712876566249,67.12876566249,2,False
D954,0.6688882964542788,66.88882964542788,2,False
D807,0.6680885097307385,66.80885097307385,8,False
D1026,0.667821914156225,66.7821914156225,2,False
D1041,0.6675553185817116,66.75553185817115,2,False
D1067,0.6672887230071981,66.72887230071981,2,False
D1021,0.6654225539856038,66.54225539856039,2,False
D1057,0.664889362836577,66.4889362836577,2,False
D973,0.66435617168755,66.435617168755,2,False
D1047,0.6632897893894961,66.32897893894962,2,False
D1144,0.6619568115169289,66.19568115169288,2,False
D1069,0.6616902159424154,66.16902159424154,2,False
D1002,0.6616902159424154,66.16902159424154,2,False
D60,0.6614236203679019,66.14236203679019,90,False
D1016,0.6598240469208211,65.98240469208211,2,False
D981,0.6539589442815249,65.39589442815249,2,False
D52,0.6536923487070114,65.36923487070115,208,False
D149,0.653425753132498,65.3425753132498,20,False
D1200,0.6526259664089576,65.26259664089577,2,False
D155,0.6523593708344442,65.23593708344441,14,False
D194,0.6523593708344442,65.23593708344441,1116,False
D34,0.6520927752599307,65.20927752599307,161,False
D622,0.6507597973873633,65.07597973873634,12,False
D1052,0.6504932018128499,65.04932018128498,2,False
D36,0.6502266062383364,65.02266062383364,72,False
D1073,0.6483604372167422,64.83604372167422,2,False
D1072,0.6480938416422287,64.80938416422288,2,False
D1075,0.6475606504932018,64.75606504932017,2,False
D1088,0.6470274593441749,64.70274593441749,2,False
D661,0.643028525726473,64.3028525726473,20,False
D1157,0.6416955478539056,64.16955478539056,2,False
D1121,0.6414289522793921,64.1428952279392,2,False
D1089,0.6406291655558518,64.06291655558518,2,False
D978,0.6403625699813383,64.03625699813384,2,False
D1005,0.6400959744068249,64.00959744068248,2,False
D1094,0.639029592108771,63.9029592108771,2,False
D1027,0.6368968275126633,63.68968275126633,2,False
D1090,0.6355638496400959,63.556384964009595,2,False
D1083,0.6342308717675287,63.423087176752865,2,False
D979,0.6339642761930152,63.39642761930152,2,False
D1201,0.6328978938949613,63.28978938949613,2,False
D1024,0.632098107171421,63.2098107171421,2,False
D1022,0.6318315115969075,63.18315115969075,2,False
D986,0.6307651292988536,63.07651292988537,2,False
D1015,0.6307651292988536,63.07651292988537,2,False
D974,0.6304985337243402,63.049853372434015,2,False
D956,0.6288989602772594,62.889896027725946,2,False
D961,0.6288989602772594,62.889896027725946,2,False
D1051,0.6249000266595575,62.49000266595574,2,False
D970,0.624100239936017,62.410023993601705,2,False
D1059,0.6222340709144228,62.22340709144228,2,False
D975,0.6209010930418555,62.090109304185546,2,False
D995,0.6105038656358305,61.05038656358305,2,False
D1143,0.6030391895494535,60.303918954945345,2,False
D1160,0.6014396161023727,60.14396161023727,2,False
D607,0.6011730205278593,60.117302052785924,10,False
D741,0.5987736603572381,59.87736603572381,25,False
D998,0.5977072780591842,59.77072780591842,2,False
D964,0.5939749400159957,59.39749400159957,2,False
D962,0.5891762196747534,58.91762196747534,2,False
D672,0.5891762196747534,58.91762196747534,12,False
D977,0.5875766462276726,58.75766462276726,2,False
D949,0.5870434550786457,58.70434550786457,8,False
D1000,0.5857104772060784,58.57104772060784,2,False
D180,0.5795787789922687,57.95787789922687,1518,False
D207,0.5795787789922687,57.95787789922687,1492,False
D1176,0.5793121834177553,57.931218341775526,2,False
D161,0.5793121834177553,57.931218341775526,12,False
D1039,0.5782458011197014,57.824580111970135,2,False
D967,0.577979205545188,57.7979205545188,2,False
D127,0.5777126099706745,57.77126099706745,7,False
D989,0.5750466542255399,57.50466542255399,2,False
D968,0.5731804852039456,57.31804852039456,2,False
D35,0.5675819781391629,56.75819781391629,121,False
D458,0.5673153825646494,56.731538256464944,17,False
D94,0.5667821914156225,56.678219141562245,2,False
D1050,0.566515595841109,56.6515595841109,2,False
D1173,0.566515595841109,56.6515595841109,2,False
D1076,0.5662490002665955,56.62490002665955,2,False
D993,0.5641162356704879,56.411623567048785,2,False
D1109,0.5630498533724341,56.30498533724341,2,False
D513,0.5625166622234071,56.25166622234071,13,False
D1062,0.5614502799253532,56.145027992535326,2,False
D58,0.5611836843508398,56.11836843508398,268,False
D960,0.5606504932018128,56.06504932018128,2,False
D1133,0.5590509197547321,55.90509197547321,2,False
D1149,0.5545187949880032,55.45187949880032,2,False
D441,0.5539856038389763,55.39856038389763,12,False
D1004,0.5515862436683551,55.158624366835504,2,False
D1125,0.5513196480938416,55.13196480938416,2,False
D992,0.5491868834977339,54.91868834977339,2,False
D1190,0.5449213543055186,54.492135430551855,2,False
D1128,0.5438549720074647,54.38549720074647,2,False
D1056,0.5435883764329512,54.35883764329512,2,False
D972,0.5387896560917089,53.87896560917089,2,False
D1044,0.5374566782191416,53.745667821914154,2,False
D1118,0.5363902959210877,53.63902959210877,2,False
D740,0.5286590242601973,52.86590242601973,25,False
D1036,0.5281258331111703,52.81258331111703,2,False
D135,0.5275926419621434,52.75926419621434,13,False
D1078,0.5219941348973607,52.19941348973607,2,False
D27,0.5206611570247934,52.066115702479344,2,False
D996,0.519861370301253,51.9861370301253,2,False
D1032,0.5179952012796588,51.799520127965884,2,False
D990,0.5137296720874434,51.372967208744335,2,False
D1096,0.5131964809384164,51.31964809384164,2,False
D1018,0.5115969074913357,51.15969074913357,2,False
D175,0.5113303119168222,51.13303119168222,1742,False
D202,0.5113303119168222,51.13303119168222,1712,False
D1159,0.5001332977872567,50.01332977872567,2,False
D198,0.4878699013596374,48.78699013596374,1642,False
D158,0.4878699013596374,48.78699013596374,36,False
D77,0.48413756331644897,48.4137563316449,7,False
D33,0.4788056518261797,47.88056518261797,387,False
D806,0.4780058651026393,47.80058651026393,10,False
D56,0.4702745934417489,47.027459344174886,254,False
D64,0.46920821114369504,46.9208211143695,307,False
D55,0.46920821114369504,46.9208211143695,356,False
D199,0.46680885097307384,46.68088509730738,1706,False
D159,0.46680885097307384,46.68088509730738,13,False
D925,0.4662756598240469,46.62756598240469,21,False
D201,0.4660090642495335,46.60090642495335,1804,False
D173,0.4660090642495335,46.60090642495335,1435,False
D660,0.4649426819514796,46.49426819514796,24,False
D79,0.44868035190615835,44.868035190615835,6,False
D57,0.440415889096241,44.0415889096241,108,False
D53,0.4356171687549987,43.56171687549987,202,False
D50,0.4332178085843775,43.32178085843775,26,False
D22,0.4238869634764063,42.38869634764063,17,False
D167,0.418555051986137,41.8555051986137,11,False
D218,0.418555051986137,41.8555051986137,2055,False
D63,0.41828845641162354,41.82884564116235,322,False
D66,0.4129565449213543,41.295654492135434,273,False
D101,0.4102905891762197,41.02905891762197,447,False
D739,0.4030925086643562,40.30925086643562,32,False
D68,0.40015995734470805,40.015995734470806,382,False
D93,0.3950946414289523,39.509464142895226,15,False
D43,0.37723273793655027,37.723273793655025,156,False
D3,0.37509997334044254,37.50999733404426,15,False
D143,0.37056784857371367,37.05678485737137,21,False
D62,0.3617701946147694,36.17701946147694,149,False
D802,0.36070381231671556,36.070381231671554,28,False
D512,0.35643828312450015,35.64382831245002,15,False
D12,0.34844041588909624,34.844041588909626,12,False
D151,0.34710743801652894,34.710743801652896,27,False
D92,0.3460410557184751,34.60410557184751,13,False
D71,0.3444414822713943,34.44414822713943,213,False
D80,0.34310850439882695,34.31085043988269,1379,False
D44,0.33964276193015197,33.964276193015195,200,False
D137,0.3324446814182885,33.24446814182885,14,False
D49,0.3308451079712077,33.08451079712077,345,False
D950,0.3297787256731538,32.97787256731538,23,False
D926,0.3263129832044788,32.63129832044788,24,False
D75,0.32071447613969606,32.0714476139696,517,False
D136,0.31804852039456144,31.804852039456144,8,False
D927,0.30285257264729404,30.285257264729402,32,False
D659,0.29298853639029593,29.29885363902959,22,False
D54,0.2921887496667555,29.21887496667555,461,False
D83,0.2881898160490536,28.818981604905357,10,False
D208,0.2708611037056785,27.08611037056785,2494,False
D181,0.2708611037056785,27.08611037056785,2622,False
D162,0.2708611037056785,27.08611037056785,17,False
D204,0.2684617435350573,26.84617435350573,2293,False
D177,0.2684617435350573,26.84617435350573,2658,False
D142,0.2684617435350573,26.84617435350573,12,False
D196,0.2684617435350573,26.84617435350573,1956,False
D78,0.24793388429752067,24.793388429752067,46,False
D479,0.2476672887230072,24.76672887230072,22,False
D1,0.241802186083711,24.180218608371103,24,False
D150,0.24100239936017062,24.10023993601706,18,False
D65,0.23487070114636097,23.487070114636097,513,False
D39,0.2316715542521994,23.16715542521994,458,False
D11,0.22980538523060517,22.980538523060517,265,False
D128,0.22580645161290322,22.58064516129032,20,False
D504,0.2218075179952013,22.18075179952013,31,False
D947,0.2210077312716609,22.10077312716609,31,False
D88,0.21994134897360704,21.994134897360702,1446,False
D146,0.20261263663023193,20.261263663023193,36,False
D96,0.19914689416155693,19.914689416155692,25,False
