,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94
D884,-0.001322854570859419,0.0005241603131744435,-0.0010384895411658472,0.0009497058125784157,0.0005343346485583665,-0.007053448547960053,0.008449598012805886,0.009675350359199761,-0.012250691624751207,0.005454592529881896,-0.006801841052758658,0.0062213433649963654,-0.003980911883085761,0.00305313544315505,0.002506007046149164,0.0010799059563198138,-0.0034986834521515938,-0.005243209712849601,-0.00042906249737125726,0.0032104459582361035,0.00022312637669587765,0.014838152694350966,-0.0013887051529909342,0.005881201406286457,-0.006484386566310444,0.0021234428415075955,-0.005449010015725363,-0.0035013657052705895,-0.0047648100772701395,-0.0011031424331167145,0.002810311139947288,-0.005249298708747438,0.0003211761317384724,-0.002503080137052688,0.0032269687674107935,-0.012517665119222402,-0.014107989298510063,-0.0040288479360719495,0.0011433751812733584,0.007608823191027446,0.01942425683067295,0.010683164768405765,0.011825217114525869,0.004416967251206316,0.006855881618431541,-0.010359282632080784,0.011480948305674171,0.011626906851713434,0.0026025840962374787,0.013502472337105068,0.012559205304206247,-0.00014699196635696186,-0.0009548401793061049,-0.0013650925371529368,-0.02013890128584296,0.0019375978995562308,-0.017389911971815053,-0.0030068475186760825,-0.020910951178903216,0.004620763168294703,-0.004286243839310115,-0.00026938282530865505,-0.02303588276453258,0.020064512529496033,0.006194427983673734,-0.0027783391740585518,-0.01593779869052882,0.0007378081718668276,-0.011815671021645002,-0.01447922996805908,-0.014444020532373404,-0.01891235813529775,-0.013025816359373027,0.008013970393123945,0.002388457449840584,-0.0031246224173082735,-0.0034273818203417396,-0.028512016860361148,-0.004550261251591197,0.0009167432493120717,-0.023356613241142184,0.01674357854715488,-0.00539407493976964,-0.019019821834963004,-0.018124337420950966,0.014310762025923292,0.009485908636534538,0.01371522855566288,0.0266375493927262,0.006805126825265953,-0.010181750774300023,-0.0018718427199588268,0.0034358703184000994,-0.009024922710361113
D889,-0.004810684374047832,-0.002465429995703886,0.004754260711498448,0.01096441342332986,-7.744767938909482e-05,-0.017854684175719976,0.033742053692830835,0.04212094751952273,-0.044340362661148665,0.014280473001447221,-0.022899387331531813,0.028604492093665987,-0.013104447533131796,0.017698892828633538,0.0020979359538878086,0.001039962920212436,0.00439232417906361,-0.0061296041029274126,-0.002781097002536764,0.009883725064275078,0.0036670434514397,0.030704802745019202,0.0023157472749746446,0.0023976426295549552,-0.019432536063777664,0.01858285739119437,-0.01002754924688637,-0.007236935100216574,-0.0019998714753829802,-0.014772646209547997,0.0030714134241363014,-0.018456982477617564,0.011620762963459038,0.0020591093296934053,0.006558695549301711,-0.013430860314353804,-0.01991171693168782,0.0035592476625686035,0.016114637876969554,0.024001474001190768,0.048479801993838285,0.027564158500573723,0.015456882081851541,0.009892434569899381,0.010275966412932797,-0.009883723573778067,0.01731925799930358,0.02375777611343894,-0.0036342929724063923,0.03318215040887168,0.003162799918770485,-0.005886828040537962,-0.02409686824529833,-0.015321106111236816,-0.010081201694184316,-0.006702845461119987,-0.05169812021723758,0.00012799099861206037,-0.039363540931416516,0.013600829729239598,-0.012535164677487465,-0.0025129519310329003,-0.050713197337546846,0.021516293588593496,-0.01737747884018821,-0.01445044184014219,-0.03848023116394875,-0.016540014888674154,-0.00482141736674759,-0.026718686552413447,-0.033421120916530316,0.0021863237658373527,0.02263122073529273,-0.017376750509734324,-0.0015999159462341834,-0.005124561448433429,-0.036963799244194184,-0.028668523401102833,0.016141025500099524,-0.0046044586766168984,-0.037117697904542585,0.027996871067442707,-0.011019941484213942,-0.010143731670106534,-0.015838981587395218,0.01724118056789529,0.07197367708525325,0.011941221606805793,0.00885920591860484,0.0022646155071919067,-0.0009549279947502478,0.01654909309041283,0.012761587247942121,0.008613097769634225
D890,-0.003415982894716821,0.0004935423503550137,0.0029181865911115626,0.0077628380943166354,0.0003128714419633802,-0.016264392523955576,0.037961478054636205,0.04126314264084084,-0.04482557184101236,0.015318032880742358,-0.024535662899709883,0.027682407565800416,-0.013400803924262824,0.020201107789134747,0.0026412783011879335,0.0008195209382164973,-0.0009433417879991448,-0.0069196517506053224,-0.005669594784776647,0.002394147532429866,0.007446333925483304,0.030855843938642567,0.0062481172520905525,0.008836195923845432,-0.01840625832531463,0.022381394419091136,-0.012354575283660366,-0.016328938720620027,-0.010456159609751362,-0.010792365532637602,-0.0002606553381137057,-0.02163359581388247,0.001154585165196555,-0.0014977902886897313,-0.0015565205998388674,-0.008200672042226121,-0.013823641241604713,0.005870579726375619,0.010633260662063802,0.015292667618340743,0.045532080615231306,0.007981306298034896,0.00824999343755438,0.00232577625644987,-0.00986603799047804,-0.01790844476881881,0.015942200684077548,0.021220977244747006,0.0015691288889721367,0.040555403050186914,0.04066933015484795,-0.010181429619223898,-0.020886683212120758,-0.0032132697437177622,-0.029777822895111397,-0.005806898439241988,-0.027588099006847992,-0.019106505843362487,-0.05052412488310386,0.0006018791872031016,-0.029209109329551557,0.002593446288478228,-0.060514272643578,0.049929549042415,-0.002190431612299168,-0.005637509406351049,-0.054539975669201136,-0.011609230663371235,-0.003697427006717215,-0.025596662432346262,-0.0274236774454579,-0.005603091862138936,0.0013297664658732666,0.005706704190419774,-0.015121090361523428,0.004688444459974782,-0.04565842502543024,-0.05431647735866227,-0.014877288470081705,-0.005073932976697315,-0.06309648796345184,0.028330971988858596,-0.0024025981743773708,-0.022916334202705217,-0.013245991695058766,0.02380936498638147,0.07014752486219751,-0.0010655390029295632,0.034648273976359736,-0.017117911818953852,-0.026840602264230747,0.024645094628681308,0.045666294575632135,-0.008316371073257703
D891,0.00035554719225066754,0.005755575440481487,0.001506958074166444,0.004577938956806644,-0.0014355027858197532,-0.015456623441911902,0.050927430387406894,0.046934733718510695,-0.05148572207612999,0.013763950063672656,-0.030326461819311062,0.029746347862424128,-0.01414197888200168,0.029775172345590895,-0.004125855445987439,0.0009307057399624328,-0.008666809181032159,-0.005218673812054668,0.0009978081307118881,0.010233979952394485,0.0217672681708699,0.03588464116017368,0.0067694929557101085,0.028486047146048493,-0.026678031124476385,0.032868133600823926,-0.019678157078843857,-0.029607560281099232,-0.01045821998130826,-0.017941395192995205,-0.005125333261580918,-0.02227000594341466,-0.02762131408389167,-0.030766486767212217,-0.0023607746349223746,-0.030520086609728467,0.008105433259106357,0.03176263213038384,-0.01318691206825914,-0.03759646016458393,0.05081428137173042,-0.026855220195534903,0.011169020327011852,0.010073162251964222,-0.01744951398730223,-0.02273582486090637,0.019836874749797357,0.042721616311083586,0.006550265412545981,0.04357247746055107,0.09478910701920867,-0.03817464093797786,-0.008869861125218866,-0.011497632305860853,-0.024023531595032035,-0.020097034923552574,-0.011389821830791614,-0.07210401682407101,-0.03667513143398006,0.002098489932474322,-0.04381029027214947,-0.007964070090513004,-0.01631992911732991,0.09666960940879904,0.030712766533616372,-0.00014416547311333489,-0.04052135337503831,0.006953973123573086,-0.03283025025522117,-0.013077951569167615,0.016794019727910194,-0.027544242275431258,-0.023687726524393674,0.014433100689764401,-0.018810228743262374,0.008278639489120655,0.012093678142207997,-0.05995893107689,-0.04218412400167299,0.03770596151784871,-0.056008209839788124,0.008891991831433953,-0.015155216717962081,-0.06930537308635693,-0.003938261769481585,0.008801338039350974,0.017541369504106646,-0.02833119702990573,0.05297177902223044,-0.023505575749294464,-0.02062317089445767,0.04344688562178102,0.01842156847582917,0.015216116989077332
D892,0.0031802581625451905,0.0037453713754136736,0.0030283227150718606,0.0044466010575969,-0.003326943991614037,-0.0069745019915848985,0.03368227172749707,0.02652772327742336,-0.03292393633366771,0.007150876337501053,-0.01774297082597391,0.02081126318079887,-0.010252542005413671,0.02068642449535696,-0.003760252064765571,0.00700211479796779,-0.005913079023246404,-0.003583275913172622,0.0014434753427617565,0.016259338030573195,0.023930621480710026,0.02402831572168301,0.0014076658821018505,0.024429161946223105,-0.02185161854564503,0.022764190377436173,-0.017839730358552967,-0.014301086575486175,0.00813724565069868,-0.02291891465564377,-0.0011391471548809515,-0.004874685081328734,-0.016902641472779187,-0.03852653085820801,0.01118197150715669,-0.04039538594807642,0.016145230149905383,0.034159759189852534,-0.02052644569338466,-0.04667541731824637,0.05520667892166917,-0.026557329778188463,0.004889836863733711,0.017032923078234855,-0.009301859163103103,-0.014001210063936773,0.012328029736887616,0.04246142637888232,0.0045831756485680795,0.021833109825500928,0.07388566846824612,-0.030822751821733628,-0.00854876424905052,-0.022155640595986473,-0.007621916721836488,-0.006480521226573947,-0.011275736832151722,-0.06469963301368833,-0.0050978479522782085,-0.00032417721424348074,-0.04315610872372905,-0.018496312606944,0.022913441875202528,0.0828246567588278,0.028914768730367323,0.012899482927095248,-0.033244485400934415,-0.001980609870647177,-0.01786795634590607,-0.01023841605076644,0.024377583053255655,-0.0020423796382074886,-0.032760228793399744,0.004536124596440907,-0.002334751136843307,0.02162861412873763,0.025738050360062822,-0.009991845731873,-0.04315668989238907,0.0423383696488292,-0.006572114774664609,0.013341070408723558,0.0003015182015928472,-0.03448251125703909,0.005925853704419614,0.017900080293202857,-0.023567244111373856,-0.032240918206477516,0.025056255088876087,-0.01722499074180082,-0.02546793822502219,0.017649430392049744,0.018506425394406174,0.0007934229842747297
D893,0.0068186998022700075,0.0028202127580540014,0.005471049464437588,0.0002806243620535268,-0.007509138377888164,-0.006847486284842998,0.03921175483860189,0.029403708028179182,-0.03118389890431781,0.0036734427536774888,-0.02369416262960564,0.02517007804277131,-0.010337205998434256,0.03143120535072984,-0.007434554875657701,0.007917775593345992,-0.013895373303929835,0.004814554829182737,0.0024114758430829764,0.013356132775568002,0.02723014086719512,0.012500286352318445,-0.0004142787490407354,0.022241114264443064,-0.027937857794390456,0.016656071771413365,-0.019871670303872668,-0.007686516707923183,0.015517450287205272,-0.02366187729702051,0.0024896535838957474,0.0007085107256588445,-0.016872722069361634,-0.035094905816097005,0.029213648573756957,-0.02586858826597357,0.046762768467187764,0.036464228920861125,-0.026360961883705493,-0.05981146703071957,0.058778877663373565,-0.03935178820000289,0.002641411138015121,0.023265405200612814,-0.027361779125746603,-0.02590582215974217,-0.008799572272508549,0.05625206455454733,-0.004273489878473818,0.013391022286557426,0.07632745561010797,-0.03479705987806998,-0.027134140967076645,-0.031089645871497068,0.03332904535691775,-0.030268834880535767,-0.00967196854596185,-0.06497959109549561,0.0014547908044475494,-0.01028521372137824,-0.041098941662419494,-0.027965917416190575,0.018431275117208473,0.06469864244574035,0.029381843859345357,-0.011709547126207743,0.007340993937545708,-0.0012452054448410686,0.018321424538052685,0.035697354344693316,-0.006578026450380786,-0.008494201622882834,-0.020332811171455443,0.016612290745161736,-0.0339404737669483,0.010512729044224928,0.001668929982834807,-0.002220478025492985,-0.019735324475384092,0.010538651829381221,-0.012033783972347422,-0.034409349781822585,-0.001032302499234224,-0.01051490968443261,0.03281684219524074,0.0029718145701662394,-0.018172584283378052,0.02977029330318018,-0.012220256795929333,-0.029158712690527097,-0.012336938267322035,0.01068914928787,0.02630471969041442,0.0029654816757361743
D894,0.005334537121255852,0.0014258203928674915,0.002935304491473898,-0.0033883545378547994,-0.007291484791765661,-0.0040472706997453705,0.02569608807895001,0.019578227660601938,-0.016272409134453478,0.0012236358234548792,-0.01853500613702999,0.013401497375024602,-0.004375316505463196,0.022809994306909418,-0.009426477188378135,0.003094376385513953,-0.007801168067287913,0.005595087435065336,0.005655075500471079,0.000706438062832525,0.008305396832951051,0.002662746040175817,-0.0008589664431076459,0.006859658691417949,-0.019539825366946137,0.0011729862359305438,-0.01422304002091226,-0.008830924780727435,0.009398231167048009,-0.009033752478058907,-0.0029659072519951095,0.0016309163928726576,-0.006545215284283984,-0.011057406078064609,0.023340021107704983,0.009252027377871196,0.048391969953397125,0.020525221648346224,-0.020481854466394382,-0.032523699786527964,0.036558334431003606,-0.027277752684906127,-0.0016344044134779488,0.019807599754149842,-0.031544863834933566,-0.025349375529070007,-0.018345951151948724,0.035115013281399585,-0.013996451829099678,0.012414679318817462,0.04234780024217763,-0.029992520977508593,-0.025036214257127976,-0.013861811435086139,0.05308916667252157,-0.04679329416771851,-0.007943195241633599,-0.04722916623161489,-0.006797310029471213,-0.014102300670090393,-0.013206263636795766,-0.02816157051999333,-0.03614769218622867,0.024507400511315457,0.0019449712751579227,-0.03522325728688379,0.022617683877695284,0.005317881754764012,0.03386991915901744,0.048799190188302005,-0.033964318185725956,-0.021115305965636152,-0.007377829555094226,0.022285188692357877,-0.05626399360889446,-0.010000416034412473,-0.015601739533879458,-0.006853910854782003,0.0007315344184585229,-0.053192598853431715,-0.021073924352072445,-0.07429419527633788,-0.0036376911018852704,0.008093260604241051,0.0024100178734279953,0.006071591133058728,-0.012138145432186205,0.07202906419066968,-0.043017374901403324,-0.030511448010303234,-0.029381858050514062,-0.03812621794484029,0.01566316100472102,-0.012620996050088085
D895,0.0048196566305147145,0.002142605820433904,0.00219908915726055,-0.007228308549228613,-0.004000177233506924,-0.0037883784935541,0.021481000762271146,0.014274354771625253,-0.012075779922992483,0.00022084487930578776,-0.01788006093969156,0.007021875685359812,-0.007246198601453945,0.020078633559241547,-0.008172262681661933,0.003240807500699969,-0.004177669613041882,0.007687777352198666,0.011615498280047062,-0.0034977503916903937,0.00031113715087206653,0.002747474719153681,0.0014720904380916106,0.00941209387525379,-0.018264281985862763,-0.003477904581697521,-0.009949241676048604,-0.007919384215642153,0.004983308884349955,-0.006290209851815632,-0.005321192507803264,-0.0055457990508653065,-0.013627000347089465,-0.011431745561936161,0.02502613144091007,0.009599967948050308,0.042147216139708024,0.015595184820932246,-0.019163499339438998,-0.030496207122175316,0.02809617635137709,-0.023350082117788325,0.008171921656137102,0.017921519898305198,-0.02486110056206975,-0.013316837686141988,-0.01447907685693708,0.019434578086029997,-0.018783995195070187,0.017279062787023073,0.03392867231885912,-0.030224747821952686,-0.019402254054197085,-0.004302866923681191,0.05185328157628501,-0.04493921751013459,0.000634501954001606,-0.04077349857172294,-0.010754299048130994,-0.015132921882750346,-0.0009152801042723556,-0.017448877321844934,-0.048993963558539785,0.025502112469500467,-0.008167359120596563,-0.03561697558540221,0.015461712181311326,0.007978910554824678,0.027152510869806818,0.04936670324510263,-0.028328501391987282,-0.017774105685085414,-0.0042189019290059014,0.018120106769984205,-0.05150589573909551,-0.008525432967011321,-0.00512992175410847,8.746033204021057e-05,-0.005646625948300393,-0.054656267232900776,-0.017535736891695984,-0.06886897826856037,-0.016916355407469857,0.0009106831124895732,0.0002248018563488904,0.009832028672685402,-0.014371585209603889,0.06529268215883025,-0.03767208371921091,-0.016981999038637674,-0.025481223608045795,-0.059583926124108275,0.017428405134028983,-0.02065990717922077
D896,0.003881243466395395,0.0023889700082178936,0.0012253785951659038,-0.006893005602818174,-0.0029401778244628825,-0.002942651179985497,0.015529977263737716,0.01070474921288132,-0.010593563183496834,-0.0006369862037549595,-0.013083220521577692,0.005543800815171249,-0.006264490356723637,0.014707380473734311,-0.005602605128994938,0.003991670435822097,-0.004336579629509135,0.007570633547610036,0.011571139972769501,-0.005228276724102541,-0.0019442050010015975,0.0018315696954658849,0.003996804226644616,0.006601879709431335,-0.013794008860066178,-0.002636545407739011,-0.007305979286775549,-0.004991453294851737,0.002764221843212585,-0.008306703712720995,-0.006474082560539603,-0.003295346817619413,-0.01240669399435829,-0.012180061337108725,0.01705722048085167,0.003933182160800026,0.03024787821844537,0.01102619198406017,-0.015633868962920735,-0.027451967080252472,0.01921793282320402,-0.019030265657429202,0.014230887246549959,0.01401979446012558,-0.022984620008546085,-0.00782198673518723,-0.0073478201264571595,0.010870685390635345,-0.016640562325797102,0.01584242125838373,0.03193958656443815,-0.025790548663977158,-0.010920086883883046,-0.0023313229268655056,0.0368145113607415,-0.030688403727467357,0.0020305477674701193,-0.033334894382114684,-0.008904831518219336,-0.007416296927500473,0.006438105015248313,-0.013910135780802307,-0.0468306835911628,0.022525736053220825,-0.004192666211553388,-0.035464594750183785,0.011908839534142663,0.006732547494675464,0.016933329846211,0.038674745323783274,-0.017690666990965657,-0.012943038520752605,-0.008257980264538303,0.012887604935293305,-0.045661232839006326,-0.006911025850064895,0.0029670290541386622,-0.00217052839250546,-0.005410169764468754,-0.04491863224245382,-0.013048241115563651,-0.056041823404785106,-0.01978356394936078,0.006328420827335261,-0.009655885940029876,0.013071458457726766,-0.010903641101877217,0.05278875348483882,-0.0268138084535297,-0.006925069571973884,-0.02691968124716338,-0.04645901019696489,0.02437051969405922,-0.02389243306791751
D897,0.0057032462194268165,0.00370426206311853,0.0005011717666994548,-0.009980805008949179,-0.0026617494908891585,-0.0047301711688662864,0.020417645382504977,0.013613545097600648,-0.013624642215155478,-0.003434048944604251,-0.01564046991106549,0.00794688412686973,-0.008973740758846114,0.021313833445491003,-0.006353039161454246,0.003768387944979866,-0.008167158720359481,0.011324338196999986,0.014654080160888754,-0.01161134290261118,-0.0069546910397438105,-0.002690466015676936,0.013112954687221883,0.0018430998846575963,-0.010602421791423167,-0.002292089248643635,-0.008278172025802775,-0.003646282829339377,-0.0018109058115826067,-0.012076713903072139,-0.012170318408369067,-0.005855796922688342,-0.015102108289370147,-0.020203131469716838,0.01723857198812532,-0.0007839011041917802,0.03850016175414144,0.0064951158113288505,-0.02401202927608495,-0.03886806649688514,0.013363023040283977,-0.02742077160737883,0.02002955448927904,0.014295953898355772,-0.03346111243739802,-0.014052773733525552,-0.004202342867073944,0.006546307607895059,-0.02083822760491079,0.02514003426245842,0.04625594700812237,-0.029372874255052143,-0.005914763901500983,0.005262497099883091,0.030026988556844016,-0.03507472039810409,0.003792279634426521,-0.03820948127319991,-0.012444003041474777,-0.013352843448041215,0.017215189688383505,-0.017202814913113852,-0.06418422926844128,0.03923343656533409,0.01441349870869562,-0.04587597969708408,0.011254290698857162,0.010066731608682874,0.02269621500469627,0.04655441238860019,-0.021504676206804855,-0.029494234476168633,-0.02227628955780368,0.025037718570093064,-0.06398547095506366,-0.016199757159135197,-0.00456773510570661,-0.002964232351958857,-0.00425437339417776,-0.05387908999149075,-0.005979175845865561,-0.07748860055894262,-0.017200990874753394,0.0009093197673186328,-0.027625723698727307,0.015946033766568817,-0.014503601004965321,0.06830680658477918,-0.025896203571661794,-0.004115445277134961,-0.03605669492933921,-0.05896043881180955,0.033449526922440374,-0.034186010605372116
D898,0.0029632471605517343,0.0019308657804140766,-2.8949120208531837e-06,-0.004754264362067283,-0.0014276536279515444,-0.0025056217973099047,0.008620557757660716,0.0057517053142317285,-0.005186233641151223,-0.002268604950568071,-0.004686771580787783,0.004089664018899265,-0.0032446442281111746,0.009684473500891726,-0.0020202710184763963,0.004526170659855979,-0.004478530690925388,0.005447684706896131,0.007942126835039368,-0.007460696379682734,-0.00520848602687467,-0.0020616207694720873,0.005957418993812807,-0.0019549723114931894,0.000279476892897243,0.001060047881225316,-0.0005210708526742695,-0.00252785702588438,-0.003004359359971976,-0.006410416624585899,-0.008368873908823075,1.447422384665345e-07,-0.004816151543612625,-0.009185819735582234,0.004911010472275632,-0.004831410995146453,0.013383102821125998,0.0023836086240586014,-0.012373890404014296,-0.016254368612089443,-0.003981517643705594,-0.015007680596024305,0.011633267554352827,0.0015629712564955225,-0.014561686577181635,-0.007004704330457504,0.00021222808151001398,-0.0020972615368293687,-0.005975498039166836,0.009012111954511591,0.019014641468181215,-0.009601665406385844,0.0021620375924077347,0.002929554927799999,0.004118227033311149,-0.011729432914009944,0.0036954583824290376,-0.011672425931367959,-0.0020679052648920207,-0.006045606295971834,0.007778090671163125,-0.0029492085283693305,-0.02088691810384451,0.013181266497547327,0.013043947443537944,-0.0195309598119308,0.004285939127743042,0.007262363067269139,0.00047389509001522206,0.011984451766893818,-7.954579979724957e-05,-0.008422189790768551,-0.015002310067584661,0.0061897233597476,-0.02875052603234304,-0.011083002775835309,-0.0016736233211430602,-0.006403608205324719,-0.0021894967415571854,-0.02140198204321176,0.004646571971508311,-0.02282239118293058,-0.006716262038370755,-0.009318423653982605,-0.013753673366025959,0.003950177357216859,-0.006727171207521378,0.018643728413710023,2.81980249413347e-05,0.006087929321072796,-0.006678953984681462,-0.021032156508214585,0.013792109801173971,-0.01210135765221775
D900,-0.002242436446268185,-0.008745020981209883,0.002174451920484267,0.00805583076167532,-0.0033321747086201927,-0.012052582049177559,0.016221362070638776,0.028630083665864208,-0.016150025855293244,0.007279002231822079,-0.015768499218232805,0.01588323539239994,0.0048521922222002,0.009879470065259103,-0.013813031370582506,-0.0021090953515124655,0.011409096763331489,0.0039607790713142845,-0.003480629120361496,0.0126460863156607,0.00946384241863932,0.007609997110477873,0.012343008397774281,-0.007311481232767789,-0.016277727081234906,-0.00863081516119374,-0.0025807113490587934,0.01699846165775301,-0.000949394799953917,-0.007542077082148533,0.00786254860936946,-0.017066284760816258,0.004464036188528874,0.010005642447377134,-0.010404761808834482,-0.014648093148244603,-0.01225123274697816,-0.014869393484377076,0.023460248695428197,-0.0018799449421616774,0.003910139194098658,0.01824560293241024,0.019053739852465435,0.020201631820914997,0.02941392770897832,0.01178172206686301,0.0033330014484261638,0.03743800463830702,-0.01995395972459523,-0.011340337592165035,-0.03692109048395978,0.008239382785335371,-0.0038393574023293502,-0.008943667199831556,-0.003988080607128326,-0.02593599223176674,-0.01138100849434933,0.01817212041878679,-0.008954384170072965,0.021609634685003,0.006801750328293103,-0.017137323028915824,0.012933044144657424,0.03409410317762858,-0.006421058657686678,0.021020398707946177,0.008993769883881186,-0.039432212815364256,-0.012476362731093392,0.06574220193246016,-0.018995215384569136,-0.01819548599588068,0.007837612830499545,0.015324345994703531,0.08113384312439063,-0.051049557368436506,0.0030690456390813207,-0.01284500703019685,0.02714100006171536,0.012903883922130276,0.007690703167928706,-0.04612657708647581,-0.041575102961856486,-0.01609690275145241,0.09295529951822615,-0.07659305089723094,0.019937510789800206,0.06834386229901718,-0.01712692632990465,-0.013068347811924282,0.11357938122797628,0.02842752765226591,-0.06950238412915698,0.06084057542646517
D901,-0.0043989314046125666,-0.012105384297205814,0.0014884427106417655,0.012759701085076075,-0.003639101449122463,-0.016498522004487357,0.018623789315207376,0.030360466783134615,-0.021285996501737018,0.008143812062707407,-0.023818165520493432,0.02020396211049392,0.006472853944344217,0.0033249035913395122,-0.011644569804677226,0.008904029125595726,0.025280276633790327,-0.0008459271638809549,0.0033989527240720786,0.021326990990748376,-0.0002577271098149715,0.027547658799951906,0.016593619050514204,-0.00248365122515533,-0.017295821482736375,0.008713951566353908,-0.00038139685068922457,0.00356994983946329,-0.005895567073840687,-0.004828635874370818,-0.013509952408525228,-0.02288631723844168,-0.0039497717630754044,0.02948130640693821,-0.014662504425483804,-0.034432834707329926,-0.02084173130753114,-0.03510916763502444,0.05090868690738278,0.016847012597852002,-0.02815192105785413,0.03971300875705111,0.0212945713746427,0.004517182082080161,0.01794584328547234,0.020874473504848744,0.030388924540923172,-0.004114279622040055,-0.03234978688989263,-0.024511995248096413,-0.04245048288958757,0.007478381134349879,0.044495562187819984,-0.03732245449129247,-0.039495237313341904,-0.009623143915176236,-0.025553392433078862,0.03670542267788619,-0.036250143527416095,-0.009993297537989188,-0.005393550818616092,-0.012082298935344014,0.036313281147598284,0.07317689569814112,-0.005250001506026757,0.0447847744525678,-0.015322741929196875,-0.014280327074799882,-0.01298293300337421,0.039491432633224,-0.038558854912632556,-0.006627469463888907,-0.00953969805401822,-0.0020703132434895,0.12106093174288239,-0.07838701120900075,0.04211165831629357,-0.0019616325604612274,0.059709989557848134,0.0965153689513743,0.040055511693046504,-0.07203263203395607,-0.03853971693295188,0.011055206737801956,0.019880270872325998,-0.06103391622290932,-0.04102881716015133,0.06997974364031916,-0.025946409009681388,0.02808605258686714,0.11557677726663593,0.020472975215900475,-0.12603017821512122,0.006406171505175926
D902,0.00040285558960513444,-0.007081893026587464,0.0036217626167707713,0.01038562231708203,-0.006921378682965868,-0.01699011134461524,0.017844343951547652,0.031879371921742436,-0.023602235120425533,0.008449165967704115,-0.019226239707474457,0.022182133798259368,-0.0034691485431962393,0.007904884686327034,-0.006833381066324541,0.005511649726964081,0.011076208141714014,-0.007838110215157085,-0.0033286617778466587,0.010034708243650773,0.010353117035451314,0.01778158875628027,0.010509407147644579,-0.006941723143173813,-0.020061887606972594,-0.011636841295732602,-0.009687601940140818,0.00412305714925238,0.0009731729955514106,-0.018532383398066843,0.001203745844340895,-0.027102808417772625,-0.0038824079594090193,0.003953856890221227,-0.0038007675925475423,-0.021546117416938793,-0.013686076170992312,-0.00454458645278486,0.02830481315899564,-0.012212267688959784,0.035511856813599925,0.0307204322698147,0.022149354248999706,0.03681147923032353,0.041131241549593106,0.006645529003833533,0.022061016611987415,0.04108320059685017,-0.04547933428375226,-0.0031384268684684358,-0.010892502058698784,-0.007645391248808424,-0.0035769852356493407,-0.04562732315992852,0.012404697593164123,-0.03557406893668338,-0.055040038203401455,0.004380795583297981,-0.029532796609746555,0.023511461202520352,-0.010802505998865862,-0.029358666385510417,0.00020469281419763403,0.06728807897647611,-0.02655260120411481,0.022970320368206842,-0.018188514106334368,-0.028310471920155945,-0.027204677424815724,0.04466009467535743,-0.0230564451672777,-0.012822956392702367,0.03262070607627832,-0.0180636466715774,0.07458236454041035,-0.07456146129539029,0.028424152672466715,-0.016847584920152148,0.04627758227694111,0.02401645246716924,0.029576767513148815,-0.06715326629236044,-0.03984324506393656,-0.005104022009969506,0.011447661199037708,-0.011599133015551495,0.0010859814634349768,0.06907150633835554,-0.03764987522638889,0.011195006490670978,0.07833211231208721,-0.01686485641172754,-0.09057923957697397,0.03726601768909246
