feature,feature_cluster,activity_0_mean,activity_1_mean,mean_difference_1_minus_0,activity_0_median,activity_1_median,mann_whitney_u,mann_whitney_p_value,rank_biserial_correlation,point_biserial_correlation,point_biserial_p_value,mutual_information,mann_whitney_p_fdr_bh,significant_fdr_0.05,absolute_rank_biserial
D702,6,0.006819724326150262,0.010550163882989185,0.0037304395568389225,0.0,0.0,1809253.5,0.0003236184064737567,0.03611550639707395,0.04962152155439478,0.002366173340221387,0.0,0.0009142877743872395,True,0.03611550639707395
D691,6,0.003753316504950495,0.008794930616027532,0.005041614111077037,0.0,0.0,1809036.0,2.5794927668633982e-08,0.03599094943330883,0.0625325919180875,0.00012694646217205544,0.0011036157760373477,1.262498220401452e-07,True,0.03599094943330883
D526,6,0.012860978454280723,0.004875057358898722,-0.007985921095382001,0.0,0.0,1683615.0,1.5932885398914618e-08,-0.035834608968445036,-0.07192882833808506,1.0358352916605934e-05,0.009098520394632326,7.853443512230964e-08,True,0.035834608968445036
D315,6,0.010920209668025626,0.0031956735496558504,-0.007724536118369776,0.0,0.0,1684104.5,1.3287232409739904e-08,-0.035554284215511656,-0.08283875016787023,3.7637185478570345e-07,0.013856452618099091,6.643616204869952e-08,True,0.035554284215511656
D65,6,0.05745559089807805,0.05091846613028515,-0.006537124767792897,0.0346,0.0346,1684167.5,0.05865300677946014,-0.03551820564669694,-0.04667013694482773,0.004250635982334658,0.02166169802807194,0.09414281688620046,False,0.03551820564669694
D47,6,0.21498410189749562,0.21252148472025564,-0.002462617177239973,0.198340802,0.2086746505,1807568.5,0.06324636936864918,0.035150547850204106,-0.01216477748084015,0.4563829615899447,0.05582241706839808,0.09990051525275269,False,0.035150547850204106
D810,6,0.018264350800232962,0.019208443560471977,0.0009440927602390146,0.0,0.0,1807245.0,0.01179664369947433,0.03496528726271908,0.009515999612644668,0.5601422566370242,0.007670740418108446,0.02362728349030161,True,0.03496528726271908
D174,8,0.020771588947582992,0.006995525816617502,-0.01377606313096549,0.0,0.0,1685319.5,1.1414488074294028e-08,-0.03485848324551355,-0.09417825116855312,7.51858440066012e-09,0.005010196722356808,5.7486008779959054e-08,True,0.03485848324551355
D84,6,0.07279874993826442,0.062373523451327434,-0.010425226486936987,0.0502,0.05475,1806825.5,0.0664997688627256,0.03472504980846858,-0.07993589803238008,9.490434302251955e-07,0.06184401439372467,0.10456411619817714,False,0.03472504980846858
D889,2,0.015357268938846827,0.008662007407571287,-0.00669526153127554,0.0,0.0,1686332.5,0.0038199618164885714,-0.034278362766000714,-0.07872858551116024,1.3815245831894213e-06,0.009879615182871282,0.008591823503105363,True,0.034278362766000714
D390,6,0.014074936914967967,0.022451655212389378,0.00837671829742141,0.0,0.0,1805672.5,0.0001383346042510086,0.034064754731589764,0.05845963657041094,0.00034064142059481416,0.006319513704821311,0.00041620151495433324,True,0.034064754731589764
D755,6,0.005331046998835177,0.00831922320993117,0.0029881762110959935,0.0,0.0,1805660.5,1.7126319469505414e-06,0.03405788262324405,0.03732841666640327,0.022240871729419753,0.0,6.92022792517806e-06,True,0.03405788262324405
D686,6,0.02096680254513687,0.026275538049164205,0.005308735504027336,0.0,0.0,1805236.0,0.0026795484453251447,0.033814781790516335,0.03628580110077147,0.026261025169536576,0.0,0.006386997041228503,True,0.033814781790516335
D754,6,0.007098136284216657,0.009648475909537857,0.0025503396253211998,0.0,0.0,1804649.0,7.204407791046371e-05,0.0334786211572744,0.030414251572569603,0.06252655407020445,0.005347235227875391,0.00023397492592416952,True,0.0334786211572744
D210,5,0.9087751528631333,0.9181417570585052,0.009366604195371941,0.927678014,0.927678014,1804337.5,0.001933639154480161,0.03330023267813509,0.07541962875847369,3.761318399490322e-06,0.022844596254113503,0.004765529121857135,True,0.03330023267813509
D119,6,0.07553433888642982,0.051013759989675514,-0.02452057889675431,0.0,0.0,1688553.0,0.0043677078895138005,-0.033006736384205815,-0.06965695917067452,1.9553083634424568e-05,0.015029490115539668,0.009575889536946661,True,0.033006736384205815
D515,6,0.024958794408852646,0.02441991150442478,-0.0005388829044278669,0.0,0.0,1803760.5,0.02736341356642743,0.032969798801847805,-0.004540172363305301,0.7810327293092552,0.005049801437526202,0.04914101402756347,True,0.032969798801847805
D430,6,0.013783731324403027,0.020485086875122908,0.00670135555071988,0.0,0.0,1803744.0,0.00015264853346565982,0.032960349652872534,0.047791112167674704,0.003414975183347103,0.0,0.0004553250247151656,True,0.032960349652872534
D219,6,0.20765767326732673,0.18897648721730584,-0.018681186050020893,0.0,0.0,1688728.0,0.03349224654442013,-0.03290651813749834,-0.03124803797537572,0.05566767235236441,0.018774455296377113,0.05790326206062684,False,0.03290651813749834
D373,6,0.05634828188701223,0.06827679449360866,0.011928512606596428,0.0,0.0,1803361.0,0.03522052780402047,0.032741014861507045,0.05262355865921062,0.0012636438045633377,0.0013071155369406284,0.060291297595552275,False,0.032741014861507045
D711,6,0.01410729306872452,0.008357915432153393,-0.005749377636571127,0.0,0.0,1689355.5,3.4162501049665638e-06,-0.032547164138589824,-0.05182090208194291,0.0014990485658630418,0.01960339699822966,1.349030581222592e-05,True,0.032547164138589824
D54,6,0.05619967372451952,0.053925523227630286,-0.0022741504968892337,0.0288,0.0288,1802451.5,0.08452227903754718,0.032220166316475396,-0.015153586000076387,0.3534949818879487,0.057095521085783085,0.12687469531554058,False,0.032220166316475396
D374,6,0.007353057659289458,0.010549639460668633,0.0031965818013791752,0.0,0.0,1802108.5,0.00035594772717331333,0.03202373855292873,0.03983441782934398,0.014694159610545468,0.0,0.0010015533213985942,True,0.03202373855292873
D288,6,0.008954571927781013,0.0027654867256637168,-0.006189085202117296,0.0,0.0,1690591.5,3.857928253719709e-08,-0.031839336978986776,-0.08413081655948416,2.468724536534989e-07,0.01685253624095906,1.7995034472048307e-07,True,0.031839336978986776
D929,6,0.007571345369831101,0.0032325467059980332,-0.004338798663833068,0.0,0.0,1690603.0,5.571826890358541e-06,-0.03183275120848894,-0.057474362409665115,0.00042866164649747404,0.0,2.13945839160176e-05,True,0.03183275120848894
D812,6,0.027516598725684332,0.03289659129596853,0.0053799925702841984,0.0,0.0,1801082.0,0.010233130004195257,0.03143588695152699,0.03061798519401901,0.06078920638072992,0.0,0.020795395768759366,True,0.03143588695152699
D135,6,0.07230237896680256,0.05800687924041298,-0.014295499726389577,0.0,0.0,1691339.0,0.06828272331460082,-0.03141126189662169,-0.0707723486741641,1.4347327133483942e-05,0.0,0.10712526569672139,False,0.03141126189662169
D477,6,0.005843913804892254,0.00795256356391347,0.002108649759021217,0.0,0.0,1801023.5,0.0005293706861665959,0.03140238542334184,0.02978708507988265,0.06813410249836518,0.011104769142443738,0.001465787358110694,True,0.03140238542334184
D925,6,0.057437941825859054,0.054613058744837746,-0.002824883081021308,0.0385,0.0385,1691406.5,0.0787285942848755,-0.03137260628717742,-0.01733764254732916,0.28842782065179423,0.0,0.12042895741153374,False,0.03137260628717742
D41,9,0.011200146214909725,0.005379768811701081,-0.005820377403208643,0.0,0.0,1692055.0,0.002767472189191767,-0.03100122609866396,-0.0872847194383737,8.592271684944594e-08,0.0017163940590754212,0.006545320443958147,True,0.03100122609866396
D621,6,0.02090649803902155,0.018209917121435593,-0.0026965809175859556,0.0,0.0,1692427.0,0.02466092065822338,-0.03078819073994854,-0.028800338778474217,0.07778815760516172,0.010224891227389232,0.04498514398284843,True,0.03078819073994854
D582,6,0.017836392656959816,0.01303939917649951,-0.004796993480460306,0.0,0.0,1692515.0,0.010619401022823768,-0.030737795278746982,-0.05052689156286107,0.0019649073009272017,0.0,0.021454894508321276,True,0.030737795278746982
D445,6,0.025140302846825856,0.026663782356440513,0.0015234795096146572,0.0,0.0,1799845.5,0.03205504826064164,0.03072777345407629,0.010801213638434174,0.5084048467317184,0.007676997190595891,0.05583523443896227,False,0.03072777345407629
D613,6,0.005824111822947,0.012844149459193707,0.007020037636246706,0.0,0.0,1799012.0,2.8326709781174668e-05,0.030250448261900598,0.07038607014577568,1.5979180542385574e-05,0.01437728639018987,0.00010044420049957345,True,0.030250448261900598
D166,6,0.0279557367763541,0.030235988244346115,0.0022802514679920137,0.0,0.0,1798952.5,0.00948636010940925,0.030216374058020135,0.01476034955174499,0.3661271530803972,0.0,0.019448437392446692,True,0.030216374058020135
D949,6,0.14218112987769366,0.1455875122910521,0.003406382413358444,0.125,0.125,1798897.5,0.07189192103547731,0.03018487689476923,0.01710894686330975,0.2948359091480646,0.006130164691708018,0.11202889040281779,False,0.03018487689476923
D378,6,0.0047931275509609786,0.0097940813913471,0.005000953840386122,0.0,0.0,1798374.0,7.089686571185941e-05,0.029885081168189664,0.06247490139579581,0.0001287874327995302,0.0059568241451330994,0.00023133014868423612,True,0.029885081168189664
D183,5,0.9728287564507865,0.9752968543264504,0.0024680978756639327,0.976739687,0.976739687,1798273.5,0.005487507487962196,0.02982752726079485,0.05692129863396486,0.0004869500360535669,0.017370844036257216,0.011698827313293638,True,0.02982752726079485
D391,6,0.010701805474665113,0.01966568338249754,0.008963877907832428,0.0,0.0,1798177.5,0.0004760048463328331,0.029772550394029595,0.06730767667758188,3.69783867607196e-05,0.0112718584383249,0.0013232934728052762,True,0.029772550394029595
D45,6,0.17373275020966802,0.17914178131268438,0.005409031103016354,0.14552014,0.15919986,1796833.5,0.12517675676229642,0.02900287425931558,0.018245030106433816,0.2639323921873491,0.05285988142487885,0.1797476155987521,False,0.02900287425931558
D212,6,0.12580567660629005,0.14704535826106196,0.021239681654771914,0.0,0.0,1796623.5,0.0260443665411956,0.028882612363266613,0.03670156434385286,0.024588284540543716,0.0031923307747854235,0.04726066513350116,True,0.028882612363266613
D168,6,0.0401807970832848,0.033004733817109146,-0.007176063266175654,0.0,0.0,1696012.0,0.06184098841794164,-0.028735148371682562,-0.04948724557520831,0.0024316956566053814,0.0016015716981954142,0.0983512287196097,False,0.028735148371682562
D138,5,0.006828732284799068,0.002322779416420846,-0.004505952868378222,0.0,0.0,1696326.5,2.8246560623689918e-05,-0.028555041865456765,-0.0707150955155958,1.457874225500808e-05,0.010141125888257774,0.00010044420049957345,True,0.028555041865456765
D524,6,0.021403610949330226,0.010939036381514257,-0.010464574567815969,0.0,0.0,1696345.5,0.00030258638258574296,-0.028544161027242776,-0.07077697354030038,1.4328787248108625e-05,0.0003157958985338105,0.0008583572893758832,True,0.028544161027242776
D663,6,0.021392773617355854,0.016716908707964603,-0.004675864909391252,0.0,0.0,1696511.0,0.018935948234300663,-0.028449383199642186,-0.03983189862256429,0.014700441693052756,0.007405082447136557,0.03625477692242138,True,0.028449383199642186
D932,5,0.021112405358182876,0.011061946902654867,-0.01005045845552801,0.0,0.0,1696768.5,6.138990339647018e-05,-0.028301919208058246,-0.06392128582264835,8.943975897446452e-05,0.0,0.00020317134695498466,True,0.028301919208058246
D110,6,0.03649776744612696,0.030727630303834807,-0.005770137142292155,0.0,0.0,1697002.0,0.014857226410654964,-0.02816819943316562,-0.03147254950235849,0.053931777340551046,0.014444717457571032,0.029086682691282253,True,0.02816819943316562
D318,6,0.011551155125218402,0.0044247787640118,-0.007126376361206602,0.0,0.0,1697317.5,1.2245099026210672e-06,-0.02798752025124429,-0.06828858805088055,2.840943667209902e-05,0.0,5.0357064042700695e-06,True,0.02798752025124429
D222,5,0.9553851068491555,0.9765869334557522,0.021201826606596752,1.0,1.0,1794716.0,3.0533667164483266e-05,0.027790233474154213,0.06708700173743588,3.921880625886211e-05,9.622215056936945e-05,0.00010717625595614075,True,0.027790233474154213
D338,6,0.012722597562026792,0.01750904622615536,0.004786448664128567,0.0,0.0,1794657.5,0.003473138830739579,0.027756731945969282,0.037880849309130674,0.020336144914232655,0.0006567818544993553,0.007940235155802656,True,0.027756731945969282
D481,4,0.016525917297612113,0.00995575221238938,-0.006570165085222733,0.0,0.0,1697912.5,0.00024516019338538005,-0.02764677821243866,-0.05454199929857129,0.000832306573614578,0.0,0.0007060191230453017,True,0.02764677821243866
D808,6,0.030524383624344783,0.03867266471878072,0.008148281094435935,0.0,0.0,1794291.5,0.04108630959961145,0.027547132641426497,0.048713637591523376,0.0028426146579241165,0.0009782039128225506,0.06880719318489148,False,0.027547132641426497
D890,2,0.015200586898660452,0.009617020907079646,-0.005583565991580806,0.0,0.0,1698344.5,0.019856868891686565,-0.027399382311994902,-0.058925517844184955,0.00030519254089352753,0.013030723735684813,0.03780965446499223,True,0.027399382311994902
D375,6,0.014295213648223644,0.020514391719272367,0.006219178071048723,0.0,0.0,1793544.5,0.004606586329482996,0.027119343896909287,0.0450052371457873,0.005836249840958838,0.006572717007083728,0.01006785377041095,True,0.027119343896909287
D216,6,0.10191436779965057,0.10525441154523107,0.003340043745580501,0.0498,0.0498,1793444.5,0.02039712878207388,0.027062076327362128,0.011739222346021132,0.4722896727009369,0.013257562670574208,0.03862671526850503,True,0.027062076327362128
D19,6,0.14797754818870124,0.13356814821730584,-0.014409399971395398,0.124484382,0.122011888,1699038.5,0.15362091738352043,-0.027001945379337533,-0.08512988208871788,1.7742481960082376e-07,0.09841441881975799,0.21353307516309342,False,0.027001945379337533
D337,6,0.014189267757716947,0.018056069553097343,0.0038668017953803965,0.0,0.0,1793063.0,0.006407634970141453,0.026843600549539604,0.031082167759180983,0.05697983836638972,0.0,0.013535885423247143,True,0.026843600549539604
D50,7,0.8293096374898077,0.8485131467895771,0.01920350929976944,0.85714287,0.83333331,1792999.5,0.13833677289006804,0.026807235642877236,0.05196305342783032,0.0014546164612086383,0.018849280024835213,0.19541475032235223,False,0.026807235642877236
D704,6,0.004584614215492137,0.006927482788102262,0.002342868572610125,0.0,0.0,1792762.0,0.0008105386899712642,0.026671225165202594,0.03390787881198262,0.037837862777901604,0.0,0.0021177608628948448,True,0.026671225165202594
D185,6,0.04253787470413513,0.049415640214355946,0.006877765510220818,0.0,0.0,1792698.5,0.04013591885794998,0.026634860258540227,0.031151646375101826,0.05642710943872836,0.0,0.06737793141612376,False,0.026634860258540227
D926,6,0.05138322655794991,0.0517944936086529,0.0004112670507029903,0.025,0.025,1792495.5,0.1504125429885574,0.026518607092359314,0.0030985605637140886,0.8495365324343285,0.015540439665731265,0.20949241959328138,False,0.026518607092359314
D513,6,0.03405099981071637,0.03372412324434612,-0.0003268765663702461,0.0,0.0,1792311.5,0.11952599000613166,0.026413234764392612,-0.0026918116510552953,0.8690963240497765,0.0,0.17270387329368295,False,0.026413234764392612
D419,6,0.020806341806639483,0.025048355726646997,0.004242013920007514,0.0,0.0,1792278.0,0.019920050171267373,0.026394050128594415,0.027574177088680527,0.09130571795520509,0.006136315668407111,0.03782632477877275,True,0.026394050128594415
D517,6,0.017515162765870704,0.017261562057522124,-0.00025360070834858084,0.0,0.0,1792120.0,0.04405823558458652,0.026303567368709757,-0.0024525109950550034,0.8806421706036052,0.0031733752081095634,0.07294152372589716,False,0.026303567368709757
D98,5,0.02376237623762376,0.013470993117010817,-0.010291383120612943,0.0,0.0,1700539.5,0.0012535509148860439,-0.026142359160434503,-0.06576478617715906,5.558433799879875e-05,0.0013715840358368148,0.003191274307127474,True,0.026142359160434503
D545,6,0.015182372342457775,0.009342166495083577,-0.005840205847374198,0.0,0.0,1700727.5,0.0030599360660969912,-0.026034696129685897,-0.05442453719685139,0.0008541802552783463,0.0,0.007112560421195347,True,0.026034696129685897
D180,6,0.44382034512114144,0.4457628384139626,0.0019424932928211458,0.452221385,0.452221385,1791078.0,0.13009171656326854,0.025706839294028283,0.028072624832728342,0.08559887820575879,0.01655036935436649,0.18554275503024142,False,0.025706839294028283
D150,6,0.14248156500815376,0.1325083579616519,-0.00997320704650187,0.117647059,0.117647059,1701891.0,0.17266951522271656,-0.025368387958004557,-0.03915785412626665,0.016468705013158537,0.0,0.23576682333946564,False,0.025368387958004557
D186,6,0.07582718279091437,0.0860881112841691,0.010260928493254731,0.0628,0.0628,1789732.0,0.00055951705147074,0.024936017807923427,0.060353675718027286,0.00021685582727099288,0.0035170705098162003,0.0015309620109140328,True,0.024936017807923427
D939,6,0.0098362777396622,0.011089260341199607,0.0012529826015374064,0.0,0.0,1789713.0,0.0012166427710034204,0.024925136969709438,0.011512008688085083,0.4809060594413567,0.0014500664282102171,0.0031087011979682986,True,0.024925136969709438
D586,6,0.01926028788235294,0.012360373650442475,-0.006899914231910467,0.0,0.0,1702889.0,0.006752812677996315,-0.024796857613923806,-0.050168725566636124,0.0021155278375812655,0.01700024013966428,0.014159730536921938,True,0.024796857613923806
D525,6,0.01485148514851485,0.007497541789577187,-0.007353943358937663,0.0,0.0,1703140.5,0.00011809797924141307,-0.024652829676512722,-0.05723652289854907,0.0004528809040568901,0.007852982050860824,0.0003599916472490442,True,0.024652829676512722
D554,6,0.013393793160163075,0.009023992135693213,-0.0043698010244698614,0.0,0.0,1703748.0,0.0072214723289870586,-0.024304929191513613,-0.04538793080458174,0.005430725603104182,0.009065955304933038,0.015071841647585604,True,0.024304929191513613
D494,2,0.009464181712288876,0.006084070796460177,-0.003380110915828699,0.0,0.0,1703904.5,0.0015624561698151089,-0.024215305445172364,-0.042409575127290475,0.00938518950049892,0.013588127663995975,0.003892139921224017,True,0.024215305445172364
D803,6,0.00520069140419336,0.0022965507797443464,-0.0029041406244490133,0.0,0.0,1704656.5,0.00410436628816186,-0.023784653322177607,-0.058229262612911295,0.0003595601511445856,0.004234725515347426,0.00908450500086781,True,0.023784653322177607
D124,6,0.022819895080372746,0.009718315287610621,-0.013101579792762125,0.0,0.0,1704823.5,6.464544513754637e-05,-0.02368901648103383,-0.06920691816026285,2.2126023996338446e-05,0.0,0.0002119272847669563,True,0.02368901648103383
D93,7,0.04871660980896913,0.04903488317748279,0.00031827336851365795,0.0476,0.0476,1787535.0,0.18473933863492675,0.023677849304972076,0.0027263845727172244,0.8674304842003635,0.00928663195516033,0.24930842786655166,False,0.023677849304972076
D418,6,0.024519510774606873,0.027261553588987218,0.0027420428143803445,0.0,0.0,1787322.0,0.06875984959999264,0.023555869381836736,0.01883134815921455,0.24888927286859855,0.0023331575395517667,0.10763084565764613,False,0.023555869381836736
D115,6,0.007221898660454282,0.004375614552605704,-0.0028462841078485774,0.0,0.0,1705507.5,8.519832973031885e-05,-0.023297306305331222,-0.03776387688448618,0.02072713914540287,0.0,0.00027161852826867707,True,0.023297306305331222
D569,6,0.012667443214909726,0.005408062930186824,-0.007259380284722902,0.0,0.0,1705513.0,2.534541655401849e-05,-0.023294156589006132,-0.06412321402149931,8.495001900425195e-05,0.0062711466685407835,9.126976427483343e-05,True,0.023294156589006132
D882,2,0.0050079790314502045,0.002589118321042281,-0.0024188607104079236,0.0,0.0,1705715.5,0.0006541844360648735,-0.023178189760673096,-0.04848177999557392,0.0029775783284179303,0.008749374280589972,0.001756048420125665,True,0.023178189760673096
D90,6,0.34740392977518925,0.3463888829995084,-0.0010150467756808723,0.346745861,0.346100583,1786477.5,0.22255226546841878,0.023072244757010862,-0.011212819319798343,0.49238122954480423,0.012070890734187989,0.29183740471802083,False,0.023072244757010862
D555,6,0.009171753059988352,0.004792723699115044,-0.004379029360873308,0.0,0.0,1705928.0,0.0008270786051415715,-0.02305649617538541,-0.05359761536916326,0.0010239062527178592,0.00536470794306676,0.002152882511510832,True,0.02305649617538541
D763,6,0.018225296061735587,0.01421832186529007,-0.004006974196445518,0.0,0.0,1786348.5,0.06896731412479419,0.022998369592295065,-0.037134547930827974,0.022945136339927785,0.007035643036997996,0.10771299621737519,False,0.022998369592295065
D258,6,0.010337798485730926,0.00331858407079646,-0.007019214414934466,0.0,0.0,1706220.0,4.471461477578874e-06,-0.02288927487230763,-0.07839013108094746,1.533397041000892e-06,8.406572532471124e-05,1.7458796218636617e-05,True,0.02288927487230763
D556,6,0.008949679671520093,0.004113241560471976,-0.004836438111048117,0.0,0.0,1706316.5,0.0035699413474179703,-0.02283401166769461,-0.06521263830987532,6.417787425586894e-05,0.000266653637232217,0.008108200119135586,True,0.02283401166769461
D809,6,0.018323218797903322,0.01858208784414946,0.00025886904624613724,0.0,0.0,1785789.5,0.0951275854670963,0.02267824387852624,0.002709451590805075,0.8682462992685669,0.00274457929950378,0.14157103190499343,False,0.02267824387852624
D380,6,0.002839254513686663,0.007989183874139626,0.005149929360452963,0.0,0.0,1785575.5,1.3172732274460785e-05,0.022555691279695367,0.05956761106030363,0.000261966638754041,0.0,4.843941233201188e-05,True,0.022555691279695367
D261,6,0.006188118811881188,0.0028883972468043266,-0.003299721565076862,0.0,0.0,1707017.5,0.0001375551367767529,-0.022432566005168963,-0.04954054041884952,0.002405493353380607,0.017849180236844342,0.0004156557393906229,True,0.022432566005168963
D767,6,0.020204112727431566,0.020987916960668634,0.0007838042332370676,0.0,0.0,1785348.0,0.030892052044792274,0.022425407558975596,0.004940656476796585,0.7622758763746681,0.0,0.05418801107106979,False,0.022425407558975596
D518,6,0.012576179380896913,0.014952449271878072,0.002376269890981159,0.0,0.0,1785075.0,0.03462933729771548,0.022269067094111916,0.022841144283357394,0.16192354435115208,0.006930755489593432,0.05957274609384222,False,0.022269067094111916
D42,6,0.024622128291788,0.02083233785152409,-0.00378979044026391,0.0,0.0,1785033.0,0.07973476424676572,0.022245014714902034,-0.026062973439149366,0.11049403773821638,0.0021568627162096288,0.12152557270066265,False,0.022245014714902034
D270,6,0.015870704717530576,0.007251720747295969,-0.008618983970234608,0.0,0.0,1707522.0,0.00011614552469888285,-0.022143651116803498,-0.061095422297744395,0.00018106703400865205,0.0016206103493037194,0.000355599734210236,True,0.022143651116803498
D933,6,0.026545000982527666,0.03211751885594887,0.005572517873421206,0.0,0.0,1784733.0,0.08343098746135848,0.022073212006260556,0.034908198890288976,0.03252438470882632,0.005018492267204744,0.1263279657639306,False,0.022073212006260556
D4,4,0.04455445544554455,0.034292035398230086,-0.010262420047314466,0.0,0.0,1707854.0,0.04408775913973196,-0.021953522785906898,-0.04412582608347591,0.006873329283571202,0.0,0.07294152372589716,False,0.021953522785906898
D455,6,0.008208181491555038,0.0037918293765978367,-0.004416352114957202,0.0,0.0,1707957.0,0.004078577392974578,-0.021894537189273366,-0.05980722058620329,0.00024736022418031295,0.0,0.009056266096221507,True,0.021894537189273366
D749,6,0.019217405777518928,0.01945205787512291,0.0002346520976039823,0.0,0.0,1784267.5,0.06241137445447488,0.02180663147001849,0.0019426114725841145,0.9053256719074639,0.0,0.09880616229125294,False,0.02180663147001849
D278,6,0.010337798485730926,0.005162241887905605,-0.005175556597825322,0.0,0.0,1708262.0,4.620530841518551e-05,-0.021719871102154453,-0.05506594050610005,0.0007409191658472016,0.0,0.0001566472651148972,True,0.021719871102154453
D38,6,0.09048255937216075,0.08468672705850541,-0.005795832313655339,0.0798,0.0714,1708313.5,0.2511995465528658,-0.021690378303837687,-0.03831042569558529,0.01895488899486876,0.04829236482481347,0.32450499043539355,False,0.021690378303837687
D365,6,0.0064065230052417,0.014995083579154375,0.008588560573912675,0.0,0.0,1783731.5,0.00019385142475445764,0.021499677297245556,0.06395449253040136,8.868635065230007e-05,0.01582231468853168,0.0005660787403544036,True,0.021499677297245556
D431,6,0.013492525730926033,0.017043592271878072,0.0035510665409520387,0.0,0.0,1783245.5,0.005469308878875667,0.021221356909246314,0.023630779248102377,0.1478979351066983,0.00580641478517796,0.01169590667944181,True,0.021221356909246314
D24,6,0.05168899242865463,0.051991150442477874,0.0003021580138232449,0.0,0.0,1783013.5,0.07794032018658519,0.021088496147896985,0.0010919633156758184,0.9466967645425887,0.0,0.1195773124275424,False,0.021088496147896985
D118,6,0.04954050806697729,0.03688800583087512,-0.012652502236102169,0.0,0.0,1709457.0,0.0431797282410081,-0.021035523646065757,-0.04578732794920913,0.005034782282331107,0.0,0.0717940457595709,False,0.021035523646065757
D766,6,0.017351718117647057,0.02126353655358899,0.003911818435941933,0.0,0.0,1782744.0,0.08395007000747465,0.020934160047967332,0.03002429717703156,0.06596639724671803,0.009564206557653776,0.12656246996788478,False,0.020934160047967332
D794,2,0.010119394292370413,0.004793510324483776,-0.005325883967886637,0.0,0.0,1709703.0,0.00024583687449922735,-0.020894645424979763,-0.057319020625052786,0.00044433911815506513,0.006034106616378043,0.0007060191230453017,True,0.020894645424979763
D558,6,0.01266724907862551,0.007088233368731564,-0.005579015709893947,0.0,0.0,1709819.5,0.014364066304391495,-0.020827928706457333,-0.056981023580108835,0.0004803169553438401,0.0017172076467115716,0.02828052714320705,True,0.020827928706457333
D471,6,0.021162356826441468,0.022944657491642085,0.0017823006652006174,0.0,0.0,1782458.5,0.14123240448053365,0.020770661136910062,0.01587723973422473,0.330978319304314,0.008306710880177537,0.19869741116188439,False,0.020770661136910062
D221,4,0.04732176313744905,0.055530009997050156,0.008208246859601108,0.0361,0.0361,1782358.0,0.00015781528487440725,0.02071310722951525,0.040940528904858074,0.012154214325579357,0.0,0.00046872488456287624,True,0.02071310722951525
D454,6,0.007141799993011066,0.0040333506853490655,-0.003108449307662,0.0,0.0,1710382.5,0.024066887313170866,-0.020505512289906713,-0.052266845279409814,0.001363699058065358,0.0,0.04401707021750987,True,0.020505512289906713
D793,2,0.011415259172976122,0.0075221238938053105,-0.0038931352791708113,0.0,0.0,1711161.5,0.003911132133791773,-0.02005939792313427,-0.03607165940568705,0.027160309015768668,0.0,0.008712297541619495,True,0.02005939792313427
D109,6,0.030479518553290622,0.02400852180875123,-0.006470996744539392,0.0,0.0,1711310.0,0.0546947007992117,-0.01997435558235683,-0.0384616874053847,0.018488428300746516,0.0,0.08923196491890173,False,0.01997435558235683
D938,6,0.010034680351776354,0.009831457533923303,-0.00020322281785305034,0.0,0.0,1780812.0,0.021667332048365465,0.019827750604316075,-0.0021579664542362674,0.8948880800640783,0.0,0.04015678872963733,True,0.019827750604316075
D514,6,0.045084100188118814,0.050880760428220255,0.005796660240101441,0.0,0.0,1780615.5,0.1828406451212825,0.019715219830155783,0.02829157545545824,0.083184872770555,0.0,0.24770808647035347,False,0.019715219830155783
D121,6,0.050318070630751305,0.035855052154375615,-0.01446301847637569,0.0,0.0,1712053.5,0.028809487161294556,-0.019548571202773535,-0.04581212283768554,0.005011084215453187,0.013968462195898201,0.05137028998301494,False,0.019548571202773535
D262,6,0.005199534073383808,0.0017555555565388398,-0.003443978516844968,0.0,0.0,1712197.0,0.00016961555436682723,-0.019466392240473418,-0.0588582774232175,0.0003100863760808567,0.0,0.0005016289799359358,True,0.019466392240473418
D527,6,0.0058569080436808385,0.0022946574886922315,-0.003562250554988607,0.0,0.0,1712480.0,0.00014053850888583904,-0.019304325018654866,-0.05130423121041911,0.0016712803265026843,0.0,0.00042100975722266437,True,0.019304325018654866
D448,6,0.008053341264414678,0.0042759073967551615,-0.0037774338676595165,0.0,0.0,1712785.0,0.0038866682306232386,-0.019129658931536064,-0.046199469071011606,0.0046537331290677645,0.008095123386184566,0.008685641222775405,True,0.019129658931536064
D112,6,0.028654630168899246,0.02064896755162242,-0.008005662617276827,0.0,0.0,1712790.0,0.032392396732722185,-0.01912679555305874,-0.04377305810965773,0.007333883919850189,0.0,0.0562817893231048,False,0.01912679555305874
D223,2,0.12180679026790914,0.10798693910275318,-0.013819851165155952,0.0,0.0,1712917.0,0.10304753334621888,-0.019054065739733783,-0.02502387918815776,0.12544180714014544,0.0,0.15270370080090004,False,0.019054065739733783
D379,6,0.00362389179790332,0.0078116464478859395,0.00418775464998262,0.0,0.0,1779451.0,0.0006753201413274035,0.019048338982779134,0.04937805227494309,0.002486197620099032,0.004366689763351195,0.0017982662767147336,True,0.019048338982779134
D495,2,0.01346825859056494,0.007743362831858407,-0.005724895758706532,0.0,0.0,1713206.5,0.004718443223509108,-0.01888827612589472,-0.05058494970713212,0.001941440115467729,0.0026332201150507384,0.010247868876058844,True,0.01888827612589472
